NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0809 Entries & Exits,0809 Interchanges
1017,12751,21308,8151,42210,12751,21308,8151,42210,84420,0
9652,12120,9583,11295,32998,12120,9583,11295,32998,65996,0
2735,8397,3716,923,13036,8397,3716,923,13036,26072,0
3171,79867,91764,159196,330827,79867,91764,159196,330827,661654,0
4607,15694,15583,33018,64295,15694,15583,33018,64295,128590,0
1761,19056,6849,5233,31138,19056,6849,5233,31138,62276,0
9818,36482,25320,32838,94640,36482,25320,32838,94640,189280,0
2058,7296,2378,2383,12057,7296,2378,2383,12057,24114,0
1871,4825,7233,578,12636,4825,7233,578,12636,25272,0
5824,203,515,311,1029,203,515,311,1029,2058,0
4595,6609,3005,7569,17183,6609,3005,7569,17183,34366,0
9876,74392,121571,108434,304397,74392,121571,108434,304397,608794,0
9521,84438,78857,58151,221446,84438,78857,58151,221446,442892,0
9728,62747,70359,34048,167154,62747,70359,34048,167154,334308,0
3225,20136,5378,8155,33669,20136,5378,8155,33669,67338,0
2669,14994,3021,5032,23047,14994,3021,5032,23047,46094,0
2059,4204,652,3203,8059,4204,652,3203,8059,16118,0
2339,33511,156987,35579,226077,33511,156987,35579,226077,452154,0
1133,33004,53991,48289,135284,33004,53991,48289,135284,270568,0
1534,90646,299357,426526,816529,90646,299357,426526,816529,1633058,0
7925,1032,260,6485,7777,1032,260,6485,7777,15554,0
4597,248107,402867,232804,883778,248107,402867,232804,883778,1767556,108826
2237,129521,241782,123638,494941,129521,241782,123638,494941,989882,0
5368,236242,231199,473631,941072,236242,231199,473631,941072,1882144,57667
4784,26814,40685,22569,90068,26814,40685,22569,90068,180136,2
5110,96087,115081,536231,747399,96087,115081,536231,747399,1494798,0
8487,3111632,4833773,3265461,11210866,3111632,4833773,3265461,11210866,22421732,1920398
1947,573850,1413777,578384,2566011,573850,1413777,578384,2566011,5132022,420563
5294,5522,6709,11773,24004,5522,6709,11773,24004,48008,0
7446,205584,193314,490644,889542,205584,193314,490644,889542,1779084,0
1373,85242,204322,419790,709354,85242,204322,419790,709354,1418708,0
3539,23,122,135,280,23,122,135,280,560,0
3498,18,238,0,256,18,238,0,256,512,0
5111,19750,19684,48479,87913,19750,19684,48479,87913,175826,0
9955,112237,179940,127899,420076,112237,179940,127899,420076,840152,0
3620,29764,56122,34806,120692,29764,56122,34806,120692,241384,0
6089,205678,224623,292642,722943,205678,224623,292642,722943,1445886,0
9188,62490,126651,14096,203237,62490,126651,14096,203237,406474,0
2862,31001,83713,36256,150970,31001,83713,36256,150970,301940,0
5329,221169,551983,597221,1370373,221169,551983,597221,1370373,2740746,502976
5051,463861,601523,2065034,3130418,463861,601523,2065034,3130418,6260836,2765614
2710,86230,34903,39055,160188,86230,34903,39055,160188,320376,0
7402,5957,17859,130602,154418,5957,17859,130602,154418,308836,0
7403,4788,14654,106396,125838,4788,14654,106396,125838,251676,0
1177,116603,124007,39985,280595,116603,124007,39985,280595,561190,0
1291,50907,77548,223588,352043,50907,77548,223588,352043,704086,136545
1579,1335,5748,5368,12451,1335,5748,5368,12451,24902,0
7491,383224,131844,832368,1347436,383224,131844,832368,1347436,2694872,0
6340,258423,308672,122611,689706,258423,308672,122611,689706,1379412,24299
5369,34812,67921,138106,240839,34812,67921,138106,240839,481678,0
7305,11463,10537,4763,26763,11463,10537,4763,26763,53526,0
9438,181835,242958,168816,593609,181835,242958,168816,593609,1187218,0
5634,55137,101726,103900,260763,55137,101726,103900,260763,521526,0
3573,11146,103638,32535,147319,11146,103638,32535,147319,294638,38783
5635,32015,46006,41341,119362,32015,46006,41341,119362,238724,0
3853,26110,29557,22810,78477,26110,29557,22810,78477,156954,0
3066,1695,623,1813,4131,1695,623,1813,4131,8262,0
2156,10573,9401,2481,22455,10573,9401,2481,22455,44910,0
2661,34696,74152,70240,179088,34696,74152,70240,179088,358176,0
5260,69087,200696,173058,442841,69087,200696,173058,442841,885682,3324
5498,30882,42315,60683,133880,30882,42315,60683,133880,267760,0
7072,18751,20911,38400,78062,18751,20911,38400,78062,156124,0
2242,2305161,5497293,2015359,9817813,2305166,5497346,2015489,9818001,19635814,469483
2244,418338,775538,364696,1558572,418338,775546,364715,1558599,3117171,0
2246,1084555,3712784,619301,5416640,1084548,3712708,619116,5416372,10833012,627689
9709,128299,98499,57613,284411,128299,98499,57613,284411,568822,221322
9371,105054,88781,89166,283001,105054,88781,89166,283001,566002,0
9372,52454,38746,31588,122788,52454,38746,31588,122788,245576,0
4327,474,66,1343,1883,474,66,1343,1883,3766,0
4356,3772,1076,1766,6614,3772,1076,1766,6614,13228,0
4226,409,167,207,783,409,167,207,783,1566,0
4018,19312,23722,24734,67768,19312,23722,24734,67768,135536,0
3844,69356,60778,60869,191003,69356,60778,60869,191003,382006,0
4460,1669,260,0,1929,1669,260,0,1929,3858,0
4334,643,94,0,737,643,94,0,737,1474,0
4248,3725,3088,67,6880,3725,3088,67,6880,13760,0
4059,7174,2724,0,9898,7174,2724,0,9898,19796,0
4227,12642,11264,625,24531,12642,11264,625,24531,49062,0
2484,62517,61944,8991,133452,62517,61944,8991,133452,266904,0
2485,45978,79642,14797,140417,45978,79642,14797,140417,280834,75903
4247,1492,1272,0,2764,1492,1272,0,2764,5528,0
4133,103339,37433,41471,182243,103339,37433,41471,182243,364486,3615
2488,1875,2799,1270,5944,1875,2799,1270,5944,11888,0
2467,1743,3578,529,5850,1743,3578,529,5850,11700,0
4060,1998,849,21,2868,1998,849,21,2868,5736,0
4162,1136,499,0,1635,1136,499,0,1635,3270,0
4138,420,261,0,681,420,261,0,681,1362,0
4207,311,148,0,459,311,148,0,459,918,0
9925,15636,26427,11596,53659,15636,26427,11596,53659,107318,0
9916,6853,11421,2199,20473,6853,11421,2199,20473,40946,0
3847,32333,27364,35138,94835,32333,27364,35138,94835,189670,0
2457,4581,2469,129,7179,4581,2469,129,7179,14358,0
4223,4583,6649,4054,15286,4583,6649,4054,15286,30572,0
9699,37176,70221,11635,119032,37176,70221,11635,119032,238064,0
4061,705,402,0,1107,705,402,0,1107,2214,0
4163,3172,1394,0,4566,3172,1394,0,4566,9132,0
4421,7516,1487,8291,17294,7516,1487,8291,17294,34588,0
3852,8476,10325,8289,27090,8476,10325,8289,27090,54180,0
8712,853,326,84,1263,853,326,84,1263,2526,0
8846,359,71,0,430,359,71,0,430,860,0
8829,604,225,0,829,604,225,0,829,1658,0
8830,122,40,0,162,122,40,0,162,324,0
9156,10872,15004,6454,32330,10872,15004,6454,32330,64660,0
8660,87,22,0,109,87,22,0,109,218,0
9655,19115,12315,15588,47018,19115,12315,15588,47018,94036,0
9614,19926,46770,164,66860,19926,46770,164,66860,133720,0
8443,7635,5255,5479,18369,7635,5255,5479,18369,36738,0
5112,864211,972740,4653389,6490340,861620,971713,4635435,6468768,12959108,417327
5148,3508204,5132356,16249948,24890508,3497585,5126901,16188158,24812644,49703152,4971470
5142,782228,897537,9162510,10842275,779850,896593,9127662,10804105,21646380,200318
5143,2389758,5062105,10905038,18356901,2382609,5056838,10863584,18303031,36659932,1677852
5121,310681,453824,1886867,2651372,309766,453395,1879906,2643067,5294439,1231
1444,1977980,7173919,4615876,13767775,1971119,7164692,4596400,13732211,27499986,1282665
577,166724,54095,56506,277325,185381,115251,595179,895811,1173136,79378
7490,1242535,1162095,5446004,7850634,1238810,1160889,5425269,7824968,15675602,166576
6966,17549,17672,56976,92197,17549,17672,56976,92197,184394,0
6121,2335703,6365510,3633269,12334482,2328701,6358815,3619429,12306945,24641427,2703432
6965,4715961,5825436,17052759,27594156,4701924,5819555,16987781,27509260,55103416,1404473
1475,940059,2338106,2425466,5703631,938152,2337427,2417435,5693014,11396645,331731
6005,605986,508220,3580441,4694647,604130,507657,3567001,4678788,9373435,1228701
3087,2452055,7079531,5136938,14668524,2444704,7072182,5117348,14634234,29302758,1512523
5281,51747,113298,71235,236280,51747,113298,71235,236280,472560,0
5632,64840,44886,231580,341306,64840,44886,231580,341306,682612,0
1555 & 1427,1539914,3883924,3315959,8739797,1535962,3881340,3305198,8722500,17462297,2841029
5426,5839820,11396894,17891257,35127971,5821991,11384627,17822526,35029144,70157115,4498079
5598,6884199,13180952,23963709,44028860,6863328,13166456,23871432,43901216,87930076,4587154
5158,278555,871856,2208202,3358613,277727,870929,2199859,3348515,6707128,891236
1067,16024,28972,33581,78577,16024,28972,33581,78577,157154,0
1829,132862,67236,58941,259039,132862,67236,58941,259039,518078,5089
2657,5586,1020,24,6630,5586,1020,24,6630,13260,52
7978,9064,9143,3810,22017,9064,9143,3810,22017,44034,0
1110,84015,103480,126108,313603,84015,103480,126108,313603,627206,0
5674,1928,137,1733,3798,1928,137,1733,3798,7596,0
5114,37592,79333,138285,255210,37592,79333,138285,255210,510420,0
9354,32771,27318,22769,82858,32771,27318,22769,82858,165716,0
1305,4265,2532,718,7515,4265,2532,718,7515,15030,0
1306,9000,5673,2166,16839,9000,5673,2166,16839,33678,0
3574,1371,35574,2361,39306,1371,35574,2361,39306,78612,0
2307,5298,2582,575,8455,5298,2582,575,8455,16910,0
2689,10335,1607,2303,14245,10335,1607,2303,14245,28490,0
2598,22027,31227,50814,104068,22027,31227,50814,104068,208136,0
3517,2994,16856,11008,30858,2994,16856,11008,30858,61716,0
1897,245328,327938,138560,711826,245328,327938,138560,711826,1423652,9370
5082,85279,104348,327149,516776,85279,104348,327149,516776,1033552,0
6202,8558,1344,1631,11533,8558,1344,1631,11533,23066,0
5053,34749,50903,135070,220722,34749,50903,135070,220722,441444,0
7268,62659,150192,3465,216316,62659,150192,3465,216316,432632,2919
3635,29653,71678,42569,143900,29653,71678,42569,143900,287800,0
1536,238592,884279,595488,1718359,238592,884279,595488,1718359,3436718,109506
3645,520009,552966,221656,1294631,520009,552966,221656,1294631,2589262,78628
3518,6,599,0,605,6,599,0,605,1210,0
4826,35853,36971,11145,83969,35853,36971,11145,83969,167938,0
4640,9350,10370,32187,51907,9350,10370,32187,51907,103814,0
5892,14983,48669,22225,85877,14983,48669,22225,85877,171754,0
5887,26277,59846,9532,95655,26277,59846,9532,95655,191310,0
5762,3153,28872,548,32573,3153,28872,548,32573,65146,0
5761,5688,29757,4724,40169,5688,29757,4724,40169,80338,0
2670,22177,11082,2698,35957,22177,11082,2698,35957,71914,0
2871,159371,327835,79735,566941,159371,327835,79735,566941,1133882,8389
4422,34926,17969,778,53673,34926,17969,778,53673,107346,14645
3963,26986,49372,9803,86161,26986,49372,9803,86161,172322,0
3962,1135,993,54,2182,1135,993,54,2182,4364,0
2155,198055,636931,237037,1072023,198055,636931,237037,1072023,2144046,0
5853,4180,4951,1904,11035,4180,4951,1904,11035,22070,0
3147,368791,669411,789094,1827296,368791,669411,789094,1827296,3654592,483323
5237,26,13,-4,35,26,13,-4,35,70,5753
5115,172659,375475,495782,1043916,172714,375621,496331,1044666,2088582,17555
5222,94100,109245,78502,281847,94045,109098,77953,281096,562943,5016
5599,30434,57737,204388,292559,30434,57737,204388,292559,585118,0
8831,7172,25546,0,32718,7172,25546,0,32718,65436,0
8164,41662,56232,43220,141114,41662,56232,43220,141114,282228,0
4884,50561,36415,30898,117874,50561,36415,30898,117874,235748,23227
2961,351302,796597,163128,1311027,351302,796597,163128,1311027,2622054,19863
2966,552931,1298601,682084,2533616,552934,1298644,682240,2533818,5067434,544758
2968,2053803,5883759,2128829,10066391,2053796,5883676,2128528,10066000,20132391,2029771
2970,462355,1434173,998332,2894860,462358,1434210,998464,2895032,5789892,384271
7165,839,331,354,1524,839,331,354,1524,3048,0
6856,64512,124778,227654,416944,64512,124778,227654,416944,833888,131930
6883,84450,115220,416572,616242,84450,115220,416572,616242,1232484,0
2253,39674,99977,38338,177989,39674,99977,38338,177989,355978,0
4094,2260,647,16,2923,2260,647,16,2923,5846,0
7603,753,80,454,1287,753,80,454,1287,2574,0
1727,65435,93318,15587,174340,65435,93318,15587,174340,348680,0
1728,26191,30948,14074,71213,26191,30948,14074,71213,142426,0
7166,44865,67399,40364,152628,44865,67399,40364,152628,305256,111
5223,15403,31476,92580,139459,15403,31476,92580,139459,278918,0
5018,49756,171380,105440,326576,49756,171380,105440,326576,653152,11693
1909,69915,160773,128243,358931,69915,160773,128243,358931,717862,0
6318,6515,13430,2182,22127,6515,13430,2182,22127,44254,0
9160,36740,62110,19356,118206,36740,62110,19356,118206,236412,0
6863,31452,42861,147549,221862,31452,42861,147549,221862,443724,350596
3021,33872,52472,51049,137393,33872,52472,51049,137393,274786,0
2830,42718,94753,75871,213342,42718,94753,75871,213342,426684,0
8445,24980,29451,22032,76463,24980,29451,22032,76463,152926,0
7928,13883,17354,7347,38584,13883,17354,7347,38584,77168,0
1034,37217,59170,68327,164714,37217,59170,68327,164714,329428,0
5040,4267,6489,8732,19488,4267,6489,8732,19488,38976,0
5692,67660,85768,106216,259644,67660,85768,106216,259644,519288,0
7947,2992,277,178,3447,2992,277,178,3447,6894,0
9957,12868,8854,12317,34039,12868,8854,12317,34039,68078,0
6970,31961,35707,148007,215675,31961,35707,148007,215675,431350,0
1988,18440,8176,2961,29577,18440,8176,2961,29577,59154,0
1581,16266,35127,3881,55274,16266,35127,3881,55274,110548,0
1582,3301,12742,857,16900,3301,12742,857,16900,33800,0
2867,24070,61890,24574,110534,24070,61890,24574,110534,221068,0
9802,36623,22645,61284,120552,36623,22645,61284,120552,241104,0
9529,13334,8794,5384,27512,13334,8794,5384,27512,55024,0
5149,67141,77603,249385,394129,67141,77603,249385,394129,788258,0
6663,191109,478386,178121,847616,191109,478386,178121,847616,1695232,30301
7036,28936,33605,45954,108495,28936,33605,45954,108495,216990,0
3346,4154,837,8837,13828,4154,837,8837,13828,27656,0
7221,6350,9891,4989,21230,6350,9891,4989,21230,42460,0
1851,38789,60712,22684,122185,38789,60712,22684,122185,244370,0
3576,230,552,1517,2299,230,552,1517,2299,4598,0
8574,76966,88948,59673,225587,76966,88948,59673,225587,451174,0
2254,62610,182337,64550,309497,62610,182337,64550,309497,618994,0
2357,10968,10700,6928,28596,10968,10700,6928,28596,57192,0
5116,23342,41589,97890,162821,23342,41589,97890,162821,325642,0
9705,18322,17412,14019,49753,18322,17412,14019,49753,99506,0
5475,42441,66857,196994,306292,42441,66857,196994,306292,612584,0
3855,50285,77209,32867,160361,50285,77209,32867,160361,320722,0
3857,7715,8632,437,16784,7715,8632,437,16784,33568,0
6297,22353,2595,28597,53545,22353,2595,28597,53545,107090,0
7725,56799,129090,4397,190286,56799,129090,4397,190286,380572,0
6707,28746,60617,70697,160060,28746,60617,70697,160060,320120,0
5908,10318,14762,33798,58878,10318,14762,33798,58878,117756,0
8477,31686,23187,37361,92234,31686,23187,37361,92234,184468,1088
7929,232088,344466,98156,674710,232088,344466,98156,674710,1349420,38558
2971,1298,7808,1779,10885,1298,7808,1779,10885,21770,0
3159,3037,4609,5413,13059,3037,4609,5413,13059,26118,0
5644,27109,27198,61232,115539,27109,27198,61232,115539,231078,0
4095,16185,11332,232,27749,16185,11332,232,27749,55498,0
2750,17059,3405,2001,22465,17059,3405,2001,22465,44930,0
1527,148023,141043,675187,964253,148023,141043,675187,964253,1928506,0
1537,1026,3255,2705,6986,1026,3255,2705,6986,13972,0
5909,5430,2659,5616,13705,5430,2659,5616,13705,27410,0
9658,24915,21097,23605,69617,24915,21097,23605,69617,139234,0
1997,34154,35216,10307,79677,34154,35216,10307,79677,159354,0
2920,20805,59273,34340,114418,20805,59273,34340,114418,228836,0
9985,179664,106215,136694,422573,179664,106215,136694,422573,845146,0
2922,9526,33226,8547,51299,9526,33226,8547,51299,102598,0
1378,363018,1081735,831016,2275769,363018,1081735,831016,2275769,4551538,181274
4469,2901,417,3762,7080,2901,417,3762,7080,14160,0
5019,8095,12208,19647,39950,8095,12208,19647,39950,79900,8171
8518,46055,43839,40205,130099,46055,43839,40205,130099,260198,19761
6906,4065,4784,15992,24841,4065,4784,15992,24841,49682,0
5069,28716,32336,38514,99566,28716,32336,38514,99566,199132,0
5427,30268,32466,95380,158114,30268,32466,95380,158114,316228,1093
2849,3014,3573,685,7272,3014,3573,685,7272,14544,0
9060,171,92,778,1041,171,92,778,1041,2082,0
3067,3604,1311,6440,11355,3604,1311,6440,11355,22710,0
3203,25345,6641,10431,42417,25345,6641,10431,42417,84834,0
9080,69298,75983,37680,182961,69298,75983,37680,182961,365922,0
2226,601874,1417989,550938,2570801,601875,1418004,550975,2570854,5141655,628965
2799,3772,5938,6224,15934,3772,5938,6224,15934,31868,0
8539,29864,41449,27010,98323,29864,41449,27010,98323,196646,0
8833,866,742,0,1608,866,742,0,1608,3216,0
5825,253,1389,443,2085,253,1389,443,2085,4170,0
5291,5667,6123,24323,36113,5667,6123,24323,36113,72226,0
2695,68743,23258,10049,102050,68743,23258,10049,102050,204100,0
5957,9051,15927,1707,26685,9051,15927,1707,26685,53370,0
2151,98211,186268,92227,376706,98211,186268,92227,376706,753412,0
4814,14896,62411,15335,92642,14896,62411,15335,92642,185284,0
4470,2485,652,439,3576,2485,652,439,3576,7152,0
8504,42602,25083,67158,134843,42602,25083,67158,134843,269686,0
7680,36877,49711,26738,113326,36877,49711,26738,113326,226652,70
5501,19208,37674,38790,95672,19208,37674,38790,95672,191344,0
5600,167616,193847,578012,939475,167616,193847,578012,939475,1878950,0
2606,2592,3282,3257,9131,2592,3282,3257,9131,18262,0
2675,1342,181,47,1570,1342,181,47,1570,3140,0
2903,27734,54018,51536,133288,27734,54018,51536,133288,266576,0
2171,32853,97050,22665,152568,32853,97050,22665,152568,305136,0
9632,19621,18576,18609,56806,19621,18576,18609,56806,113612,0
2973,6306,19910,12152,38368,6306,19910,12152,38368,76736,0
9691,174713,187254,258467,620434,174713,187254,258467,620434,1240868,114191
5645,81949,137677,349643,569269,81949,137677,349643,569269,1138538,24645
5118,87838,112770,376547,577155,87838,112770,376547,577155,1154310,0
2158,3717,5999,644,10360,3717,5999,644,10360,20720,0
5312,38827,79012,46531,164370,38827,79012,46531,164370,328740,0
9819,135901,123086,145864,404851,135901,123086,145864,404851,809702,5350
3859,22045,30843,6788,59676,22045,30843,6788,59676,119352,0
9779,10687,5947,9017,25651,10687,5947,9017,25651,51302,0
8665,14285,9746,1521,25552,14285,9746,1521,25552,51104,0
9608,51534,31177,72679,155390,51534,31177,72679,155390,310780,0
9304,95382,54623,42632,192637,95382,54623,42632,192637,385274,0
8526,29035,25794,16434,71263,29035,25794,16434,71263,142526,0
8107,3832,5181,3417,12430,3832,5181,3417,12430,24860,0
3389,66535,61197,62423,190155,66535,61197,62423,190155,380310,0
8666,12067,22291,3387,37745,12067,22291,3387,37745,75490,0
1247,18629,15638,11123,45390,18629,15638,11123,45390,90780,0
4098,6013,1653,69,7735,6013,1653,69,7735,15470,0
1881,32025,23425,116950,172400,32025,23425,116950,172400,344800,0
2940,7914,10813,15494,34221,7914,10813,15494,34221,68442,0
4216,72553,254865,38446,365864,72553,254865,38446,365864,731728,0
7354,13220,8483,4688,26391,13220,8483,4688,26391,52782,0
9773,51467,41188,153470,246125,51467,41188,153470,246125,492250,0
2565,29175,8162,4394,41731,29175,8162,4394,41731,83462,0
2139,13915,3294,1271,18480,13915,3294,1271,18480,36960,0
6241,2244,488,1414,4146,2244,488,1414,4146,8292,0
2047,247,22,241,510,247,22,241,510,1020,0
5911,14695,13906,16366,44967,14695,13906,16366,44967,89934,0
6018,82105,76876,347674,506655,82105,76876,347674,506655,1013310,0
5058,56893,79933,293000,429826,56893,79933,293000,429826,859652,1937
2152,119043,283475,120335,522853,119043,283475,120335,522853,1045706,0
6289,247,16,0,263,247,16,0,263,526,0
5150,170188,184672,564704,919564,170188,184672,564704,919564,1839128,15528
5345,170960,184010,561238,916208,170960,184010,561238,916208,1832416,9115
9533,5074,3957,1743,10774,5074,3957,1743,10774,21548,0
5119,150793,193044,825968,1169805,150793,193044,825968,1169805,2339610,0
2923,3955,13964,5599,23518,3955,13964,5599,23518,47036,0
6209,9890,1164,711,11765,9890,1164,711,11765,23530,0
5238,16829,11286,13553,41668,16829,11286,13553,41668,83336,0
2358,716,654,185,1555,716,654,185,1555,3110,0
5567,241299,387886,927305,1556490,241299,387886,927305,1556490,3112980,36541
2974,14533,25643,26326,66502,14533,25643,26326,66502,133004,418
2769,16241,27177,51783,95201,16241,27177,51783,95201,190402,0
5881,85047,135353,85100,305500,85047,135353,85100,305500,611000,0
8506,105318,84022,131746,321086,105318,84022,131746,321086,642172,0
6019,41289,38803,169034,249126,41289,38803,169034,249126,498252,0
6498,93024,56378,23162,172564,93024,56378,23162,172564,345128,11859
6499,111908,261676,106890,480474,111908,261676,106890,480474,960948,147832
9919,14205,33245,10388,57838,14205,33245,10388,57838,115676,0
3074,167223,260628,322699,750550,167223,260628,322699,750550,1501100,31659
3071,6962,18614,6988,32564,6962,18614,6988,32564,65128,0
7728,733127,2366667,449518,3549312,733127,2366667,449518,3549312,7098624,306931
8808,39511,31050,20884,91445,39511,31050,20884,91445,182890,0
5330,5676,7772,10659,24107,5676,7772,10659,24107,48214,0
5331,38259,63236,49768,151263,38259,63236,49768,151263,302526,0
5175,15098,18172,43607,76877,15098,18172,43607,76877,153754,0
7038,24884,32323,25067,82274,24884,32323,25067,82274,164548,0
7039,18782,17993,69508,106283,18782,17993,69508,106283,212566,0
3674,273687,595756,210806,1080249,273687,595756,210806,1080249,2160498,481965
3523,899,47124,21,48044,899,47124,21,48044,96088,0
1863,6762,4445,2120,13327,6762,4445,2120,13327,26654,0
9774,62653,50642,99522,212817,62653,50642,99522,212817,425634,40953
3426,60801,336157,67676,464634,60801,336157,67676,464634,929268,293100
7834,11232,13244,2405,26881,11232,13244,2405,26881,53762,0
2789,17098,33161,32330,82589,17098,33161,32330,82589,165178,0
5828,267,656,11,934,267,656,11,934,1868,0
2257,69791,128576,78251,276618,69791,128576,78251,276618,553236,66003
8668,2434,1266,23,3723,2434,1266,23,3723,7446,0
9571,9885,5309,4683,19877,9885,5309,4683,19877,39754,0
4426,35642,18359,1016,55017,35642,18359,1016,55017,110034,0
3895,7831,9246,8096,25173,7831,9246,8096,25173,50346,0
9609,11411,7752,10239,29402,11411,7752,10239,29402,58804,0
5568,195496,283018,642847,1121361,195496,283018,642847,1121361,2242722,0
5428,167368,237915,850274,1255557,167368,237915,850274,1255557,2511114,0
5460,990,3474,1684,6148,990,3474,1684,6148,12296,0
8528,36207,34387,21646,92240,36207,34387,21646,92240,184480,0
9358,60349,106745,50265,217359,60349,106745,50265,217359,434718,0
5636,53092,84969,68106,206167,53092,84969,68106,206167,412334,0
5429,74531,88978,227240,390749,74531,88978,227240,390749,781498,0
2455,282,276,0,558,282,276,0,558,1116,0
9189,18428,33361,16733,68522,18428,33361,16733,68522,137044,0
7895,4185,4831,4189,13205,4185,4831,4189,13205,26410,0
5601,36924,29675,95998,162597,36924,29675,95998,162597,325194,0
7308,38344,62972,11513,112829,38344,62972,11513,112829,225658,0
1422,9728,20846,65421,95995,9728,20846,65421,95995,191990,0
7996,58797,155972,51069,265838,58797,155972,51069,265838,531676,0
1069,175799,562797,378340,1116936,175799,562797,378340,1116936,2233872,13327
1111,70624,97263,121529,289416,70624,97263,121529,289416,578832,0
5120,14079,13400,18889,46368,14079,13400,18889,46368,92736,0
1478,8786,10809,41940,61535,8786,10809,41940,61535,123070,0
6971,10801,29709,40330,80840,10801,29709,40330,80840,161680,0
2326,33199,37358,8184,78741,33199,37358,8184,78741,157482,0
7309,441873,1159075,183361,1784309,441873,1159075,183361,1784309,3568618,291205
5376,194876,287131,940954,1422961,194876,287131,940954,1422961,2845922,824503
1826,916168,1671372,407835,2995375,916168,1671372,407835,2995375,5990750,358294
1077,131119,174095,102271,407485,131119,174095,102271,407485,814970,291096
5068,68575,92623,301141,462339,68575,92623,301141,462339,924678,0
7946,9486,745,1373,11604,9486,745,1373,11604,23208,0
5262,6807,6683,17886,31376,6807,6683,17886,31376,62752,0
5476,10273,13187,28805,52265,10273,13187,28805,52265,104530,0
4689,6329,6039,3920,16288,6329,6039,3920,16288,32576,0
1904,29330,67144,16579,113053,29330,67144,16579,113053,226106,177
6020,65522,69832,319250,454604,65522,69832,319250,454604,909208,0
8725,29063,26566,7709,63338,29063,26566,7709,63338,126676,0
7451,100184,61039,138342,299565,100184,61039,138342,299565,599130,0
5310,5559,3855,15649,25063,5559,3855,15649,25063,50126,0
4641,19868,20467,42485,82820,19868,20467,42485,82820,165640,0
2258,101601,252557,104973,459131,101601,252557,104973,459131,918262,0
6003,55228,92768,265885,413881,55228,92775,265878,413881,827762,0
3219,39860,27503,41337,108700,39860,27503,41337,108700,217400,0
2907,32462,103238,57613,193313,32462,103238,57613,193313,386626,0
2908,4581,15960,7353,27894,4581,15960,7353,27894,55788,0
4533,39282,41690,94548,175520,39282,41690,94548,175520,351040,0
5021,4811,7518,32092,44421,4811,7518,32092,44421,88842,0
2281,163447,232782,117044,513273,163447,232782,117044,513273,1026546,49154
5122,313167,621477,1550620,2485264,313167,621477,1550620,2485264,4970528,487781
2259,11922,22929,8450,43301,11922,22929,8450,43301,86602,0
2247,167861,297993,163019,628873,167861,297993,163019,628873,1257746,0
5071,31484,68896,99301,199681,31484,68896,99301,199681,399362,73595
7273,17366,33362,8809,59537,17366,33362,8809,59537,119074,0
7274,4990,4239,113,9342,4990,4239,113,9342,18684,0
8309,60997,27980,61717,150694,60997,27980,61717,150694,301388,0
2157,11243,7321,1217,19781,11243,7321,1217,19781,39562,0
5526,13524,17209,39875,70608,13524,17209,39875,70608,141216,0
2090,43022,123250,8874,175146,43022,123250,8874,175146,350292,175946
3115,451937,1500121,588409,2540467,451937,1500121,588409,2540467,5080934,161608
5602,56908,58803,114827,230538,56908,58803,114827,230538,461076,0
5377,91867,197613,425596,715076,91867,197613,425596,715076,1430152,0
5224,89279,161866,334309,585454,89279,161866,334309,585454,1170908,155393
2387,17021,7616,9691,34328,17021,7616,9691,34328,68656,0
3427,20037,186145,22792,228974,20037,186145,22792,228974,457948,0
9657,46055,29711,31511,107277,46055,29711,31511,107277,214554,0
9683,625035,412123,768737,1805895,625035,412123,768737,1805895,3611790,92236
9664,7352,5046,6176,18574,7352,5046,6176,18574,37148,0
6021,84623,145683,511307,741613,84623,145683,511307,741613,1483226,0
3036,44669,63721,92691,201081,44669,63721,92691,201081,402162,0
8479,23247,15913,14070,53230,23247,15913,14070,53230,106460,0
4250,953,878,5,1836,953,878,5,1836,3672,0
3524,8423,53576,18417,80416,8423,53576,18417,80416,160832,77405
2402,16090,30590,8902,55582,16090,30590,8902,55582,111164,0
1561,4982,4241,7006,16229,4982,4241,7006,16229,32458,0
5882,29039,30005,18504,77548,29039,30005,18504,77548,155096,0
3246,7746,7954,7635,23335,7746,7954,7635,23335,46670,0
9917,334266,231731,393872,959869,334266,231731,393872,959869,1919738,246030
2032,1644,385,350,2379,1644,385,350,2379,4758,0
3213,10539,3129,8972,22640,10539,3129,8972,22640,45280,0
2916,3203,7458,4419,15080,3203,7458,4419,15080,30160,0
9775,22775,19168,127765,169708,22775,19168,127765,169708,339416,0
1687,542,34,263,839,542,34,263,839,1678,0
5423,237683,280758,766993,1285434,237683,280758,766993,1285434,2570868,502470
7685,513,13,868,1394,513,13,868,1394,2788,0
2403,5387,10607,6664,22658,5387,10607,6664,22658,45316,0
4140,31645,7412,15682,54739,31645,7412,15682,54739,109478,0
4101,10136,3021,0,13157,10136,3021,0,13157,26314,0
4102,14941,4746,36,19723,14941,4746,36,19723,39446,0
4129,1875,527,104,2506,1875,527,104,2506,5012,0
3863,82966,113686,95964,292616,82966,113686,95964,292616,585232,0
3851,31817,52752,18133,102702,31817,52752,18133,102702,205404,0
4021,54917,86501,93426,234844,54917,86501,93426,234844,469688,0
