NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1011 Entries & Exits,1011 interchanges
4076,2033,13383,0,15416,2033,13383,0,15416,30832,0
6351,3263,500,1123,4886,3263,500,1123,4886,9772,0
8583,31683,36191,29897,97771,31683,36191,29897,97771,195542,75
4503,164217,159478,201368,525063,164217,159478,201368,525063,1050126,0
5522,179464,237092,408571,825127,179464,237092,408571,825127,1650254,8860
2026,3520,1033,1832,6385,3520,1033,1832,6385,12770,0
2513,64820,43413,21540,129773,64820,43413,21540,129773,259546,0
1532,76003,187517,338352,601872,76003,187517,338352,601872,1203744,0
2935,10165,14691,14571,39427,10165,14691,14571,39427,78854,0
2786,15759,41512,38265,95536,15759,41512,38265,95536,191072,0
5035,94196,203882,203934,502012,94233,203996,204389,502618,1004630,711
5027,26334,52244,65076,143654,26296,52131,64622,143049,286703,0
5258,12076,21112,17990,51178,12076,21112,17990,51178,102356,97749
6876,133822,253316,569889,957027,133822,253316,569889,957027,1914054,0
5362,340524,432802,1048175,1821501,340524,432802,1048175,1821501,3643002,0
2354,205757,411413,180775,797945,205757,411413,180775,797945,1595890,0
8638,18658,31229,5724,55611,18658,31229,5724,55611,111222,0
8639,614,271,0,885,614,271,0,885,1770,0
9675,21221,21397,18269,60887,21221,21397,18269,60887,121774,0
8827,23583,44145,16,67744,23583,44145,16,67744,135488,365
1042,60410,84628,128834,273872,60410,84628,128834,273872,547744,0
2046,11915,396,1670,13981,11915,396,1670,13981,27962,0
7029,9638,9940,18852,38430,9638,9940,18852,38430,76860,0
5218,5886,12465,42471,60822,5886,12465,42471,60822,121644,0
5509,285029,367792,112334,765155,285029,367792,112334,765155,1530310,58270
2355,109033,192093,96530,397656,109033,192093,96530,397656,795312,0
3344,7574,5224,3930,16728,7574,5224,3930,16728,33456,0
5683,48588,33435,28094,110117,48588,33435,28094,110117,220234,0
6854,16752,35443,32035,84230,16752,35443,32035,84230,168460,0
8556,67509,40918,83886,192313,67509,40918,83886,192313,384626,0
2284,26993,22742,7911,57646,26993,22742,7911,57646,115292,0
5707,22545,38614,6431,67590,22545,38614,6431,67590,135180,27
5587,47326,44801,117653,209780,47326,44801,117653,209780,419560,0
2952,2845,5073,1274,9192,2845,5073,1274,9192,18384,0
3144,15409,15772,41748,72929,15409,15772,41748,72929,145858,0
6465,567,0,0,567,567,0,0,567,1134,0
6424,33252,29865,10301,73418,33252,29865,10301,73418,146836,175
9971,1190,967,363,2520,1190,967,363,2520,5040,0
8474,108846,97879,131258,337983,108846,97879,131258,337983,675966,0
2654,8805,1461,419,10685,8805,1461,419,10685,21370,0
9904,69690,63044,125044,257778,69690,63044,125044,257778,515556,0
9979,42492,37107,38180,117779,42492,37107,38180,117779,235558,0
2104,6118,1385,0,7503,6118,1385,0,7503,15006,0
1559,12549,8586,22271,43406,12549,8586,22271,43406,86812,0
2335,38562,76668,42169,157399,38562,76668,42169,157399,314798,0
9723,23942,25802,17460,67204,23942,25802,17460,67204,134408,0
3961,6303,1509,720,8532,6303,1509,720,8532,17064,0
4148,272,244,0,516,272,244,0,516,1032,0
8640,2050,857,0,2907,2050,857,0,2907,5814,0
2397,10189,17776,13188,41153,10189,17776,13188,41153,82306,0
2953,31992,56439,40735,129166,31992,56439,40735,129166,258332,0
5416,4110373,1832915,621190,6564478,4110373,1832915,621190,6564478,13128956,1135544
8641,633,182,0,815,633,182,0,815,1630,0
3051,180586,136128,248040,564754,180586,136128,248040,564754,1129508,26892
6877,186320,212511,834876,1233707,186320,212511,834876,1233707,2467414,8555
9794,58817,43898,62852,165567,58817,43898,62852,165567,331134,0
2655,4969,591,0,5560,4969,591,0,5560,11120,0
8117,8500,8559,5576,22635,8500,8559,5576,22635,45270,357
4022,656,248,784,1688,656,248,784,1688,3376,0
5796,49943,114472,40929,205344,49943,114472,40929,205344,410688,0
5169,282211,407230,515206,1204647,282211,407230,515206,1204647,2409294,204148
9956,11021,12548,18845,42414,11021,12548,18845,42414,84828,0
5363,162329,162503,534517,859349,162329,162503,534517,859349,1718698,0
9501,26931,19689,10419,57039,26931,19689,10419,57039,114078,0
7921,2001,371,8239,10611,2001,371,8239,10611,21222,0
2454,745,430,33,1208,745,430,33,1208,2416,0
9813,3787861,4180129,4507507,12475497,3787861,4180122,4507507,12475490,24950987,2641171
9950,2197707,5391711,2281781,9871199,2197707,5391719,2281781,9871207,19742406,1297692
8360,23904,40688,4620,69212,23904,40688,4620,69212,138424,0
2301,5391,6290,11999,23680,5391,6290,11999,23680,47360,0
8715,7340,9563,1488,18391,7340,9563,1488,18391,36782,0
8828,1911,1790,0,3701,1911,1790,0,3701,7402,0
9503,46241,39858,56348,142447,46241,39858,56348,142447,284894,0
9301,9374,12213,4062,25649,9374,12213,4062,25649,51298,0
2895,58316,174435,137340,370091,58316,174435,137340,370091,740182,0
4760,169918,375914,62533,608365,169918,375914,62533,608365,1216730,54920
5338,6827,14926,11618,33371,6827,14926,11618,33371,66742,0
4457,51978,43823,6920,102721,51978,43823,6920,102721,205442,0
5629,170121,152401,355824,678346,170121,152401,355824,678346,1356692,0
2948,6763,19123,9003,34889,6763,19123,9003,34889,69778,0
5474,7657,13552,15868,37077,7657,13552,15868,37077,74154,0
8284,8616,11611,7050,27277,8616,11611,7050,27277,54554,0
9096,51,0,10,61,51,0,10,61,122,0
8643,2329,1717,0,4046,2329,1717,0,4046,8092,0
5298,5402,9555,8357,23314,5402,9555,8357,23314,46628,0
6878,152539,216441,665644,1034624,152539,216441,665644,1034624,2069248,0
8025,44384,70343,21171,135898,44384,70343,21171,135898,271796,996
1220,7520,7037,4633,19190,7520,7037,4633,19190,38380,0
6028,91208,96530,329574,517312,91208,96530,329574,517312,1034624,0
3033,26805,81121,75904,183830,26805,81121,75904,183830,367660,0
5272,49786,102423,119537,271746,49786,102423,119537,271746,543492,0
2962,10570,34145,16207,60922,10570,34145,16207,60922,121844,0
1409,177503,192753,383876,754132,177503,192753,383876,754132,1508264,433930
9635,92110,64069,67944,224123,92110,64069,67944,224123,448246,0
4131,11724,6436,15013,33173,11724,6436,15013,33173,66346,0
6206,7536,984,897,9417,7536,984,897,9417,18834,0
6029,30332,31952,89878,152162,30332,31952,89878,152162,304324,0
1965,34895,32116,11458,78469,34895,32116,11458,78469,156938,0
3839,47711,7844,16148,71703,47711,7844,16148,71703,143406,0
6469,88476,297641,149543,535660,88476,297641,149543,535660,1071320,169032
5514,18048,28377,61673,108098,18048,28377,61673,108098,216196,0
1132,56624,62765,81370,200759,56624,62765,81370,200759,401518,0
5172,225787,422332,675624,1323743,225787,422332,675624,1323743,2647486,43815
7443,409689,370267,637347,1417303,409689,370267,637347,1417303,2834606,66299
7922,3027,372,0,3399,3027,372,0,3399,6798,0
6855,8082,9146,17656,34884,8082,9146,17656,34884,69768,0
7032,13146,9321,35697,58164,13146,9321,35697,58164,116328,0
6275,3677,400,157,4234,3677,400,157,4234,8468,0
4892,93164,78212,70958,242334,93164,78212,70958,242334,484668,21
1463,75182,68943,123701,267826,75182,68943,123701,267826,535652,0
7328,52768,147711,13681,214160,52768,147711,13681,214160,428320,162
2218,134983,117725,93736,346444,134983,117725,93736,346444,692888,0
1996,2383,109,963,3455,2383,109,963,3455,6910,0
2325,24015,22984,7222,54221,24015,22984,7222,54221,108442,0
9725,21648,30297,16223,68168,21648,30297,16223,68168,136336,0
2900,26082,75550,39859,141491,26082,75550,39859,141491,282982,0
3136,25222,28492,22557,76271,25222,28492,22557,76271,152542,0
5138,86321,145497,359567,591385,86321,145497,359567,591385,1182770,0
9681,65716,60476,73071,199263,65716,60476,73071,199263,398526,843
9682,89688,74092,111187,274967,89688,74092,111187,274967,549934,0
5146,312757,413707,902165,1628629,312757,413707,902165,1628629,3257258,0
9610,3778,12631,50,16459,3778,12631,50,16459,32918,0
6276,1397,314,288,1999,1397,314,288,1999,3998,0
6280,67926,130994,9515,208435,67926,130994,9515,208435,416870,7190
2825,12244,13499,838,26581,12244,13499,838,26581,53162,0
8155,4683,743,6056,11482,4683,743,6056,11482,22964,0
5139,154220,197820,591117,943157,154220,197820,591117,943157,1886314,1299027
2955,23147,49904,50939,123990,23147,49904,50939,123990,247980,3630
5631,1054035,1525895,1324693,3904623,1054035,1525895,1324693,3904623,7809246,864741
8567,155916,188779,129666,474361,155916,188779,129666,474361,948722,0
5588,212266,163655,318262,694183,212266,163655,318262,694183,1388366,0
3563,1204,21625,2280,25109,1204,21625,2280,25109,50218,0
7299,4313,3440,1604,9357,4313,3440,1604,9357,18714,0
4300,16056,793,164,17013,16056,793,164,17013,34026,0
7930,9650,754,1379,11783,9650,754,1379,11783,23566,0
6281,7276,6127,1558,14961,7276,6127,1558,14961,29922,163
5364,68932,67174,277905,414011,68932,67174,277905,414011,828022,0
6977,191160,250353,530751,972264,191160,250353,530751,972264,1944528,0
6867,147080,218051,449344,814475,147080,218051,449344,814475,1628950,197186
6978,69336,90049,124085,283470,69336,90049,124085,283470,566940,16
3053,74984,75204,140241,290429,74984,75204,140241,290429,580858,0
7300,2256,2153,737,5146,2256,2153,737,5146,10292,0
2896,28567,79154,57337,165058,28567,79154,57337,165058,330116,0
6075,36063,43438,92103,171604,36063,43438,92103,171604,343208,0
2585,7244,16142,9060,32446,7244,16142,9060,32446,64892,0
1022,65933,107944,80875,254752,65933,107944,80875,254752,509504,0
4577,34462,24174,152801,211437,34462,24174,152801,211437,422874,0
9810,93495,67684,84835,246014,93495,67684,84835,246014,492028,0
2845,17786,31579,23012,72377,17786,31579,23012,72377,144754,0
7266,13571,22328,707,36606,13571,22328,707,36606,73212,0
2295,10324,30616,10388,51328,10324,30616,10388,51328,102656,0
8411,232099,349305,319911,901315,232099,349305,319911,901315,1802630,33497
4521,40000,40583,90159,170742,40000,40583,90159,170742,341484,0
2572,11927,16064,15021,43012,11927,16064,15021,43012,86024,0
2229,30029,79493,25350,134872,30029,79493,25350,134872,269744,0
5173,8094,7738,6010,21842,8094,7738,6010,21842,43684,0
7568,10872,22424,3723,37019,10872,22424,3723,37019,74038,0
5037,7271,13519,20116,40906,7271,13519,20116,40906,81812,0
5947,18315,9577,18112,46004,18315,9577,18112,46004,92008,0
9726,160330,130867,131655,422852,160330,130867,131655,422852,845704,5171
9727,138183,113992,147233,399408,138183,113992,147233,399408,798816,0
8241,5021,4480,3509,13010,5021,4480,3509,13010,26020,0
5450,58087,127928,87284,273299,58087,127928,87284,273299,546598,68026
1413,174164,194874,320960,689998,174164,194874,320960,689998,1379996,0
5560,124102,121573,323694,569369,124102,121573,323694,569369,1138738,0
5561,227186,305010,537506,1069702,227186,305010,537506,1069702,2139404,0
5589,104731,112464,202978,420173,104731,112464,202978,420173,840346,0
1033,14952,15223,18347,48522,14952,15223,18347,48522,97044,0
1145,24686,23664,26250,74600,24686,23664,26250,74600,149200,0
5940,30255,26996,21204,78455,30255,26996,21204,78455,156910,0
3007,15979,19731,23895,59605,15979,19731,23895,59605,119210,0
2767,42089,38666,26512,107267,42089,38666,26512,107267,214534,0
3191,44821,50584,94291,189696,44821,50584,94291,189696,379392,0
2557,7953,1175,1309,10437,7953,1175,1309,10437,20874,0
4458,19575,4870,39241,63686,19575,4870,39241,63686,127372,0
1521,76429,83810,147825,308064,76429,83810,147825,308064,616128,0
7374,794,149,804,1747,794,149,804,1747,3494,0
1533,25108,51838,68417,145363,25108,51838,68417,145363,290726,0
6804,25283,14288,45533,85104,25283,14288,45533,85104,170208,0
6827,239290,258914,273132,771336,239290,258914,273132,771336,1542672,0
6879,210409,252162,813787,1276358,210409,252162,813787,1276358,2552716,0
1543,185639,443146,813632,1442417,185639,443146,813632,1442417,2884834,385
5140,7655,8058,21193,36906,7655,8058,21193,36906,73812,0
6012,76400,107434,335715,519549,76400,107434,335715,519549,1039098,0
7401,62198,78636,110466,251300,62198,78636,110466,251300,502600,0
2027,6175,2007,2927,11109,6175,2007,2927,11109,22218,0
8213,209784,314780,122441,647005,209784,314780,122441,647005,1294010,202
1397,399649,514579,320132,1234360,399649,514579,320132,1234360,2468720,398774
598,287863,289863,76938,654664,287863,289863,76938,654664,1309328,0
2230,33697,53034,13959,100690,33697,53034,13959,100690,201380,0
4579,2950,177,8010,11137,2950,177,8010,11137,22274,0
8009,117432,102101,34466,253999,117432,102101,34466,253999,507998,305
9246,3331,2568,3514,9413,3331,2568,3514,9413,18826,0
6902,20443,22042,9056,51541,20443,22042,9056,51541,103082,0
6905,15999,23622,47918,87539,15999,23622,47918,87539,175078,0
5633,138057,267064,440741,845862,138057,267064,440741,845862,1691724,99429
5489,76510,173132,335761,585403,76510,173132,335761,585403,1170806,0
5219,159204,457646,349585,966435,159204,457646,349585,966435,1932870,18824
1398,100472,157501,80515,338488,100472,157501,80515,338488,676976,0
6070,325193,361784,277039,964016,325193,361784,277039,964016,1928032,0
6528,14844,19754,16592,51190,14844,19754,16592,51190,102380,2214
6845,20284,26110,132335,178729,20284,26110,132335,178729,357458,0
2826,12590,12446,565,25601,12590,12446,565,25601,51202,0
2604,3882,14417,4912,23211,3882,14417,4912,23211,46422,0
4594,5071,2659,11270,19000,5071,2659,11270,19000,38000,0
5532,290985,399914,385681,1076580,290985,399914,385681,1076580,2153160,298711
6260,47,3,0,50,47,3,0,50,100,0
4079,36446,34777,696,71919,36446,34777,696,71919,143838,0
2428,15917,1892,1139,18948,15917,1892,1139,18948,37896,0
2146,1218,806,246,2270,1218,806,246,2270,4540,0
9634,23041,22115,24677,69833,23041,22115,24677,69833,139666,0
7569,6247,7075,1767,15089,6247,7075,1767,15089,30178,0
5289,35715,29811,145084,210610,35715,29811,145084,210610,421220,0
3186,286105,425424,411881,1123410,286105,425424,411881,1123410,2246820,93149
5050,88411,94722,368941,552074,88411,94722,368941,552074,1104148,0
3513,3583,31744,7427,42754,3583,31744,7427,42754,85508,0
9419,380924,424963,165113,971000,380924,424963,165113,971000,1942000,446474
5490,286358,649444,1104926,2040728,286358,649444,1104926,2040728,4081456,702119
2768,54077,118902,114102,287081,54077,118902,114102,287081,574162,3155
5220,36454,90243,167535,294232,36454,90243,167535,294232,588464,0
8498,58173,47437,76607,182217,58173,47437,76607,182217,364434,0
1434,46748,58246,76270,181264,46748,58246,76270,181264,362528,0
2860,43624,87406,69334,200364,43624,87406,69334,200364,400728,3654
6283,4524,516,62,5102,4524,516,62,5102,10204,0
3845,103002,4939,52392,160333,103002,4939,52392,160333,320666,0
3908,13870,487,3718,18075,13870,487,3718,18075,36150,0
2861,65663,120923,98340,284926,65663,120923,98340,284926,569852,0
8524,100897,149438,106628,356963,100897,149438,106628,356963,713926,19914
6220,16374,8391,5852,30617,16374,8391,5852,30617,61234,0
5893,62847,56626,117471,236944,62847,56626,117471,236944,473888,0
1148,20739,39618,14909,75266,20739,39618,14909,75266,150532,0
7887,3448,326,962,4736,3448,326,962,4736,9472,0
9981,143832,157498,288312,589642,143832,157498,288312,589642,1179284,25
9982,5255,3433,3045,11733,5255,3433,3045,11733,23466,0
2656,11428,1107,160,12695,11428,1107,160,12695,25390,141
8647,1795,727,306,2828,1795,727,306,2828,5656,0
2149,17881,14435,7579,39895,17881,14435,7579,39895,79790,3226
1391,235887,335206,265273,836366,235887,335206,265273,836366,1672732,30857
1522,73361,81613,264098,419072,73361,81613,264098,419072,838144,0
4028,22262,14560,21924,58746,22262,14560,21924,58746,117492,0
4524,16528,10155,20570,47253,16528,10155,20570,47253,94506,0
3146,63943,136208,133981,334132,63943,136208,133981,334132,668264,0
8129,111,6,10,127,111,6,10,127,254,0
3607,120208,257256,131093,508557,120208,257256,131093,508557,1017114,34269
5174,49252,103275,236764,389291,49252,103275,236764,389291,778582,0
5066,255413,297464,761807,1314684,255413,297464,761807,1314684,2629368,1571136
5590,87239,65492,179817,332548,87239,65492,179817,332548,665096,0
6818,80697,87887,192701,361285,80023,86267,191015,357305,718590,0
6085,124181,139222,365118,628521,124848,140843,366787,632478,1260999,671
8067,8751,2525,3476,14752,8751,2525,3476,14752,29504,0
2138,11623,9638,3069,24330,11623,9638,3069,24330,48660,0
5417,2352,6613,8338,17303,2352,6613,8338,17303,34606,0
7766,3451,2166,2829,8446,3451,2166,2829,8446,16892,3657
7506,62882,99137,28359,190378,62882,99137,28359,190378,380756,2286
3194,3842,6195,4413,14450,3842,6195,4413,14450,28900,0
2691,2615,1814,0,4429,2615,1814,0,4429,8858,0
5235,82479,136340,304563,523382,82479,136340,304563,523382,1046764,0
9909,83591,60396,59561,203548,83591,60396,59561,203548,407096,0
3054,365265,294527,393072,1052864,365265,294527,393072,1052864,2105728,36169
5202,15420,17906,63198,96524,15420,17906,63198,96524,193048,0
6919,131743,165153,479752,776648,131743,165153,479752,776648,1553296,0
3314,24779,46356,7460,78595,24779,46356,7460,78595,157190,0
6009,892800,1302212,1617846,3812858,892726,1302069,1617582,3812377,7625235,319413
2356,51991,116239,40192,208422,51991,116239,40192,208422,416844,0
5236,34817,50174,205504,290495,34817,50174,205504,290495,580990,0
9983,58452,41154,44394,144000,58452,41154,44394,144000,288000,0
9676,30921,20127,56627,107675,30921,20127,56627,107675,215350,0
9630,45894,20141,59414,125449,45894,20141,59414,125449,250898,0
2231,74476,143265,77386,295127,74476,143265,77386,295127,590254,0
5539,67611,25457,49176,142244,67611,25457,49176,142244,284488,4697
5591,33585,31898,99030,164513,33585,31898,99030,164513,329026,0
1870,34101,54832,48184,137117,34101,54832,48184,137117,274234,0
2398,27942,82466,27683,138091,27942,82466,27683,138091,276182,7604
5880,24028,23468,35454,82950,24028,23468,35454,82950,165900,0
6086,339154,376948,580904,1297006,339154,376948,580904,1297006,2594012,162005
5107,219767,222095,917237,1359099,219767,222095,917237,1359099,2718198,482906
6880,70377,106908,93379,270664,70377,106908,93379,270664,541328,0
5141,3625,5826,9593,19044,3625,5826,9593,19044,38088,0
1221,30540,23012,13376,66928,30540,23012,13376,66928,133856,0
5308,6732,6449,13268,26449,6732,6449,13268,26449,52898,0
5941,9371,2111,4263,15745,9371,2111,4263,15745,31490,0
2437,27259,89055,4291,120605,27259,89055,4291,120605,241210,583
9738,16077,16946,20901,53924,16077,16946,20901,53924,107848,21553
6979,155988,207969,563039,926996,155988,207969,563039,926996,1853992,0
4794,4715,13294,2714,20723,4715,13294,2714,20723,41446,0
5717,31185,110162,22099,163446,31185,110162,22099,163446,326892,4589
8436,11802,6858,11844,30504,11802,6858,11844,30504,61008,0
5418,197305,236175,515614,949094,197305,236175,515614,949094,1898188,0
5523,84600,113441,141624,339665,84600,113441,141624,339665,679330,0
2193,161329,61347,37652,260328,161329,61347,37652,260328,520656,55874
2432,10328,917,848,12093,10328,917,848,12093,24186,0
2828,10427,12108,460,22995,10427,12108,460,22995,45990,0
4189,354,123,60,537,354,123,60,537,1074,0
5365,115801,175546,150607,441954,115801,175546,150607,441954,883908,0
8212,54875,34448,38419,127742,54875,34448,38419,127742,255484,0
6015,92294,111369,330707,534370,92294,111369,330707,534370,1068740,0
8499,166392,135557,173355,475304,166392,135557,173355,475304,950608,382
5309,238831,413910,604909,1257650,238831,413910,604909,1257650,2515300,92217
5562,47791,51547,98142,197480,47791,51547,98142,197480,394960,0
2105,7497,1487,0,8984,7497,1487,0,8984,17968,0
8720,71830,102242,82723,256795,71830,102242,82723,256795,513590,0
2399,233,295,248,776,233,295,248,776,1552,0
2303,31291,43738,7755,82784,31291,43738,7755,82784,165568,0
5563,133140,115476,311796,560412,133140,115476,311796,560412,1120824,2422
5273,181054,444048,535615,1160717,181054,444048,535615,1160717,2321434,439020
7327,18329,31265,4917,54511,18329,31265,4917,54511,109022,0
1563,6704,4645,5752,17101,6704,4645,5752,17101,34202,0
8071,10476,14155,18225,42856,10476,14155,18225,42856,85712,0
1734,8864,5622,6235,20721,8864,5622,6235,20721,41442,0
1023,67372,114392,50382,232146,67372,114392,50382,232146,464292,0
2194,86727,141887,66115,294729,86727,141887,66115,294729,589458,0
6221,156,15,0,171,156,15,0,171,342,0
1862,42438,25440,14637,82515,42438,25440,14637,82515,165030,0
8437,481889,845856,719875,2047620,481889,845856,719875,2047620,4095240,243780
8126,234810,649321,207492,1091623,234810,649321,207492,1091623,2183246,66613
2937,3397,3408,5957,12762,3397,3408,5957,12762,25524,0
2558,6388,619,996,8003,6388,619,996,8003,16006,0
3072,25063,52159,61669,138891,25063,52159,61669,138891,277782,0
8098,5881,2760,2093,10734,5881,2760,2093,10734,21468,0
6108,178110,305360,331420,814890,178110,305360,331420,814890,1629780,18
8921,22036,13631,9338,45005,22036,13631,9338,45005,90010,0
2235,176054,261132,148889,586075,176054,261132,148889,586075,1172150,46154
5463,38528,59381,201359,299268,38528,59381,201359,299268,598536,112032
8099,4690,7634,6024,18348,4690,7634,6024,18348,36696,0
2160,94516,443282,79881,617679,94516,443282,79881,617679,1235358,19822
2829,6521,16033,7431,29985,6521,16033,7431,29985,59970,0
2959,3614,8292,8625,20531,3614,8292,8625,20531,41062,0
6310,6904,3473,2377,12754,6904,3473,2377,12754,25508,0
9845,268694,204261,216092,689047,268694,204261,216092,689047,1378094,695621
6851,10371,6840,28200,45411,10371,6840,28200,45411,90822,0
9618,5325,1608,61274,68207,5325,1608,61274,68207,136414,0
5495,28975,35069,89593,153637,28975,35069,89593,153637,307274,0
6881,425821,720625,1996641,3143087,425821,720625,1996641,3143087,6286174,19951
8568,134310,297029,239670,671009,134310,297029,239670,671009,1342018,0
9586,143026,137989,87679,368694,143026,137989,87679,368694,737388,0
2236,2495,4875,2218,9588,2495,4875,2218,9588,19176,0
2122,246,20,0,266,246,20,0,266,532,0
6882,73984,45650,198451,318085,73984,45650,198451,318085,636170,0
8922,22596,9187,11644,43427,22596,9187,11644,43427,86854,0
8648,7565,2483,1674,11722,7565,2483,1674,11722,23444,0
8778,584,76,379,1039,584,76,379,1039,2078,0
9136,141987,257057,144162,543206,141987,257057,144162,543206,1086412,45343
9646,8684,8031,11136,27851,8684,8031,11136,27851,55702,0
8649,195861,349446,18552,563859,195861,349446,18552,563859,1127718,60693
8614,218,38,0,256,218,38,0,256,512,0
8924,69376,53035,50484,172895,69376,53035,50484,172895,345790,0
7217,337045,665773,499521,1502339,337045,665773,499521,1502339,3004678,423462
2817,28128,41194,32675,101997,28128,41194,32675,101997,203994,0
9508,134275,154071,158663,447009,134275,154071,158663,447009,894018,0
5592,133214,108727,247757,489698,133214,108727,247757,489698,979396,0
3110,4703,6022,3193,13918,4703,6022,3193,13918,27836,0
3170,18246,18736,39169,76151,18246,18736,39169,76151,152302,0
3555,4268,24352,4932,33552,4268,24352,4932,33552,67104,0
1097,42410,34776,77905,155091,42410,34776,77905,155091,310182,0
4081,2333,1048,0,3381,2333,1048,0,3381,6762,0
9648,209514,153392,265389,628295,209514,153392,265389,628295,1256590,0
9995,69044,58912,60708,188664,69044,58912,60708,188664,377328,0
2605,4055,8323,3490,15868,4055,8323,3490,15868,31736,0
5038,6659,7067,4249,17975,6659,7067,4249,17975,35950,0
8468,280453,306963,239233,826649,280453,306963,239233,826649,1653298,1559
8925,19308,21682,3855,44845,19308,21682,3855,44845,89690,0
6838,37464,50060,308132,395656,37464,50060,308132,395656,791312,0
1655,12628,11504,21106,45238,12628,11504,21106,45238,90476,0
3325,23036,96815,50417,170268,23036,96815,50417,170268,340536,0
1384,1071,1125,946,3142,1071,1125,946,3142,6284,0
5678,6964,19316,934,27214,6964,19316,934,27214,54428,0
5079,1944,1866,3826,7636,1944,1866,3826,7636,15272,0
5205,26244,12351,33881,72476,26244,12351,33881,72476,144952,0
1976,33188,45508,34478,113174,33188,45508,34478,113174,226348,0
5419,43621,40477,152906,237004,43621,40477,152906,237004,474008,0
7011,3351,1792,4296,9439,3351,1792,4296,9439,18878,0
9816,12115,11479,6775,30369,12115,11479,6775,30369,60738,0
1447,90300,138194,189362,417856,90300,138194,189362,417856,835712,0
1448,118988,137734,320429,577151,118988,137734,320429,577151,1154302,0
3092,226047,275494,654355,1155896,226047,275494,654355,1155896,2311792,31938
5080,73090,76527,241941,391558,73090,76527,241941,391558,783116,353
1553,223731,212928,251892,688551,223731,212928,251892,688551,1377102,0
1449,83574,84176,191946,359696,83574,84176,191946,359696,719392,0
1399,111586,162169,136403,410158,111586,162169,136403,410158,820316,0
1966,6938,3574,902,11414,6938,3574,902,11414,22828,0
1857,87897,200754,206058,494709,87897,200754,206058,494709,989418,52596
5593,126300,85248,224274,435822,126300,85248,224274,435822,871644,0
5594,111662,126991,124652,363305,111662,126991,124652,363305,726610,0
3571,596,1570,999,3165,596,1570,999,3165,6330,0
3237,57991,47721,33713,139425,57991,47721,33713,139425,278850,0
5108,78136,61449,305816,445401,78136,61449,305816,445401,890802,0
4581,134165,215310,299522,648997,134165,215310,299522,648997,1297994,0
1229,32822,23025,14732,70579,32822,23025,14732,70579,141158,9187
4132,5342,2876,2381,10599,5342,2876,2381,10599,21198,0
1415,86105,173129,377670,636904,86105,173129,377670,636904,1273808,0
7516,851,145,0,996,851,145,0,996,1992,0
8652,63,8,0,71,63,8,0,71,142,0
4083,4991,1810,0,6801,4991,1810,0,6801,13602,0
9512,85168,104258,70638,260064,85168,104258,70638,260064,520128,9927
9516,13023,14042,20926,47991,13023,14042,20926,47991,95982,0
9960,15949,13107,30550,59606,15949,13107,30550,59606,119212,0
9517,149329,142588,199162,491079,149329,142588,199162,491079,982158,97298
8653,170,54,0,224,170,54,0,224,448,0
3008,12783,44342,18320,75445,12783,44342,18320,75445,150890,0
9142,14129,19050,12659,45838,14129,19050,12659,45838,91676,0
6121,2160821,7253798,3713041,13127660,2160821,7253250,3712913,13126984,26254644,2150243
1392,82374,83664,132743,298781,82374,83664,132743,298781,597562,0
7115,100621,245502,64763,410886,100621,245502,64763,410886,821772,52
1109,111467,118653,166250,396370,111467,118653,166250,396370,792740,0
5823,128,1139,22,1289,128,1139,22,1289,2578,0
9817,28590,26022,27704,82316,28590,26022,27704,82316,164632,0
4508,5877,7308,9218,22403,5877,7308,9218,22403,44806,0
9217,3943,2509,1537,7989,3943,2509,1537,7989,15978,0
5565,665311,730196,1242688,2638195,665311,730196,1242688,2638195,5276390,0
5366,41924,23515,73513,138952,41924,23515,73513,138952,277904,0
8655,10632,8182,458,19272,10632,8182,458,19272,38544,0
3073,5577,14237,12422,32236,5577,14237,12422,32236,64472,0
6862,4388,4543,12126,21057,4388,4543,12126,21057,42114,0
6527,23634,16345,39443,79422,23634,16345,39443,79422,158844,0
2124,268774,532919,201550,1003243,268774,532919,201550,1003243,2006486,78198
1867,28642,40464,13972,83078,28642,40464,13972,83078,166156,0
2057,10782,3187,1207,15176,10782,3187,1207,15176,30352,0
1959,4235,206,3209,7650,4235,206,3209,7650,15300,0
9145,139411,242694,112510,494615,139411,242694,112510,494615,989230,20980
9518,3088,5169,211,8468,3088,5169,211,8468,16936,0
2245,185826,225221,138462,549509,185826,225221,138462,549509,1099018,40426
2668,68672,25774,20211,114657,68672,25774,20211,114657,229314,1021
9771,19651,15896,11392,46939,19651,15896,11392,46939,93878,0
9230,9147,5953,4479,19579,9147,5953,4479,19579,39158,0
9766,19875,23156,26503,69534,19875,23156,26503,69534,139068,0
6466,103,9,0,112,103,9,0,112,224,0
6401,14950,6504,10228,31682,14950,6504,10228,31682,63364,0
6565,11172,4273,8318,23763,11172,4273,8318,23763,47526,0
8214,50608,66355,34425,151388,50608,66355,34425,151388,302776,0
6088,67487,53271,126333,247091,67487,53271,126333,247091,494182,0
4206,8336,3583,619,12538,8336,3583,619,12538,25076,0
5109,27424,26977,89917,144318,27424,26977,89917,144318,288636,0
8546,28553,34500,23197,86250,28553,34500,23197,86250,172500,0
4228,1558,441,0,1999,1558,441,0,1999,3998,0
2848,52247,69930,58635,180812,52247,69930,58635,180812,361624,0
8657,12648,17616,0,30264,12648,17616,0,30264,60528,0
