NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1516 Entries & Exits,1516 Interchanges
8468,348428,298946,203986,851360,348428,298946,203986,851360,1702720,1402.5239
8925,19507,23732,6094,49333,19507,23732,6094,49333,98666,0
6838,41072,71913,326063,439048,41072,71913,326063,439048,878096,0
1655,9582,21728,14475,45785,9582,21728,14475,45785,91570,0
3325,26970,111400,45509,183879,26970,111400,45509,183879,367758,0
1384,1473,1443,2095,5011,1473,1443,2095,5011,10022,0
5678,-9924,64454,3716,58246,-9924,64454,3716,58246,116492,0
5079,2969,2576,7136,12681,2969,2576,7136,12681,25362,0
5205,24149,13906,34819,72874,24149,13906,34819,72874,145748,0
1976,28665,44812,34222,107699,28665,44812,34222,107699,215398,0
5419,55165,61160,110232,226557,55165,61160,110232,226557,453114,0
7011,5186,2690,9970,17846,5186,2690,9970,17846,35692,0
9816,6914,17267,6879,31060,6914,17267,6879,31060,62120,0
1447,71400,146494,132369,350263,71400,146494,132369,350263,700526,0
1448,294190,445275,629760,1369225,294190,445275,629760,1369225,2738450,0
3092,2688477,2208161,555782,5452420,2688477,2208161,555782,5452420,10904840,2978.0725
5080,142774,150500,217699,510973,142774,150500,217699,510973,1021946,0
1553,386987,482890,552258,1422135,386987,482890,552258,1422135,2844270,0
1449,241466,340031,424069,1005566,241466,340031,424069,1005566,2011132,0
1399,130566,262478,226518,619562,130566,262478,226518,619562,1239124,0
1966,6795,4329,1550,12674,6795,4329,1550,12674,25348,0
1857,89874,212904,218061,520839,89874,212904,218061,520839,1041678,84463.0973
5593,163805,160670,307109,631584,163805,160670,307109,631584,1263168,0
5594,165997,271609,152026,589632,165997,271609,152026,589632,1179264,0
3571,598,1977,1094,3669,598,1977,1094,3669,7338,0
3237,85160,73236,53620,212016,85160,73236,53620,212016,424032,0
5108,163076,154441,458617,776134,163076,154441,458617,776134,1552268,0
4581,144057,251937,413970,809964,144057,251937,413970,809964,1619928,0
1229,46537,39703,16384,102624,46537,39703,16384,102624,205248,12349.4733
4132,7460,3600,4262,15322,7460,3600,4262,15322,30644,0
1415,71341,219230,171528,462099,71341,219230,171528,462099,924198,0
7516,762,43,0,805,762,43,0,805,1610,0
8652,76,9,0,85,76,9,0,85,170,0
4083,5741,1978,0,7719,5741,1978,0,7719,15438,0
9512,85019,152184,59502,296705,85019,152184,59502,296705,593410,12137.8311
9516,11616,24033,16090,51739,11616,24033,16090,51739,103478,0
9960,13331,22469,31789,67589,13331,22469,31789,67589,135178,0
9517,125342,217807,161480,504629,125342,217807,161480,504629,1009258,134861.9111
8653,189,39,0,228,189,39,0,228,456,0
3008,20019,51191,20899,92109,20019,51191,20899,92109,184218,0
9142,15659,24194,10336,50189,15659,24194,10336,50189,100378,0
6121,2662592,9808558,4209698,16680848,2662592,9808558,4209698,16680848,33361696,3683718.60610002
1392,105524,101365,158744,365633,105524,101365,158744,365633,731266,0
7115,103087,306453,77290,486830,103087,306453,77290,486830,973660,532.4522
1109,110822,150715,356722,618259,110822,150715,356722,618259,1236518,0
5823,145,1280,1454,2879,145,1280,1454,2879,5758,0
9817,18322,45980,32845,97147,18322,45980,32845,97147,194294,0
4508,11597,13539,10686,35822,11597,13539,10686,35822,71644,0
9217,4199,4438,1438,10075,4199,4438,1438,10075,20150,0
5565,755046,1143071,909716,2807833,755046,1143071,909716,2807833,5615666,0
5366,45763,46603,72023,164389,45763,46603,72023,164389,328778,0
8655,11622,8198,1605,21425,11622,8198,1605,21425,42850,0
3073,6333,23932,16281,46546,6333,23932,16281,46546,93092,0
6862,3357,6197,11255,20809,3357,6197,11255,20809,41618,0
6527,27313,15966,20963,64242,27313,15966,20963,64242,128484,0
2124,155046,716019,307020,1178085,155046,716019,307020,1178085,2356170,71225.9553
1867,34406,34862,19469,88737,34406,34862,19469,88737,177474,0
2057,10099,2840,454,13393,10099,2840,454,13393,26786,0
1959,4148,140,2010,6298,4148,140,2010,6298,12596,0
9145,157488,298613,122724,578825,157488,298613,122724,578825,1157650,21199.0765
9518,2242,6373,696,9311,2242,6373,696,9311,18622,0
2245,135991,158991,139953,434935,135991,158991,139953,434935,869870,50057.0876
2668,69059,28918,31117,129094,69059,28918,31117,129094,258188,45589.6916
9771,11298,20845,5891,38034,11298,20845,5891,38034,76068,0
9230,10200,9797,5834,25831,10200,9797,5834,25831,51662,0
9766,15905,30489,23050,69444,15905,30489,23050,69444,138888,0
6466,76,24,0,100,76,24,0,100,200,0
6401,13494,6877,8883,29254,13494,6877,8883,29254,58508,0
6565,12773,5100,8291,26164,12773,5100,8291,26164,52328,0
8214,73398,67638,33722,174758,73398,67638,33722,174758,349516,0
6088,82017,76645,136241,294903,82017,76645,136241,294903,589806,0
4206,6562,4210,41,10813,6562,4210,41,10813,21626,0
5109,35183,30117,78409,143709,35183,30117,78409,143709,287418,0
8546,38283,30939,13631,82853,38283,30939,13631,82853,165706,0
4228,1251,542,267,2060,1251,542,267,2060,4120,0
2848,68164,82026,105230,255420,68164,82026,105230,255420,510840,0
8657,13937,18916,0,32853,13937,18916,0,32853,65706,0
9149,17578,19181,4592,41351,17578,19181,4592,41351,82702,5995.0579
5057,140607,162839,358043,661489,140607,162839,358043,661489,1322978,0
7445,340264,198293,497907,1036464,340264,198293,497907,1036464,2072928,0
8658,2357,939,0,3296,2357,939,0,3296,6592,0
5504,19332,2824,3999,26155,19332,2824,3999,26155,52310,0
7201,66,126,16,208,66,126,16,208,416,0
4084,2151,715,0,2866,2151,715,0,2866,5732,0
9710,47770,68252,37096,153118,47770,68252,37096,153118,306236,0
2685,413978,455154,147637,1016769,413978,455154,147637,1016769,2033538,364052.806199999
5275,102144,222547,158705,483396,102144,222547,158705,483396,966792,0
1017,17817,22830,7960,48607,17817,22830,7960,48607,97214,0
9652,8376,16017,5447,29840,8376,16017,5447,29840,59680,0
2735,10571,4214,3082,17867,10571,4214,3082,17867,35734,0
3171,97366,112593,188348,398307,97366,112593,188348,398307,796614,0
4607,21943,22497,46055,90495,21943,22497,46055,90495,180990,0
1761,33969,13223,10651,57843,33969,13223,10651,57843,115686,0
9818,31875,50731,41297,123903,31875,50731,41297,123903,247806,0
2058,6492,2217,226,8935,6492,2217,226,8935,17870,0
1871,4948,5262,936,11146,4948,5262,936,11146,22292,0
5824,108,501,517,1126,108,501,517,1126,2252,0
4595,5161,3947,8685,17793,5161,3947,8685,17793,35586,0
9876,122687,181302,121025,425014,122687,181302,121025,425014,850028,0
9521,52827,135434,26609,214870,52827,135434,26609,214870,429740,0
9728,43185,93624,73374,210183,43185,93624,73374,210183,420366,0
8931,18094,17659,16491,52244,18094,17659,16491,52244,104488,0
3225,46114,14728,18114,78956,46114,14728,18114,78956,157912,0
2669,19371,5298,11516,36185,19371,5298,11516,36185,72370,0
2059,3621,634,2000,6255,3621,634,2000,6255,12510,0
2339,47848,100555,71347,219750,47848,100555,71347,219750,439500,0
1133,43987,65246,158963,268196,43987,65246,158963,268196,536392,0
1534,135323,393035,429118,957476,135323,393035,429118,957476,1914952,0
7925,1504,75,7472,9051,1504,75,7472,9051,18102,0
4597,404277,498231,314383,1216891,404277,498231,314383,1216891,2433782,191473.654
2237,126882,91077,85836,303795,126882,91077,85836,303795,607590,0
5368,317937,272386,495423,1085746,317937,272386,495423,1085746,2171492,58126.9977
4784,26941,49953,30422,107316,26941,49953,30422,107316,214632,0.514
5110,178134,199673,488756,866563,178134,199673,488756,866563,1733126,0
8487,4174663,6386000,4301204,14861867,4174663,6386000,4301204,14861867,29723734,3052267.8805
1947,581536,1500081,541953,2623570,581536,1500081,541953,2623570,5247140,482988.394899999
5294,4460,6870,12896,24226,4460,6870,12896,24226,48452,0
7446,323614,261665,517948,1103227,323614,261665,517948,1103227,2206454,0
1373,127390,294931,472010,894331,127390,294931,472010,894331,1788662,0
3539,186,3856,10,4052,186,3856,10,4052,8104,0
3498,2844,59688,0,62532,2844,59688,0,62532,125064,0
5111,12376,16505,20309,49190,12376,16505,20309,49190,98380,0
9955,97408,223207,98125,418740,97408,223207,98125,418740,837480,0
3620,39938,48300,50214,138452,39938,48300,50214,138452,276904,0.2364
6089,245176,332316,353459,930951,245176,332316,353459,930951,1861902,0
9188,79123,188891,12660,280674,79123,188891,12660,280674,561348,0
2862,62229,119267,74831,256327,62229,119267,74831,256327,512654,0
5329,218951,629455,458791,1307197,218951,629455,458791,1307197,2614394,532797.906
5051,938572,1301930,3057241,5297743,938572,1301930,3057241,5297743,10595486,3577166.83149999
2710,105383,42202,43498,191083,105383,42202,43498,191083,382166,0
7402,133038,205744,331437,670219,133038,205744,331437,670219,1340438,0
7403,99069,161600,228148,488817,99069,161600,228148,488817,977634,0
1177,109721,133563,96562,339846,109721,133563,96562,339846,679692,0
1291,62998,184544,284451,531993,62998,184544,284451,531993,1063986,94861.0497
1579,826,5757,6314,12897,826,5757,6314,12897,25794,0
7491,501604,290820,757944,1550368,501604,290820,757944,1550368,3100736,0
6340,336002,426499,114427,876928,336002,426499,114427,876928,1753856,25832.005
5369,43634,82151,182169,307954,43634,82151,182169,307954,615908,0
7305,7846,9612,5293,22751,7846,9612,5293,22751,45502,0
9438,155738,269791,141006,566535,155738,269791,141006,566535,1133070,0
5634,49895,73849,132154,255898,49895,73849,132154,255898,511796,0
3573,10852,116323,48522,175697,10852,116323,48522,175697,351394,63559.4662
5635,27787,43153,47131,118071,27787,43153,47131,118071,236142,0
3853,61311,6633,37991,105935,61311,6633,37991,105935,211870,0
3066,969,738,752,2459,969,738,752,2459,4918,0
2156,38652,28604,8605,75861,38652,28604,8605,75861,151722,0
2661,30626,78306,87016,195948,30626,78306,87016,195948,391896,0
5260,65576,238670,210879,515125,65576,238670,210879,515125,1030250,3276.6919
5498,35062,47704,75084,157850,35062,47704,75084,157850,315700,0
7072,21225,36051,57538,114814,21225,36051,57538,114814,229628,0
2242,1888042.92,4084770.86,1846633.18,7819446.96,1888042.92,4084770.86,1846633.18,7819446.96,15638893.92,435009.7988
2244,397482.72,859951.76,388764.88,1646199.36,397482.72,859951.76,388764.88,1646199.36,3292398.72,0
2246,1838357.58,3977276.89,1798037.57,7613672.04,1838357.58,3977276.89,1798037.57,7613672.04,15227344.08,1336195.6547
9709,193348,472414,281217,946979,193348,472414,281217,946979,1893958,747188.490900003
6965,6884004,8950936,17443405,33278345,6884004,8950936,17443405,33278345,66556690,2480893.48960001
9371,178148,237718,161657,577523,178148,237718,161657,577523,1155046,0
9372,55055,68814,47516,171385,55055,68814,47516,171385,342770,0
4327,822,324,0,1146,822,324,0,1146,2292,0
4356,4366,1726,649,6741,4366,1726,649,6741,13482,0
4226,297,192,0,489,297,192,0,489,978,0
4018,23028,1923,17991,42942,23028,1923,17991,42942,85884,0
3844,135027,16178,82131,233336,135027,16178,82131,233336,466672,0
4460,1597,789,61,2447,1597,789,61,2447,4894,0
4334,869,182,134,1185,869,182,134,1185,2370,0
4248,4702,4079,0,8781,4702,4079,0,8781,17562,0
4059,4938,3512,62,8512,4938,3512,62,8512,17024,0
4227,9784,9751,289,19824,9784,9751,289,19824,39648,0
2484,65671,74744,9595,150010,65671,74744,9595,150010,300020,0
2485,69175,82737,13557,165469,69175,82737,13557,165469,330938,81371.7661000001
4247,2186,1931,248,4365,2186,1931,248,4365,8730,0
4133,88622,56511,57482,202615,88622,56511,57482,202615,405230,5858.8639
2488,2894,3107,500,6501,2894,3107,500,6501,13002,0
2467,3609,4197,1435,9241,3609,4197,1435,9241,18482,0
4060,1527,1047,0,2574,1527,1047,0,2574,5148,0
4162,732,442,0,1174,732,442,0,1174,2348,0
4138,702,455,93,1250,702,455,93,1250,2500,0
4207,277,202,0,479,277,202,0,479,958,0
9925,27440,25310,31964,84714,27440,25310,31964,84714,169428,0
9916,27262,3437,9346,40045,27262,3437,9346,40045,80090,0
3847,73513,7322,44419,125254,73513,7322,44419,125254,250508,0
2457,4300,2466,178,6944,4300,2466,178,6944,13888,0
4223,9023,3827,4081,16931,9023,3827,4081,16931,33862,0
9699,73989,46251,32075,152315,73989,46251,32075,152315,304630,0
4061,460,434,0,894,460,434,0,894,1788,0
4163,2305,1563,0,3868,2305,1563,0,3868,7736,0
4421,7145,3274,6450,16869,7145,3274,6450,16869,33738,0
3852,19065,3391,4568,27024,19065,3391,4568,27024,54048,0
8712,1589,648,165,2402,1589,648,165,2402,4804,0
8846,183,56,0,239,183,56,0,239,478,0
8829,555,298,0,853,555,298,0,853,1706,0
8830,146,100,0,246,146,100,0,246,492,0
9156,11875,17933,5731,35539,11875,17933,5731,35539,71078,0
8660,236,63,5,304,236,63,5,304,608,0
9655,18811,26138,56525,101474,18811,26138,56525,101474,202948,0
9614,16579,83063,3062,102704,16579,83063,3062,102704,205408,0
8443,8188,5910,11544,25642,8188,5910,11544,25642,51284,0
5148,4857767,7497666,14570036,26925469,4857767,7497666,14570036,26925469,53850938,2024914.3351
6966,147815,231597,212735,592147,147815,231597,212735,592147,1184294,0
5281,56656,133344,62009,252009,56656,133344,62009,252009,504018,0
5632,80848,59108,150927,290883,80848,59108,150927,290883,581766,0
1067,26133,66818,67028,159979,26133,66818,67028,159979,319958,0
1829,191696,58735,79455,329886,191696,58735,79455,329886,659772,5410.5546
2657,5945,847,167,6959,5945,847,167,6959,13918,4.4466
7978,13678,4021,3886,21585,13678,4021,3886,21585,43170,0
1110,116157,147125,196310,459592,116157,147125,196310,459592,919184,0
5674,5485,229,2315,8029,5485,229,2315,8029,16058,0
5114,47771,97223,171751,316745,47771,97223,171751,316745,633490,0
9354,36066,36030,24717,96813,36066,36030,24717,96813,193626,0
1305,12675,5860,4272,22807,12675,5860,4272,22807,45614,0
1306,19036,9428,5066,33530,19036,9428,5066,33530,67060,0
3574,1747,50141,6619,58507,1747,50141,6619,58507,117014,0
2598,27706,21115,67400,116221,27706,21115,67400,116221,232442,0
2307,8516,6743,5691,20950,8516,6743,5691,20950,41900,0
2689,12448,2322,5985,20755,12448,2322,5985,20755,41510,0
3517,3086,21144,9506,33736,3086,21144,9506,33736,67472,0
1897,153711,369952,125360,649023,153711,369952,125360,649023,1298046,38944.0703
5082,102667,120603,222857,446127,102667,120603,222857,446127,892254,0
6202,16559,3893,4184,24636,16559,3893,4184,24636,49272,0
5053,76939,84369,127696,289004,76939,84369,127696,289004,578008,0
7268,55273,141291,31153,227717,55273,141291,31153,227717,455434,5701.8902
3635,55131,54847,39910,149888,55131,54847,39910,149888,299776,3203.6337
1536,285989,944702,582445,1813136,285989,944702,582445,1813136,3626272,129212.5585
3645,758149,577384,258540,1594073,758149,577384,258540,1594073,3188146,129835.9554
3518,6,931,0,937,6,931,0,937,1874,0
4826,49766,27008,15842,92616,49766,27008,15842,92616,185232,0
4640,7973,14736,22495,45204,7973,14736,22495,45204,90408,0
5892,13968,37194,14268,65430,13968,37194,14268,65430,130860,0
5887,37451,68364,21757,127572,37451,68364,21757,127572,255144,0
5762,2311,24293,409,27013,2311,24293,409,27013,54026,0
5761,5981,39903,6985,52869,5981,39903,6985,52869,105738,0
2670,27882,13162,4404,45448,27882,13162,4404,45448,90896,0
2871,179503,496673,130982,807158,179503,496673,130982,807158,1614316,9740.9961
4422,34735,31530,349,66614,34735,31530,349,66614,133228,12044.7642
3963,63718,8598,20137,92453,63718,8598,20137,92453,184906,0
3962,1023,148,1042,2213,1023,148,1042,2213,4426,0
2155,145693,479378,281196,906267,145693,479378,281196,906267,1812534,0
5853,4778,5206,307,10291,4778,5206,307,10291,20582,0
3147,458535,764126,1006894,2229555,458535,764126,1006894,2229555,4459110,490082.4112
5237,27683.7911209889,49325.4780228863,56251.6804731554,133260.949617031,27683.7911209889,49325.4780228863,56251.6804731554,133260.949617031,266521.899234062,29673.1589
5115,138943.832852708,247562.587936006,282324.919126426,668831.339915141,138943.832852708,247562.587936006,282324.919126426,668831.339915141,1337662.67983028,31772.3685
5222,86256.3760263027,153686.934041107,175267.400400419,415210.710467829,86256.3760263027,153686.934041107,175267.400400419,415210.710467829,830421.420935658,64578.9763
5599,56932,55712,115505,228149,56932,55712,115505,228149,456298,0
8831,8945,35228,0,44173,8945,35228,0,44173,88346,0
8164,48022,82232,44958,175212,48022,82232,44958,175212,350424,0
4884,63133,56831,52152,172116,63133,56831,52152,172116,344232,21395.2125
2961,500088,1160636,155430,1816154,500088,1160636,155430,1816154,3632308,14555.9513
2966,825881.969072547,2061604.74610976,1093435.03078107,3980921.74596338,825881.969072547,2061604.74610976,1093435.03078107,3980921.74596338,7961843.49192676,736256.695899999
2968,2675476.56906435,6678648.28079812,3542225.05660725,12896349.9064697,2675476.56906435,6678648.28079812,3542225.05660725,12896349.9064697,25792699.8129394,2886271.5372
,:,:,:,:,:,:,:,:,:,:
2970,791509.636208558,1975802.94001531,1047927.42285332,3815239.99907719,791509.636208558,1975802.94001531,1047927.42285332,3815239.99907719,7630479.99815438,635301.6343
7165,2863,1946,1201,6010,2863,1946,1201,6010,12020,0
6856,96284,211466,254688,562438,96284,211466,254688,562438,1124876,319586.4929
6883,195948,386265,812242,1394455,195948,386265,812242,1394455,2788910,0
2253,53319,53213,27734,134266,53319,53213,27734,134266,268532,0
4094,3579,1245,0,4824,3579,1245,0,4824,9648,0
7603,2748,294,765,3807,2748,294,765,3807,7614,0
1727,77448,97679,22193,197320,77448,97679,22193,197320,394640,0
1728,32364,32328,20061,84753,32364,32328,20061,84753,169506,0
7166,53926,77317,62062,193305,53926,77317,62062,193305,386610,9.1706
5223,27388,60325,161173,248886,27388,60325,161173,248886,497772,0
5018,55421,251655,107535,414611,55421,251655,107535,414611,829222,6257.7215
1909,74547,201242,159294,435083,74547,201242,159294,435083,870166,0
6318,9448,18233,3773,31454,9448,18233,3773,31454,62908,0
9160,47506,86954,20289,154749,47506,86954,20289,154749,309498,0
6863,37706,51302,172601,261609,37706,51302,172601,261609,523218,363147.71
3021,35483,50086,53740,139309,35483,50086,53740,139309,278618,0
2830,54878,69199,103352,227429,54878,69199,103352,227429,454858,0
8445,28999,33340,28108,90447,28999,33340,28108,90447,180894,0
7928,21536,6861,9618,38015,21536,6861,9618,38015,76030,0
1034,57245,108687,183075,349007,57245,108687,183075,349007,698014,0
5040,2885,9133,9534,21552,2885,9133,9534,21552,43104,0
5692,86948,101940,105320,294208,86948,101940,105320,294208,588416,0
7947,5257,637,862,6756,5257,637,862,6756,13512,0
9957,10547,23353,11342,45242,10547,23353,11342,45242,90484,0
6970,113494,222098,402195,737787,113494,222098,402195,737787,1475574,0
1475,1535962,3573804,2856711,7966477,1535962,3573804,2856711,7966477,15932954,534254.262099999
1988,23408,12909,8879,45196,23408,12909,8879,45196,90392,0
1581,26342,68458,12469,107269,26342,68458,12469,107269,214538,0
1582,5645,28118,1531,35294,5645,28118,1531,35294,70588,0
2867,44378,85491,48530,178399,44378,85491,48530,178399,356798,0
9802,18576,44798,14716,78090,18576,44798,14716,78090,156180,0
9529,15040,24615,5137,44792,15040,24615,5137,44792,89584,0
5149,125130,144391,233908,503429,125130,144391,233908,503429,1006858,0
6663,348290,468285,252656,1069231,348290,468285,252656,1069231,2138462,39914.559
7036,34551,37229,67242,139022,34551,37229,67242,139022,278044,0
3346,12200,11645,6493,30338,12200,11645,6493,30338,60676,0
7221,8274,17240,6241,31755,8274,17240,6241,31755,63510,0
1851,44705,64333,23790,132828,44705,64333,23790,132828,265656,0
3576,586,437,1525,2548,586,437,1525,2548,5096,0
8574,108330,89258,120420,318008,108330,89258,120420,318008,636016,0
2254,88590,83828,35251,207669,88590,83828,35251,207669,415338,0
2357,15470,9769,13466,38705,15470,9769,13466,38705,77410,0
5116,26794,52027,84738,163559,26794,52027,84738,163559,327118,0
9705,11693,27318,17762,56773,11693,27318,17762,56773,113546,0
5475,62696,82706,218491,363893,62696,82706,218491,363893,727786,0
3855,161059,25373,103845,290277,161059,25373,103845,290277,580554,0
3857,18032,3568,10052,31652,18032,3568,10052,31652,63304,0
6297,26303,5677,21144,53124,26303,5677,21144,53124,106248,0
7725,114137,56752,6231,177120,114137,56752,6231,177120,354240,0
6707,39841,39755,27887,107483,39841,39755,27887,107483,214966,0
5908,13899,19249,50660,83808,13899,19249,50660,83808,167616,0
8477,30355,17315,39828,87498,30355,17315,39828,87498,174996,4474.4189
7929,340195,232806,92725,665726,340195,232806,92725,665726,1331452,78843.6725
2971,1995,5044,6936,13975,1995,5044,6936,13975,27950,0
3159,4138,8131,5117,17386,4138,8131,5117,17386,34772,0
5644,34155,29929,76042,140126,34155,29929,76042,140126,280252,0
4095,18812,12979,226,32017,18812,12979,226,32017,64034,0
2750,24503,5043,6374,35920,24503,5043,6374,35920,71840,0
1527,266962,266788,440734,974484,266962,266788,440734,974484,1948968,0
1537,968,3079,3995,8042,968,3079,3995,8042,16084,0
5909,6522,4405,8371,19298,6522,4405,8371,19298,38596,0
9658,24266,36097,42687,103050,24266,36097,42687,103050,206100,0
1997,65554,3933,27351,96838,65554,3933,27351,96838,193676,0
2920,41214,68370,45432,155016,41214,68370,45432,155016,310032,0
9985,128456,214102,153543,496101,128456,214102,153543,496101,992202,0
1378,601219,1698302,1118264,3417785,601219,1698302,1118264,3417785,6835570,462272.444299998
4469,3510,1256,4395,9161,3510,1256,4395,9161,18322,0
5019,7826,12508,10642,30976,7826,12508,10642,30976,61952,1890.1735
8518,72610,87065,79660,239335,72610,87065,79660,239335,478670,68952.1978
6906,5168,9245,24142,38555,5168,9245,24142,38555,77110,0
5069,148885,188951,431632,769468,148885,188951,431632,769468,1538936,0
5427,67981,81073,127257,276311,67981,81073,127257,276311,552622,3884.222
2849,3644,4215,2484,10343,3644,4215,2484,10343,20686,0
9060,1268,293,1766,3327,1268,293,1766,3327,6654,0
3067,2534,2149,7449,12132,2534,2149,7449,12132,24264,0
3203,30906,15578,14589,61073,30906,15578,14589,61073,122146,0
9080,74070,80911,39451,194432,74070,80911,39451,194432,388864,0
2226,844650.78,1827397.49,826125.37,3498173.64,844650.78,1827397.49,826125.37,3498173.64,6996347.28,576577.3854
6005,871650,861865,2691267,4424782,871650,861865,2691267,4424782,8849564,440418.180999999
2799,5884,6534,7909,20327,5884,6534,7909,20327,40654,0
8539,40907,45060,45765,131732,40907,45060,45765,131732,263464,0
8833,958,1208,0,2166,958,1208,0,2166,4332,0
5825,744,3882,1485,6111,744,3882,1485,6111,12222,0
5291,13779,12771,17466,44016,13779,12771,17466,44016,88032,0
2695,80428,22248,14923,117599,80428,22248,14923,117599,235198,0
5957,8122,18715,1924,28761,8122,18715,1924,28761,57522,0
2151,95886,87314,84367,267567,95886,87314,84367,267567,535134,0
4814,25397,86342,14736,126475,25397,86342,14736,126475,252950,0
4470,3936,1601,10,5547,3936,1601,10,5547,11094,0
8504,66698,53503,54462,174663,66698,53503,54462,174663,349326,0
7680,74565,71935,32077,178577,74565,71935,32077,178577,357154,283.4521
5501,18149,39771,35122,93042,18149,39771,35122,93042,186084,0
5600,266630,301723,397580,965933,266630,301723,397580,965933,1931866,0
2606,1406,1421,2350,5177,1406,1421,2350,5177,10354,0
2675,772,173,197,1142,772,173,197,1142,2284,0
2903,31801,46893,74381,153075,31801,46893,74381,153075,306150,0
2171,40285,53757,37453,131495,40285,53757,37453,131495,262990,0
9632,16686,36208,18651,71545,16686,36208,18651,71545,143090,0
2973,8944,16756,10166,35866,8944,16756,10166,35866,71732,0
9691,204860,248295,175910,629065,204860,248295,175910,629065,1258130,170661.7786
5645,144360,167582,294674,606616,144360,167582,294674,606616,1213232,17004.4489
5118,157800,172226,354524,684550,157800,172226,354524,684550,1369100,0
2158,6216,8957,838,16011,6216,8957,838,16011,32022,0
5312,54738,109071,47394,211203,54738,109071,47394,211203,422406,0
9819,141157,271342,184549,597048,141157,271342,184549,597048,1194096,6353.59819999999
3859,37443,5790,6227,49460,37443,5790,6227,49460,98920,0
9779,8773,11392,9910,30075,8773,11392,9910,30075,60150,0
8665,19543,12531,1166,33240,19543,12531,1166,33240,66480,0
9608,48434,67509,71638,187581,48434,67509,71638,187581,375162,0
9304,118119,64940,55991,239050,118119,64940,55991,239050,478100,0
8526,36070,26227,20074,82371,36070,26227,20074,82371,164742,0
8107,4957,7984,5003,17944,4957,7984,5003,17944,35888,0
3389,86804,81998,69507,238309,86804,81998,69507,238309,476618,0
8666,20726,38549,5812,65087,20726,38549,5812,65087,130174,0
1247,45002,26776,20129,91907,45002,26776,20129,91907,183814,0
4098,7257,2596,608,10461,7257,2596,608,10461,20922,0
1881,44166,28752,120473,193391,44166,28752,120473,193391,386782,0
2940,17674,18287,17623,53584,17674,18287,17623,53584,107168,0
4216,186086,152631,79841,418558,186086,152631,79841,418558,837116,0
7354,16936,15004,12181,44121,16936,15004,12181,44121,88242,0
9773,32360,54696,116830,203886,32360,54696,116830,203886,407772,0
2565,40750,10536,13595,64881,40750,10536,13595,64881,129762,0
2139,19342,3889,1439,24670,19342,3889,1439,24670,49340,0
6241,1618,629,1025,3272,1618,629,1025,3272,6544,0
2047,268,12,0,280,268,12,0,280,560,0
5911,18460,19449,20506,58415,18460,19449,20506,58415,116830,0
6018,182768,172505,256272,611545,182768,172505,256272,611545,1223090,0
5058,110429,105810,183263,399502,110429,105810,183263,399502,799004,0
2152,173392,168771,137053,479216,173392,168771,137053,479216,958432,0
6289,188,36,5,229,188,36,5,229,458,0
5150,351611,597756,773270,1722637,351611,597756,773270,1722637,3445274,926072.9208
5345,566738,1215358,1230168,3012264,566738,1215358,1230168,3012264,6024528,927281.500700003
9533,4593,6609,3006,14208,4593,6609,3006,14208,28416,0
5119,280612,267081,596681,1144374,280612,267081,596681,1144374,2288748,0
6209,6121,778,455,7354,6121,778,455,7354,14708,0
5238,18345,16638,18994,53977,18345,16638,18994,53977,107954,0
2358,389,3614,89,4092,389,3614,89,4092,8184,0
5567,397580,502635,606045,1506260,397580,502635,606045,1506260,3012520,33759.2934
2974,18599,28434,52183,99216,18599,28434,52183,99216,198432,1561.0644
2769,18255,22949,71665,112869,18255,22949,71665,112869,225738,0
5881,82736,152162,74945,309843,82736,152162,74945,309843,619686,0
8506,160538,126640,158353,445531,160538,126640,158353,445531,891062,0
6019,129738,100542,187723,418003,129738,100542,187723,418003,836006,0
6498,80367.1378515445,158586.721069617,47188.6371599816,286142.496081143,80367.1378515445,158586.721069617,47188.6371599816,286142.496081143,572284.992162286,54976.0908
6499,147199.862148456,290466.278930383,86430.3628400184,524096.503918857,147199.862148456,290466.278930383,86430.3628400184,524096.503918857,1048193.00783771,236838.5231
9919,40163,4889,18498,63550,40163,4889,18498,63550,127100,0
3074,189010,380612,343658,913280,189010,380612,343658,913280,1826560,51208.3045
3071,9090,28065,11472,48627,9090,28065,11472,48627,97254,0
7728,931184,2758243,405337,4094764,931184,2758243,405337,4094764,8189528,422105.823600001
9589,4596,21067,4042,29705,4596,21067,4042,29705,59410,0
8808,46773,48688,16552,112013,46773,48688,16552,112013,224026,0
5330,5680,8893,12962,27535,5680,8893,12962,27535,55070,0
5331,40563,76588,46004,163155,40563,76588,46004,163155,326310,0
5175,13290,14653,38442,66385,13290,14653,38442,66385,132770,0
7038,44674,61172,56450,162296,44674,61172,56450,162296,324592,0
7039,16978,21339,51751,90068,16978,21339,51751,90068,180136,0
3674,393832,544370,342232,1280434,393832,544370,342232,1280434,2560868,590157.208200002
3523,540,47050,149,47739,540,47050,149,47739,95478,0
1863,9343,4569,2054,15966,9343,4569,2054,15966,31932,0
9774,59857,107486,124918,292261,59857,107486,124918,292261,584522,62975.3696
3426,76881,397473,110886,585240,76881,397473,110886,585240,1170480,332556.935800001
7834,21200,5817,3257,30274,21200,5817,3257,30274,60548,0
2789,17223,29813,41370,88406,17223,29813,41370,88406,176812,0
5828,114,686,241,1041,114,686,241,1041,2082,0
