NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1314 Entries & Exits,Interchanges
5586,171844,201290,253300,626434,171844,201290,253300,626434,1252868,0
5755,133183,699279,139073,971535,133183,699279,139073,971535,1943070,169948.7143
3410,143926,955132,79044,1178102,143926,955132,79044,1178102,2356204,840575.427
3414,10021,41188,42282,93491,10021,41188,42282,93491,186982,0
9914,190048,351921,145777,687746,190048,351921,145777,687746,1375492,0
5756,52616,318994,74762,446372,52616,318994,74762,446372,892744,0
5760,1473,6939,1975,10387,1473,6939,1975,10387,20774,0
5065,14589,16646,51340,82575,14589,16646,51340,82575,165150,0
4416,13843,4580,659,19082,13843,4580,659,19082,38164,0
2780,2544,4491,4214,11249,2544,4491,4214,11249,22498,0
9452,5537,9996,2476,18009,5537,9996,2476,18009,36018,0
3873,14030,870,10464,25364,14030,870,10464,25364,50728,0
5137,132473,129169,299806,561448,132473,129169,299806,561448,1122896,0
9930,80073,113008,64797,257878,80073,113008,64797,257878,515756,37856.2122
9931,125668,207286,166426,499380,125668,207286,166426,499380,998760,4889.7021
8726,181,68,0,249,181,68,0,249,498,0
5337,141825,399873,116577,658275,141825,399873,116577,658275,1316550,0
3508,3226,43534,7807,54567,3226,43534,7807,54567,109134,0
3591,7508,70215,29668,107391,7508,70215,29668,107391,214782,0
5900,263989.5,334840,263672,862501.5,263989.5,334840,263672,862501.5,1725003,173667.0087
5521,378234.431865516,437578.559357334,649212.83249033,1465025.82371318,378234.431865516,437578.559357334,649212.83249033,1465025.82371318,2930051.64742636,2708.7922
5688,81778.5681344838,94609.4406426659,140367.16750967,316755.17628682,81778.5681344838,94609.4406426659,140367.16750967,316755.17628682,633510.352573639,0
5643,108950,108780,212291,430021,108950,108780,212291,430021,860042,0
5545,209049,235870,351916,796835,209049,235870,351916,796835,1593670,258.8956
5105,14943,24521,59714,99178,14943,24521,59714,99178,198356,0
2811,3563,11540,5576,20679,3563,11540,5576,20679,41358,0
577,407907,376902,2442616,3227425,407907,376902,2442616,3227425,6454850,196230.1495
9245,7851,9378.5,4316,21545.5,7851,9378.5,4316,21545.5,43091,0
5167,99629.5,228026,363132,690787.5,99629.5,228026,363132,690787.5,1381575,23544.9153
5493,1463,728,3799,5990,1463,728,3799,5990,11980,0
2126,130129,195727,205109,530965,130129,195727,205109,530965,1061930,0
8637,1761,1157,385,3303,1761,1157,385,3303,6606,0
8544,15592,18364,2097,36053,15592,18364,2097,36053,72106,0
7214,29574,58245,17800,105619,29574,58245,17800,105619,211238,0
5559,527715,636769,849051,2013535,527715,636769,849051,2013535,4027070,0
7490,2246616,1955532,4920115,9122263,2246616,1955532,4920115,9122263,18244526,546980.963499999
5808,8208,18857,6132,33197,8208,18857,6132,33197,66394,0
1377,2317,4339,6556,13212,2317,4339,6556,13212,26424,0
3862,9680,1027,1418,12125,9680,1027,1418,12125,24250,0
8061,13789,2880,8480,25149,13789,2880,8480,25149,50298,0
4074,5181,2079,3105,10365,5181,2079,3105,10365,20730,0
4066,1178,374,21,1573,1178,374,21,1573,3146,0
8062,33393,22842,5374,61609,33393,22842,5374,61609,123218,0
3235,218934,78623,196810,494367,218934,78623,196810,494367,988734,0
1445,177386,271403,608189,1056978,177386,271403,608189,1056978,2113956,0
6119,515127,925830,1773835,3214792,515127,925830,1773835,3214792,6429584,1133109.3149
3012,599,90,271,960,599,90,271,960,1920,0
5261,9801,11458,16268,37527,9801,11458,16268,37527,75054,0
5284,16161,26852,14140,57153,16161,26852,14140,57153,114306,0
6680,3760,4771,0,8531,3760,4771,0,8531,17062,0
4076,2048,12626,28,14702,2048,12626,28,14702,29404,0
6351,4255,481,1317,6053,4255,481,1317,6053,12106,0
8583,40834,54204,33143,128181,40834,54204,33143,128181,256362,196.4838
4503,178235,198451,346817,723503,178235,198451,346817,723503,1447006,0
5522,179113.5,248034,452932,880079.5,179113.5,248034,452932,880079.5,1760159,11008.7349
2026,3256,1359,2168,6783,3256,1359,2168,6783,13566,0
2513,63628,48302,19839,131769,63628,48302,19839,131769,263538,0
1532,96981,209245,367299,673525,96981,209245,367299,673525,1347050,0
2935,11272,17277,17960,46509,11272,17277,17960,46509,93018,0
2786,17071,47545,41633,106249,17071,47545,41633,106249,212498,0
5035,85738,225944.5,216565,528247.5,85738,225944.5,216565,528247.5,1056495,4433.5581
5027,29108,67991,73211,170310,29108,67991,73211,170310,340620,0
5258,14586,27393,20955,62934,14586,27393,20955,62934,125868,101167.2956
6876,189674,412295,721560,1323529,189674,412295,721560,1323529,2647058,0
5362,462043,783429,1087396,2332868,462043,783429,1087396,2332868,4665736,0
2354,144836,319277,177245,641358,144836,319277,177245,641358,1282716,0
8638,20977,33314.5,7764,62055.5,20977,33314.5,7764,62055.5,124111,0
8639,625,234,0,859,625,234,0,859,1718,0
9675,17550,25647,17347,60544,17550,25647,17347,60544,121088,0
8827,24069,48683,0,72752,24069,48683,0,72752,145504,440.1721
1042,58159,104240,149062,311461,58159,104240,149062,311461,622922,0
2046,11977,303,1264,13544,11977,303,1264,13544,27088,0
7029,10764,12603,20215,43582,10764,12603,20215,43582,87164,0
5218,6018,12416,37494,55928,6018,12416,37494,55928,111856,0
5509,267042,411675,106577,785294,267042,411675,106577,785294,1570588,68238.1015999999
2355,90336,196906,83108,370350,90336,196906,83108,370350,740700,0
3344,9255,7075,3744,20074,9255,7075,3744,20074,40148,0
5683,44114,34379,31589,110082,44114,34379,31589,110082,220164,0
6854,16331,41555,36936,94822,16331,41555,36936,94822,189644,0
8556,69670,57092,62387,189149,69670,57092,62387,189149,378298,0
2284,32725,26262,16264,75251,32725,26262,16264,75251,150502,0
5707,27353,44153,7286,78792,27353,44153,7286,78792,157584,44.507
5587,61455,62901,110130,234486,61455,62901,110130,234486,468972,0
2952,2215,6195,1234,9644,2215,6195,1234,9644,19288,0
3144,15904,18076,47068,81048,15904,18076,47068,81048,162096,0
6465,595,12,3,610,595,12,3,610,1220,2.9938
6424,28840,27559,12298,68697,28840,27559,12298,68697,137394,50.5064
9971,1107,1192,329,2628,1107,1192,329,2628,5256,0
8474,101253,109687.5,107364,318304.5,101253,109687.5,107364,318304.5,636609,0
2654,10827,894,148,11869,10827,894,148,11869,23738,0
9904,58429,81985,85375,225789,58429,81985,85375,225789,451578,0
9979,31894,51058,30913,113865,31894,51058,30913,113865,227730,0
2104,6117,1760,240,8117,6117,1760,240,8117,16234,0
1559,11097,8377,23292,42766,11097,8377,23292,42766,85532,0
2335,28660,73796,43702,146158,28660,73796,43702,146158,292316,0
9723,19644,34566,22497,76707,19644,34566,22497,76707,153414,0
3961,8019,492,4635,13146,8019,492,4635,13146,26292,0
4148,391,270,0,661,391,270,0,661,1322,0
8640,2005,509,0,2514,2005,509,0,2514,5028,0
2397,11996,20563,13673,46232,11996,20563,13673,46232,92464,0
2953,34952,63595,55858,154405,34952,63595,55858,154405,308810,0
5416,5076099,2204410,812327,8092836,5076099,2204410,812327,8092836,16185672,1165976.6511
8641,568,258,0,826,568,258,0,826,1652,0
3051,202398,177159,289806,669363,202398,177159,289806,669363,1338726,45038.1885
6877,253699,342170,809534,1405403,253699,342170,809534,1405403,2810806,7705.0338
9794,46727.5,62281,48656,157664.5,46727.5,62281,48656,157664.5,315329,0
2655,5391,430,220,6041,5391,430,220,6041,12082,0
8117,8697,10662,6140,25499,8697,10662,6140,25499,50998,174.1442
4022,922,222,701,1845,922,222,701,1845,3690,0
5796,40528,125149,42129,207806,40528,125149,42129,207806,415612,0
5169,248335,428644,542661,1219640,248335,428644,542661,1219640,2439280,298056.4159
9956,12296,21372,13604,47272,12296,21372,13604,47272,94544,0
5363,197101,257684,541283,996068,197101,257684,541283,996068,1992136,0
9501,21967,39878,7501,69346,21967,39878,7501,69346,138692,0
7921,1631,413,5564,7608,1631,413,5564,7608,15216,0
2454,1027,564,695,2286,1027,564,695,2286,4572,0
9813,3203387.5,5842696.5,4530227,13576311,3203387.5,5842696.5,4530227,13576311,27152622,3089821.50299999
9950,1814070,4211491,1854691,7880252,1814070,4211491,1854691,7880252,15760504,1609381.8322
8360,25843,48777,14373,88993,25843,48777,14373,88993,177986,0
2301,5192,7166,14916,27274,5192,7166,14916,27274,54548,0
8715,10153,12308,2403,24864,10153,12308,2403,24864,49728,0
8828,1812,2056,0,3868,1812,2056,0,3868,7736,0
9503,38697,51871,69844,160412,38697,51871,69844,160412,320824,0
9301,11699,15380,4422,31501,11699,15380,4422,31501,63002,0
2895,57745,195321,217152,470218,57745,195321,217152,470218,940436,0
4760,172772,407709,76919,657400,172772,407709,76919,657400,1314800,59324.9842
5338,8126,18020,10753,36899,8126,18020,10753,36899,73798,0
4457,50808,39148,10003,99959,50808,39148,10003,99959,199918,0
5629,176938,164708,329507,671153,176938,164708,329507,671153,1342306,0
2948,6583,21752,9996,38331,6583,21752,9996,38331,76662,0
5474,7221,13733,16669,37623,7221,13733,16669,37623,75246,0
8284,9101,11935,8249,29285,9101,11935,8249,29285,58570,0
9096,45,0,0,45,45,0,0,45,90,0
8643,2633,1109,152,3894,2633,1109,152,3894,7788,0
5298,6791,12807,10015,29613,6791,12807,10015,29613,59226,0
6878,244065,393497,675074,1312636,244065,393497,675074,1312636,2625272,0
8025,41602,59923.5,23354,124879.5,41602,59923.5,23354,124879.5,249759,1044.6413
1220,8464,8055,2613,19132,8464,8055,2613,19132,38264,0
6028,119276,123565,342066,584907,119276,123565,342066,584907,1169814,0
3033,29939,93125,76383,199447,29939,93125,76383,199447,398894,0
5272,55890,110895,124105,290890,55890,110895,124105,290890,581780,0
2962,8110,33602,17746,59458,8110,33602,17746,59458,118916,0
1409,298864,491877,958288,1749029,298864,491877,958288,1749029,3498058,1648304.7515
9635,81035,93531,66890,241456,81035,93531,66890,241456,482912,0
4131,17893,12398,24747,55038,17893,12398,24747,55038,110076,0
6206,7121,541,1306,8968,7121,541,1306,8968,17936,0
6029,42660,43704,91146,177510,42660,43704,91146,177510,355020,0
1965,36087,31649,8437,76173,36087,31649,8437,76173,152346,0
3839,58338,5526,26169,90033,58338,5526,26169,90033,180066,9773.53
6469,92054,341789.5,165255,599098.5,92054,341789.5,165255,599098.5,1198197,200364.2535
5514,19257,34332,69047,122636,19257,34332,69047,122636,245272,0
1132,55309,84124,202696,342129,55309,84124,202696,342129,684258,0
5172,211212,448497.5,648419,1308128.5,211212,448497.5,648419,1308128.5,2616257,70279.1575
7443,491600,497248,623149,1611997,491600,497248,623149,1611997,3223994,74345.6759
7922,3027,386,0,3413,3027,386,0,3413,6826,0
6855,4936.5,8714,18387,32037.5,4936.5,8714,18387,32037.5,64075,0
7032,11180,10269,32021,53470,11180,10269,32021,53470,106940,0
6275,4663,322,341,5326,4663,322,341,5326,10652,0
4892,93309,88930,80948,263187,93309,88930,80948,263187,526374,61.0652
1463,69650,78896,147689,296235,69650,78896,147689,296235,592470,0
7328,43043,165605.5,21812,230460.5,43043,165605.5,21812,230460.5,460921,209.4867
2218,112658,50188,46637,209483,112658,50188,46637,209483,418966,0
1996,2288,112,1121,3521,2288,112,1121,3521,7042,0
2325,26557,27869,34289,88715,26557,27869,34289,88715,177430,0
9725,16603,27236,21432,65271,16603,27236,21432,65271,130542,0
2900,24315,74837,64384,163536,24315,74837,64384,163536,327072,0
3136,31838,39744,26417,97999,31838,39744,26417,97999,195998,0
5138,82776,132156,369468,584400,82776,132156,369468,584400,1168800,0
9681,50431,73908,65239,189578,50431,73908,65239,189578,379156,630.2617
9682,70412,87155,100613,258180,70412,87155,100613,258180,516360,0
5146,360723,509068,914008,1783799,360723,509068,914008,1783799,3567598,0
9610,4012,14783,180,18975,4012,14783,180,18975,37950,0
6276,1642,205,484,2331,1642,205,484,2331,4662,0
6280,72274,132321.5,9088,213683.5,72274,132321.5,9088,213683.5,427367,8312.0828
2825,12692,14188,981,27861,12692,14188,981,27861,55722,0
8155,4993,793,3170,8956,4993,793,3170,8956,17912,0
5139,192009,286612,572633,1051254,192009,286612,572633,1051254,2102508,834914.0491
2955,22768,56448,58769,137985,22768,56448,58769,137985,275970,8052.39359999999
5631,1051853,1614454.5,1314226,3980533.5,1051853,1614454.5,1314226,3980533.5,7961067,1073284.3471
8567,162030,209102,219505,590637,162030,209102,219505,590637,1181274,0
5588,302867,252068,638269,1193204,302867,252068,638269,1193204,2386408,0
3563,1399,22733,3300,27432,1399,22733,3300,27432,54864,0
7299,3368,3539,1738,8645,3368,3539,1738,8645,17290,0
4300,17418,839,1829,20086,17418,839,1829,20086,40172,0
7930,9771,963,1124,11858,9771,963,1124,11858,23716,0
6281,6619,6701,2035,15355,6619,6701,2035,15355,30710,103.8593
5364,89791,102906,278374,471071,89791,102906,278374,471071,942142,0
6977,457342,903683,1294441,2655466,457342,903683,1294441,2655466,5310932,601701.8403
6867,195033,284030,538483,1017546,195033,284030,538483,1017546,2035092,926023.4265
6978,158900,319136,280490,758526,158900,319136,280490,758526,1517052,803.6282
3053,83903,91181,182513,357597,83903,91181,182513,357597,715194,0
7300,2034,2489,1095,5618,2034,2489,1095,5618,11236,0
2896,27337,86371,82516,196224,27337,86371,82516,196224,392448,0
6075,39683,49141,75069,163893,39683,49141,75069,163893,327786,0
2585,5906,14916,5487,26309,5906,14916,5487,26309,52618,0
1022,260953,460139,235097,956189,260953,460139,235097,956189,1912378,0
4577,35030,28826,181111,244967,35030,28826,181111,244967,489934,0
9810,86644,102321,157081,346046,86644,102321,157081,346046,692092,0
2845,18388,37921,25848,82157,18388,37921,25848,82157,164314,0
7266,13555,29480,3946,46981,13555,29480,3946,46981,93962,0
2295,8630,32363,16657,57650,8630,32363,16657,57650,115300,0
8411,228399,430253,297747,956399,228399,430253,297747,956399,1912798,47751.2481
4521,44269,61424,83551,189244,44269,61424,83551,189244,378488,0
2572,19569,27189,22565,69323,19569,27189,22565,69323,138646,0
2229,22301,77364,23968,123633,22301,77364,23968,123633,247266,0
5173,7109,7587,9339,24035,7109,7587,9339,24035,48070,0
7568,10074.5,21616,5555,37245.5,10074.5,21616,5555,37245.5,74491,0
5037,6546,14424,29186,50156,6546,14424,29186,50156,100312,0
5947,19885,12540,28606,61031,19885,12540,28606,61031,122062,0
9726,100900,194020,112741,407661,100900,194020,112741,407661,815322,11530.6285
9727,121943.5,169423,161026,452392.5,121943.5,169423,161026,452392.5,904785,0
8241,4617,5348,4518,14483,4617,5348,4518,14483,28966,0
5450,56876,136336,98467,291679,56876,136336,98467,291679,583358,88040.6484000001
1413,312078,504239,712930,1529247,312078,504239,712930,1529247,3058494,0
5560,137975,157941,305273,601189,137975,157941,305273,601189,1202378,0
5561,242983,401523,532404,1176910,242983,401523,532404,1176910,2353820,0
5589,120826,150463,192194,463483,120826,150463,192194,463483,926966,0
1033,14665,18223,29470,62358,14665,18223,29470,62358,124716,0
1145,24358,34764,66528,125650,24358,34764,66528,125650,251300,0
5940,28056,34043,17178,79277,28056,34043,17178,79277,158554,0
3007,25976,32376,42290,100642,25976,32376,42290,100642,201284,0
2767,48469,44757,41590,134816,48469,44757,41590,134816,269632,0
3191,55692,56721,117643,230056,55692,56721,117643,230056,460112,0
2557,7139,1046,1387,9572,7139,1046,1387,9572,19144,0
4458,17716,4248,26835,48799,17716,4248,26835,48799,97598,0
1521,89138,134278,286894,510310,89138,134278,286894,510310,1020620,0
7374,625,156,830,1611,625,156,830,1611,3222,0
1533,28399,57988,70487,156874,28399,57988,70487,156874,313748,0
6804,25795,20579,50698,97072,25795,20579,50698,97072,194144,0
6827,224055,325975,300044,850074,224055,325975,300044,850074,1700148,0
6879,256551,401922,800421,1458894,256551,401922,800421,1458894,2917788,0
1543,236993,530411,823742,1591146,236993,530411,823742,1591146,3182292,338.3599
5140,8231,9189,18747,36167,8231,9189,18747,36167,72334,0
6012,96748,115427,380570,592745,96748,115427,380570,592745,1185490,0
7401,104091,205844,285060,594995,104091,205844,285060,594995,1189990,0
2027,6332,2103,3000,11435,6332,2103,3000,11435,22870,0
8213,211962,372336,136800,721098,211962,372336,136800,721098,1442196,680.7617
1397,371308,710154,345179,1426641,371308,710154,345179,1426641,2853282,319262.8478
598,284241,325299,88825,698365,284241,325299,88825,698365,1396730,0
2230,36853,63212,14720,114785,36853,63212,14720,114785,229570,0
4579,2496,531,8034,11061,2496,531,8034,11061,22122,0
8009,117603.5,126465,42240.3,286308.8,117603.5,126465,42240.3,286308.8,572617.6,951.9935
9246,2045,3417,2281,7743,2045,3417,2281,7743,15486,0
6902,15309,27135,8952,51396,15309,27135,8952,51396,102792,0
6905,11199,27776,38994,77969,11199,27776,38994,77969,155938,0
5633,135264,275338,455206,865808,135264,275338,455206,865808,1731616,102066.6602
5489,78373.5,204188,376355,658916.5,78373.5,204188,376355,658916.5,1317833,0
5219,127702,503081,403545,1034328,127702,503081,403545,1034328,2068656,26995.7629
1398,81998,276964,122472,481434,81998,276964,122472,481434,962868,0
6070,294135.5,435589.5,312835,1042560,294135.5,435589.5,312835,1042560,2085120,0
6528,11607,14252,8868,34727,11607,14252,8868,34727,69454,2036.2497
6845,20869,34043,149536,204448,20869,34043,149536,204448,408896,0
2826,13734,14868,1673,30275,13734,14868,1673,30275,60550,0
2604,5002,16134,6978,28114,5002,16134,6978,28114,56228,0
4594,5894,2831,12440,21165,5894,2831,12440,21165,42330,0
5532,277097,442843,381617,1101557,277097,442843,381617,1101557,2203114,315733.1401
6260,106,33,0,139,106,33,0,139,278,0
4079,35194,32422,245,67861,35194,32422,245,67861,135722,0
2428,16567,1688,1711,19966,16567,1688,1711,19966,39932,0
2146,1010,834,200,2044,1010,834,200,2044,4088,0
9634,20181,29579,33886,83646,20181,29579,33886,83646,167292,0
7569,6283,8491,4772.525,19546.525,6283,8491,4772.525,19546.525,39093.05,0
5289,50479,43894,171796,266169,50479,43894,171796,266169,532338,0
3186,369755,588617,501667,1460039,369755,588617,501667,1460039,2920078,112764.9005
5050,111132,137309,368183,616624,111132,137309,368183,616624,1233248,0
3513,3572,32960,8873,45405,3572,32960,8873,45405,90810,0
9419,438727,420460,212275,1071462,438727,420460,212275,1071462,2142924,567675.430899999
5490,292322,715342,1220044,2227708,292322,715342,1220044,2227708,4455416,571668.6517
2768,54423,136566,145263,336252,54423,136566,145263,336252,672504,3242.2469
5220,40124,101556,162011,303691,40124,101556,162011,303691,607382,0
8498,70266,74572,33484,178322,70266,74572,33484,178322,356644,0
1434,47452,103809,163209,314470,47452,103809,163209,314470,628940,0
2860,43898,105440,109401,258739,43898,105440,109401,258739,517478,4906.572
6283,5464,424,242,6130,5464,424,242,6130,12260,0
3845,102402,8091,63646,174139,102402,8091,63646,174139,348278,0
3908,17594,1611,7822,27027,17594,1611,7822,27027,54054,0
2861,70401,149459,133003,352863,70401,149459,133003,352863,705726,0
8524,105444,150850,113262,369556,105444,150850,113262,369556,739112,40630.9054
6220,16893,8095,8706,33694,16893,8095,8706,33694,67388,0
5893,57046,64797,108171,230014,57046,64797,108171,230014,460028,0
1148,24266,43160,23074,90500,24266,43160,23074,90500,181000,0
7887,6003,355,1445,7803,6003,355,1445,7803,15606,0
9981,97034.5,199956.5,116212,413203,97034.5,199956.5,116212,413203,826406,30.8288
9982,1557,3664,761,5982,1557,3664,761,5982,11964,0
2656,11666,651,710,13027,11666,651,710,13027,26054,4143.6212
8647,1905,588,396,2889,1905,588,396,2889,5778,0
2149,18986,14592,6770,40348,18986,14592,6770,40348,80696,7544.0105
1391,259878.5,395609.5,306764,962252,259878.5,395609.5,306764,962252,1924504,30028.132
1522,101418,138452,357540,597410,101418,138452,357540,597410,1194820,0
4028,35324,2732,23587,61643,35324,2732,23587,61643,123286,0
4524,16035,17074,28660,61769,16035,17074,28660,61769,123538,0
3146,78483,163289,144147,385919,78483,163289,144147,385919,771838,0
8129,137,1,0,138,137,1,0,138,276,0
3607,122744,263202,165936,551882,122744,263202,165936,551882,1103764,51757.5150999999
5174,43029,104468,253960,401457,43029,104468,253960,401457,802914,0
5066,319564,392188,942733,1654485,319564,392188,942733,1654485,3308970,1451515.9794
5590,98305,77174,221067,396546,98305,77174,221067,396546,793092,0
6818,78424.5392220538,111582.198166991,207421.785379231,397428.522768276,78424.5392220538,111582.198166991,207421.785379231,397428.522768276,794857.045536552,0
6085,135498.460777946,192785.301833009,358374.214620769,686657.977231724,135498.460777946,192785.301833009,358374.214620769,686657.977231724,1373315.95446345,395.603
8067,11439,3257,5769,20465,11439,3257,5769,20465,40930,0
2138,13927,9204,6073,29204,13927,9204,6073,29204,58408,0
5417,2572,9094,7584,19250,2572,9094,7584,19250,38500,0
7766,3834,2121,2356,8311,3834,2121,2356,8311,16622,70.4534
7506,55946.5,92985,41129.755,190061.255,55946.5,92985,41129.755,190061.255,380122.51,2707.2305
3194,3181,7467,5360,16008,3181,7467,5360,16008,32016,0
2691,2452,2080,0,4532,2452,2080,0,4532,9064,0
5235,86677,158521,282097,527295,86677,158521,282097,527295,1054590,0
9909,99928,103002,101844,304774,99928,103002,101844,304774,609548,0
3054,423032,389147,479184,1291363,423032,389147,479184,1291363,2582726,75617.2664
5202,12911,17470,60065,90446,12911,17470,60065,90446,180892,0
6919,187237,227984,496218,911439,187237,227984,496218,911439,1822878,0
3314,26038,49676,8735,84449,26038,49676,8735,84449,168898,0
6009,1722178,3287958,2909873,7920009,1722178,3287958,2909873,7920009,15840018,2037284.6169
2356,44914,74927,36365,156206,44914,74927,36365,156206,312412,0
5236,38062,60330.5,196059,294451.5,38062,60330.5,196059,294451.5,588903,0
9983,47085,61631,45951,154667,47085,61631,45951,154667,309334,0
9676,27755,30433,46252,104440,27755,30433,46252,104440,208880,0
9630,42521,32722,89975,165218,42521,32722,89975,165218,330436,0
2231,68444,111125,96567,276136,68444,111125,96567,276136,552272,0
5539,65149,34832,54797,154778,65149,34832,54797,154778,309556,7420.2162
5591,35806,35726,115905,187437,35806,35726,115905,187437,374874,0
1870,37283,57504,48539,143326,37283,57504,48539,143326,286652,0
2398,28625,94868,46897,170390,28625,94868,46897,170390,340780,10239.2921
5880,24922,29384,32436,86742,24922,29384,32436,86742,173484,0
6086,360368,452200,638716,1451284,360368,452200,638716,1451284,2902568,170921.5391
5107,256829,326660,1039076,1622565,256829,326660,1039076,1622565,3245130,426017.3636
6880,71761,116397,107099,295257,71761,116397,107099,295257,590514,0
5141,3915,7097,10415,21427,3915,7097,10415,21427,42854,0
1221,36383,26904,16526,79813,36383,26904,16526,79813,159626,0
5308,6485,6217,15563,28265,6485,6217,15563,28265,56530,0
5941,12430,3278,5582,21290,12430,3278,5582,21290,42580,0
2437,32589,79560,4111,116260,32589,79560,4111,116260,232520,625.4524
9738,17390,26183,26685,70258,17390,26183,26685,70258,140516,21033.2682
6979,380898,700255,1360128,2441281,380898,700255,1360128,2441281,4882562,0
4794,4896,16916,3888,25700,4896,16916,3888,25700,51400,0
5717,30808,122978,43834,197620,30808,122978,43834,197620,395240,4988.1486
8436,9902,7873,10151,27926,9902,7873,10151,27926,55852,0
5418,281185,426327,538820,1246332,281185,426327,538820,1246332,2492664,0
5523,90185,116017,171475,377677,90185,116017,171475,377677,755354,0
2193,196860,84346,64937,346143,196860,84346,64937,346143,692286,113244.4213
2432,10873,1134,2834,14841,10873,1134,2834,14841,29682,0
2828,10989,14175,1862,27026,10989,14175,1862,27026,54052,0
4189,457,139,899,1495,457,139,899,1495,2990,0
5365,141725,191307,144662,477694,141725,191307,144662,477694,955388,0
8212,59887,45040,49312,154239,59887,45040,49312,154239,308478,0
6015,120748,127512,370589,618849,120748,127512,370589,618849,1237698,0
8499,157171,181876,164364,503411,157171,181876,164364,503411,1006822,52.7991
5309,244621,466788,661872,1373281,244621,466788,661872,1373281,2746562,136450.707
5562,53859,57532,104939,216330,53859,57532,104939,216330,432660,0
2105,7050,844,62,7956,7050,844,62,7956,15912,0
8720,81473,122161,123499,327133,81473,122161,123499,327133,654266,0
2399,244,399,75,718,244,399,75,718,1436,0
2303,36882,67759,33444,138085,36882,67759,33444,138085,276170,0
5563,141561,159598.5,312308,613467.5,141561,159598.5,312308,613467.5,1226935,2646.3215
5273,190233,510534,510001,1210768,190233,510534,510001,1210768,2421536,494096.9962
7327,19797,33263.5,8266,61326.5,19797,33263.5,8266,61326.5,122653,0
1563,6807,5218,4262,16287,6807,5218,4262,16287,32574,0
8071,14457,18838.5,18133,51428.5,14457,18838.5,18133,51428.5,102857,0
1734,9266,10730,36364,56360,9266,10730,36364,56360,112720,0
1023,240384,472053,157961,870398,240384,472053,157961,870398,1740796,0
2194,85749,109066,45982,240797,85749,109066,45982,240797,481594,0
6221,99,16,52,167,99,16,52,167,334,0
1862,37697,14906,13657,66260,37697,14906,13657,66260,132520,0
8437,494093.5,1319050,594910,2408053.5,494093.5,1319050,594910,2408053.5,4816107,418994.1056
8126,221956.5,684512,195824,1102292.5,221956.5,684512,195824,1102292.5,2204585,65211.1738
2937,3381,4524,7486,15391,3381,4524,7486,15391,30782,0
2558,6897,669,2853,10419,6897,669,2853,10419,20838,0
3072,27576,64253,74241,166070,27576,64253,74241,166070,332140,0
8098,6835,2716,1347,10898,6835,2716,1347,10898,21796,0
6108,182384,341707,321976,846067,182384,341707,321976,846067,1692134,38.1711
8921,22923,15371,10844,49138,22923,15371,10844,49138,98276,0
2235,133372,318144,193279,644795,133372,318144,193279,644795,1289590,65699.0395
5463,43670,68232,208628,320530,43670,68232,208628,320530,641060,130678.7295
8099,3617,9574,7363,20554,3617,9574,7363,20554,41108,0
2160,82635,260098,152409,495142,82635,260098,152409,495142,990284,26987.3305
2829,7950,20993,14621,43564,7950,20993,14621,43564,87128,0
2959,4308,7032,10833,22173,4308,7032,10833,22173,44346,0
6310,11521,4106,4405,20032,11521,4106,4405,20032,40064,0
9845,230165,304222,290709,825096,230165,304222,290709,825096,1650192,896070.851500001
6851,11432,12095,38473,62000,11432,12095,38473,62000,124000,0
9618,4813,1242,29509,35564,4813,1242,29509,35564,71128,0
5495,33388,45308,99175,177871,33388,45308,99175,177871,355742,0
6881,560038,1181319,2074819,3816176,560038,1181319,2074819,3816176,7632352,22226.1054
8568,132837,315821,178080,626738,132837,315821,178080,626738,1253476,0
9586,330535,393718,184937,909190,330535,393718,184937,909190,1818380,0
2236,2572,5927,2651,11150,2572,5927,2651,11150,22300,0
2122,448,24,0,472,448,24,0,472,944,0
6882,63170,64886,247317,375373,63170,64886,247317,375373,750746,0
8922,28222,11296,17443,56961,28222,11296,17443,56961,113922,0
8648,12785,3021.5,2371,18177.5,12785,3021.5,2371,18177.5,36355,0
8778,1345,292,700,2337,1345,292,700,2337,4674,0
9136,156328,314017,130769,601114,156328,314017,130769,601114,1202228,78040.6562
9646,10568,14407,12369,37344,10568,14407,12369,37344,74688,0
8649,232652,384106.5,24464,641222.5,232652,384106.5,24464,641222.5,1282445,80342.4807999999
8614,367,28,0,395,367,28,0,395,790,0
8924,100237,70851,79735,250823,100237,70851,79735,250823,501646,0
7217,347520.5,741087.5,567653,1656261,347520.5,741087.5,567653,1656261,3312522,600915.1409
2817,33056,53039,48552,134647,33056,53039,48552,134647,269294,0
9508,114494,200116,140835,455445,114494,200116,140835,455445,910890,0
5592,147225,150707,278082,576014,147225,150707,278082,576014,1152028,0
3110,3963,6034,3512,13509,3963,6034,3512,13509,27018,0
3170,22778,21223,52769,96770,22778,21223,52769,96770,193540,0
3555,3202,22875,7181,33258,3202,22875,7181,33258,66516,0
1097,48960,56482,87684,193126,48960,56482,87684,193126,386252,0
4081,2771,1392,0,4163,2771,1392,0,4163,8326,0
9648,150557,236363,229295,616215,150557,236363,229295,616215,1232430,0
9995,47075,64327,36748,148150,47075,64327,36748,148150,296300,0
2605,4978,10564,6320,21862,4978,10564,6320,21862,43724,0
5038,4663,7423,4855,16941,4663,7423,4855,16941,33882,0
