NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0910 Entries & Exits,0910 interchanges
3862,7870,5675,418,13963,7870,5675,418,13963,27926,0
8061,14695,2461,6087,23243,14695,2461,6087,23243,46486,0
4074,6273,1380,2532,10185,6273,1380,2532,10185,20370,0
4066,1005,303,0,1308,1005,303,0,1308,2616,0
8062,22973,30367,5702,59042,22973,30367,5702,59042,118084,0
3235,121084,47354,130578,299016,121084,47354,130578,299016,598032,0
1445,31461,45003,206678,283142,31461,45003,206678,283142,566284,0
6119,688415,1042928,1551990,3283333,688259,1042551,1551876,3282686,6566019,2529271
3012,95,301,333,729,95,301,333,729,1458,0
5261,7846,9529,14061,31436,7846,9529,14061,31436,62872,0
5284,12695,19514,14099,46308,12695,19514,14099,46308,92616,0
4076,1879,9994,0,11873,1879,9994,0,11873,23746,2
6351,3078,467,973,4518,3078,467,973,4518,9036,0
8583,31367,36174,21718,89259,31367,36174,21718,89259,178518,108
4503,137410,190815,193450,521675,137410,190815,193450,521675,1043350,0
5522,171893,236103,381957,789953,171893,236103,381957,789953,1579906,8196
2026,3154,749,475,4378,3154,749,475,4378,8756,0
2513,40776,58294,18040,117110,40776,58294,18040,117110,234220,0
1532,69503,190640,327391,587534,69503,190640,327391,587534,1175068,0
2935,10372,13836,11151,35359,10372,13836,11151,35359,70718,0
2786,14663,38232,31272,84167,14663,38232,31272,84167,168334,0
5035,84844,191439,166465,442748,84866,191490,166685,443041,885789,165
5027,20496,40105,44083,104684,20489,40054,43847,104390,209074,0
5258,11590,21293,18180,51063,11590,21293,18180,51063,102126,89760
6876,89570,175650,534188,799408,89570,175650,534188,799408,1598816,0
5362,237466,307326,927887,1472679,237466,307326,927887,1472679,2945358,0
2354,185148,430086,173253,788487,185148,430086,173253,788487,1576974,0
8638,16731,28618,6276,51625,16731,28618,6276,51625,103250,0
8639,557,191,0,748,557,191,0,748,1496,0
9675,21202,20616,20359,62177,21202,20616,20359,62177,124354,0
8827,23250,43901,0,67151,23250,43901,0,67151,134302,295
1042,57398,88891,124214,270503,57398,88891,124214,270503,541006,0
2046,9538,1101,1695,12334,9538,1101,1695,12334,24668,0
7029,9568,9151,17317,36036,9568,9151,17317,36036,72072,0
5218,5424,11730,39395,56549,5424,11730,39395,56549,113098,0
5509,271362,362603,108956,742921,271362,362603,108956,742921,1485842,98763
2355,107046,199447,92729,399222,107046,199447,92729,399222,798444,0
3344,7445,5543,2410,15398,7445,5543,2410,15398,30796,0
5683,43588,33223,35496,112307,43588,33223,35496,112307,224614,0
6854,16067,33874,32973,82914,16067,33874,32973,82914,165828,0
8556,67627,41486,67550,176663,67627,41486,67550,176663,353326,0
2284,22506,21465,6394,50365,22506,21465,6394,50365,100730,0
5707,19697,34654,6267,60618,19697,34654,6267,60618,121236,12
5587,39922,47798,111733,199453,39922,47798,111733,199453,398906,0
2952,2513,5071,889,8473,2513,5071,889,8473,16946,0
3144,13834,14969,39724,68527,13834,14969,39724,68527,137054,0
6465,677,19,23,719,677,19,23,719,1438,0
6424,30303,30287,7552,68142,30303,30287,7552,68142,136284,120
9971,1259,869,225,2353,1259,869,225,2353,4706,0
8474,107902,92857,105498,306257,107902,92857,105498,306257,612514,0
2654,7566,1198,297,9061,7566,1198,297,9061,18122,0
9904,68483,59508,123020,251011,68483,59508,123020,251011,502022,0
9979,40047,34156,41664,115867,40047,34156,41664,115867,231734,0
2104,5313,1249,0,6562,5313,1249,0,6562,13124,0
1559,9598,8880,20980,39458,9598,8880,20980,39458,78916,0
2335,35978,73741,38004,147723,35978,73741,38004,147723,295446,0
9723,23367,23663,18803,65833,23367,23663,18803,65833,131666,0
3961,5140,4031,746,9917,5140,4031,746,9917,19834,0
4148,324,208,0,532,324,208,0,532,1064,0
8640,1776,1673,0,3449,1776,1673,0,3449,6898,0
2397,8315,16560,11819,36694,8315,16560,11819,36694,73388,0
2953,28706,54082,36260,119048,28706,54082,36260,119048,238096,0
5416,4072699,1737862,596840,6407401,4072699,1737862,596840,6407401,12814802,1106200
8641,581,160,0,741,581,160,0,741,1482,0
3051,178146,160467,226836,565449,178146,160467,226836,565449,1130898,21739
6877,165243,205481,829889,1200613,165243,205481,829889,1200613,2401226,8961
9794,56838,43443,59744,160025,56838,43443,59744,160025,320050,0
2655,4857,606,0,5463,4857,606,0,5463,10926,0
8117,9745,10588,6188,26521,9745,10588,6188,26521,53042,409
4022,662,417,619,1698,662,417,619,1698,3396,0
5796,47464,112072,37999,197535,47464,112072,37999,197535,395070,0
5169,233760,412157,506956,1152873,233760,412157,506956,1152873,2305746,239472
9956,11613,14128,22258,47999,11613,14128,22258,47999,95998,0
5363,123676,145006,511802,780484,123676,145006,511802,780484,1560968,0
9501,28256,19374,8007,55637,28256,19374,8007,55637,111274,0
7921,2077,372,6894,9343,2077,372,6894,9343,18686,0
2454,822,354,26,1202,822,354,26,1202,2404,0
9813,3683691,3930408,4290879,11904978,3683692,3930400,4290879,11904971,23809949,2284406
9950,2187445,5148324,2225090,9560859,2187444,5148331,2225090,9560865,19121724,1272279
8360,23916,41379,6542,71837,23916,41379,6542,71837,143674,0
2301,5652,6211,8750,20613,5652,6211,8750,20613,41226,0
8715,7126,8073,768,15967,7126,8073,768,15967,31934,0
8828,1524,1817,0,3341,1524,1817,0,3341,6682,0
9503,45423,36158,52945,134526,45423,36158,52945,134526,269052,0
9301,9578,13599,3147,26324,9578,13599,3147,26324,52648,0
2895,56525,173433,120889,350847,56525,173433,120889,350847,701694,0
4760,186598,326881,59063,572542,186598,326881,59063,572542,1145084,52310
5338,6165,14229,10167,30561,6165,14229,10167,30561,61122,0
4457,54573,36634,5309,96516,54573,36634,5309,96516,193032,0
5629,156264,150851,450438,757553,156264,150851,450438,757553,1515106,0
2948,6075,17662,7299,31036,6075,17662,7299,31036,62072,0
5474,7295,12460,17261,37016,7295,12460,17261,37016,74032,0
8284,8198,10579,5547,24324,8198,10579,5547,24324,48648,0
9096,76,4,15,95,76,4,15,95,190,0
8643,2074,2176,-7,4243,2074,2176,-7,4243,8486,0
5298,3849,8364,8327,20540,3849,8364,8327,20540,41080,0
6878,116448,174587,605312,896347,116448,174587,605312,896347,1792694,0
8025,45927,70950,22784,139661,45927,70950,22784,139661,279322,1053
1220,7279,6356,3505,17140,7279,6356,3505,17140,34280,0
6028,81967,90156,336092,508215,81967,90156,336092,508215,1016430,0
3033,27345,80116,79688,187149,27345,80116,79688,187149,374298,0
5272,45625,95995,108968,250588,45625,95995,108968,250588,501176,0
2962,8366,29057,12313,49736,8366,29057,12313,49736,99472,0
1409,63501,77678,337058,478237,63501,77678,337058,478237,956474,170256
9635,92158,61092,70137,223387,92158,61092,70137,223387,446774,0
4131,8623,4163,8551,21337,8623,4163,8551,21337,42674,0
6206,8469,824,1281,10574,8469,824,1281,10574,21148,0
6029,25579,26847,87557,139983,25579,26847,87557,139983,279966,0
1965,27763,36897,7703,72363,27763,36897,7703,72363,144726,0
3839,35271,18005,13904,67180,35271,18005,13904,67180,134360,0
6469,98660,278866,139161,516687,98660,278866,139161,516687,1033374,155494
5514,17247,26376,55528,99151,17247,26376,55528,99151,198302,0
1132,47703,76277,77453,201433,47703,76277,77453,201433,402866,0
5172,196585,412105,642426,1251116,196585,412105,642426,1251116,2502232,32876
7443,396852,315412,681756,1394020,396852,315412,681756,1394020,2788040,55970
7922,2717,350,0,3067,2717,350,0,3067,6134,0
6855,7594,9091,19129,35814,7594,9091,19129,35814,71628,0
7032,11310,8411,29488,49209,11310,8411,29488,49209,98418,0
6275,3281,315,459,4055,3281,315,459,4055,8110,0
4892,92942,71641,67565,232148,92942,71641,67565,232148,464296,1282
1463,72984,64673,112552,250209,72984,64673,112552,250209,500418,0
7328,50309,141597,9808,201714,50309,141597,9808,201714,403428,176
2218,125209,115518,89321,330048,125209,115518,89321,330048,660096,0
1996,2198,241,3987,6426,2198,241,3987,6426,12852,0
2325,21426,20891,4840,47157,21426,20891,4840,47157,94314,0
9725,20931,28470,16256,65657,20931,28470,16256,65657,131314,0
2900,24316,70054,33599,127969,24316,70054,33599,127969,255938,0
3136,15105,19234,18387,52726,15105,19234,18387,52726,105452,0
5138,85201,149245,347552,581998,85201,149245,347552,581998,1163996,0
9681,63524,58497,70962,192983,63524,58497,70962,192983,385966,701
9682,86425,69987,111154,267566,86425,69987,111154,267566,535132,0
5146,264498,389981,867776,1522255,264498,389981,867776,1522255,3044510,0
9610,3633,11982,10,15625,3633,11982,10,15625,31250,0
6276,1122,262,512,1896,1122,262,512,1896,3792,0
6280,62945,123075,9971,195991,62945,123075,9971,195991,391982,6288
2825,12364,13263,1257,26884,12364,13263,1257,26884,53768,0
8155,4514,757,5753,11024,4514,757,5753,11024,22048,0
5139,135363,191142,562062,888567,135363,191142,562062,888567,1777134,1070935
2955,21553,43470,39724,104747,21553,43470,39724,104747,209494,2116
5631,982318,1499949,1398894,3881161,982318,1499949,1398894,3881161,7762322,943202
8567,153507,191007,102656,447170,153507,191007,102656,447170,894340,0
5588,149895,150403,290592,590890,149895,150403,290592,590890,1181780,0
3563,1512,21989,2211,25712,1512,21989,2211,25712,51424,0
7299,4230,3266,1417,8913,4230,3266,1417,8913,17826,0
4300,15095,670,253,16018,15095,670,253,16018,32036,0
7930,8767,455,895,10117,8767,455,895,10117,20234,0
6281,6188,5383,1245,12816,6188,5383,1245,12816,25632,249
5364,57981,74697,278476,411154,57981,74697,278476,411154,822308,0
6977,73021,99360,499801,672182,73021,99360,499801,672182,1344364,0
6867,93173,146784,403240,643197,93173,146784,403240,643197,1286394,131176
6978,21220,30296,115429,166945,21220,30296,115429,166945,333890,0
3053,71343,81595,126947,279885,71343,81595,126947,279885,559770,0
7300,2109,2196,818,5123,2109,2196,818,5123,10246,0
2896,26319,80759,50591,157669,26319,80759,50591,157669,315338,0
6075,35604,44947,96061,176612,35604,44947,96061,176612,353224,0
2585,6481,14656,8517,29654,6481,14656,8517,29654,59308,0
4577,34734,26267,174030,235031,34734,26267,174030,235031,470062,0
9810,85079,64332,83044,232455,85079,64332,83044,232455,464910,0
2845,18124,31974,22290,72388,18124,31974,22290,72388,144776,0
7266,11815,20102,1068,32985,11815,20102,1068,32985,65970,0
2295,10432,28991,10073,49496,10432,28991,10073,49496,98992,0
8411,202947,310124,216587,729658,202947,310124,216587,729658,1459316,21204
4521,32984,46306,85976,165266,32984,46306,85976,165266,330532,0
2572,9486,14562,11348,35396,9486,14562,11348,35396,70792,0
2229,26417,84597,24085,135099,26417,84597,24085,135099,270198,0
5173,8604,8123,5538,22265,8604,8123,5538,22265,44530,0
7568,10686,21760,3335,35781,10686,21760,3335,35781,71562,0
5037,6977,14077,16424,37478,6977,14077,16424,37478,74956,0
5947,18129,7757,17525,43411,18129,7757,17525,43411,86822,0
9726,156195,122784,122987,401966,156195,122784,122987,401966,803932,4183
9727,130899,103818,143541,378258,130899,103818,143541,378258,756516,0
8241,4700,4107,2571,11378,4700,4107,2571,11378,22756,0
5450,55271,123957,84243,263471,55271,123957,84243,263471,526942,63627
1413,61348,74534,287694,423576,61348,74534,287694,423576,847152,0
5560,102405,132596,322595,557596,102405,132596,322595,557596,1115192,0
5561,148112,405528,497887,1051527,148112,405528,497887,1051527,2103054,0
5589,83905,108438,205229,397572,83905,108438,205229,397572,795144,0
1033,13234,16589,17197,47020,13234,16589,17197,47020,94040,0
1145,20353,23238,24667,68258,20353,23238,24667,68258,136516,0
5940,28878,26131,21065,76074,28878,26131,21065,76074,152148,0
3007,14065,15638,22322,52025,14065,15638,22322,52025,104050,0
2767,42447,37111,20506,100064,42447,37111,20506,100064,200128,0
3191,21457,34588,77257,133302,21457,34588,77257,133302,266604,0
2557,7391,1157,1176,9724,7391,1157,1176,9724,19448,0
4458,19209,3379,42037,64625,19209,3379,42037,64625,129250,0
1521,41288,41249,104327,186864,41288,41249,104327,186864,373728,0
7374,740,145,1065,1950,740,145,1065,1950,3900,0
1533,23172,51281,70736,145189,23172,51281,70736,145189,290378,0
6804,22076,13678,44555,80309,22076,13678,44555,80309,160618,0
6827,234591,264429,276945,775965,234591,264429,276945,775965,1551930,0
6879,189332,283930,931056,1404318,189332,283930,931056,1404318,2808636,0
1543,180174,432723,772943,1385840,180174,432723,772943,1385840,2771680,336
5140,7340,8040,19928,35308,7340,8040,19928,35308,70616,0
6012,58486,101301,321854,481641,58486,101301,321854,481641,963282,0
7401,17422,26178,92980,136580,17422,26178,92980,136580,273160,0
2027,5792,1572,2895,10259,5792,1572,2895,10259,20518,0
8213,207709,295070,107383,610162,207709,295070,107383,610162,1220324,210
1397,185844,237168,308711,731723,185844,237168,308711,731723,1463446,243724
598,88420,90961,47198,226579,88420,90961,47198,226579,453158,0
2230,30340,45306,9572,85218,30340,45306,9572,85218,170436,0
4579,3881,213,7947,12041,3881,213,7947,12041,24082,0
8009,93265,101956,36053,231274,93265,101956,36053,231274,462548,121
9246,3937,2701,3518,10156,3937,2701,3518,10156,20312,0
6902,17166,22855,9206,49227,17166,22855,9206,49227,98454,0
6905,13149,19285,43285,75719,13149,19285,43285,75719,151438,0
5633,123764,269625,452344,845733,123764,269625,452344,845733,1691466,98602
5489,69074,162519,303081,534674,69074,162519,303081,534674,1069348,0
5219,136353,449554,314605,900512,136353,449554,314605,900512,1801024,23202
1398,47499,73750,66627,187876,47499,73750,66627,187876,375752,0
6070,304259,329962,284052,918273,304259,329962,284052,918273,1836546,0
6528,11467,17201,14700,43368,11467,17201,14700,43368,86736,2315
6845,19019,27950,131722,178691,19019,27950,131722,178691,357382,0
2826,12297,11465,627,24389,12297,11465,627,24389,48778,0
2604,2979,14024,4283,21286,2979,14024,4283,21286,42572,0
4594,4831,2794,10744,18369,4831,2794,10744,18369,36738,0
5532,281864,408956,371317,1062137,281864,408956,371317,1062137,2124274,278199
6260,53,7,129,189,53,7,129,189,378,0
4079,35559,30465,439,66463,35559,30465,439,66463,132926,0
2428,16642,1539,852,19033,16642,1539,852,19033,38066,0
2146,1756,1244,316,3316,1756,1244,316,3316,6632,0
9634,24166,20887,23790,68843,24166,20887,23790,68843,137686,0
7569,5478,6071,1318,12867,5478,6071,1318,12867,25734,0
5289,25768,28366,135921,190055,25768,28366,135921,190055,380110,0
3186,150276,278598,361745,790619,150276,278598,361745,790619,1581238,87407
5050,76422,95647,363043,535112,76422,95647,363043,535112,1070224,0
3513,3436,29743,5407,38586,3436,29743,5407,38586,77172,0
9419,367326,390696,158176,916198,367326,390696,158176,916198,1832396,406738
5490,276041,625568,970498,1872107,276041,625568,970498,1872107,3744214,695265
2768,50724,113166,99450,263340,50724,113166,99450,263340,526680,3023
5220,35728,91929,164656,292313,35728,91929,164656,292313,584626,0
8498,57783,44972,59006,161761,57783,44972,59006,161761,323522,0
1434,20507,22643,61707,104857,20507,22643,61707,104857,209714,0
2860,42404,86621,60953,189978,42404,86621,60953,189978,379956,3143
6283,3802,443,36,4281,3802,443,36,4281,8562,0
3845,68478,39092,50401,157971,68478,39092,50401,157971,315942,0
3908,8405,6678,3786,18869,8405,6678,3786,18869,37738,0
2861,57661,111126,78339,247126,57661,111126,78339,247126,494252,0
8524,98420,136349,78959,313728,98420,136349,78959,313728,627456,16838
6220,15534,7305,4672,27511,15534,7305,4672,27511,55022,0
5893,56110,51790,102259,210159,56110,51790,102259,210159,420318,0
1148,18529,37665,13912,70106,18529,37665,13912,70106,140212,0
7887,2532,349,888,3769,2532,349,888,3769,7538,0
9981,142941,152128,274698,569767,142941,152128,274698,569767,1139534,8
9982,5415,3422,2810,11647,5415,3422,2810,11647,23294,0
2656,10735,1120,-4,11851,10735,1120,-4,11851,23702,207
8647,1828,658,354,2840,1828,658,354,2840,5680,0
2149,16369,15379,6870,38618,16369,15379,6870,38618,77236,2787
1391,195276,352975,251860,800111,195276,352975,251860,800111,1600222,31404
1522,56080,88269,263977,408326,56080,88269,263977,408326,816652,0
4028,17256,19697,19585,56538,17256,19697,19585,56538,113076,0
4524,15195,12783,19712,47690,15195,12783,19712,47690,95380,0
3146,58958,132241,113506,304705,58958,132241,113506,304705,609410,0
8129,163,0,0,163,163,0,0,163,326,0
3607,104560,261650,121124,487334,104560,261650,121124,487334,974668,30636
5174,48395,109770,231510,389675,48395,109770,231510,389675,779350,0
5066,226268,289549,766213,1282030,226268,289549,766213,1282030,2564060,1629563
5590,79701,63217,180250,323168,79701,63217,180250,323168,646336,0
6818,73140,78608,178087,329835,72798,77674,177267,327739,657574,0
6085,134683,141891,364468,641042,135021,142825,365280,643126,1284168,329
8067,9301,2618,3388,15307,9301,2618,3388,15307,30614,0
2138,10831,9025,2734,22590,10831,9025,2734,22590,45180,0
5417,2049,6910,6541,15500,2049,6910,6541,15500,31000,0
7766,3650,1914,3463,9027,3650,1914,3463,9027,18054,4791
7506,60049,95547,26669,182265,60049,95547,26669,182265,364530,2367
3194,3480,5399,2869,11748,3480,5399,2869,11748,23496,0
2691,2249,1627,0,3876,2249,1627,0,3876,7752,0
5235,74297,132230,266686,473213,74297,132230,266686,473213,946426,0
9909,79032,53154,56228,188414,79032,53154,56228,188414,376828,0
3054,369782,325533,380223,1075538,369782,325533,380223,1075538,2151076,45260
5202,15611,21555,71059,108225,15611,21555,71059,108225,216450,0
6919,100842,150009,481455,732306,100842,150009,481455,732306,1464612,0
3314,23369,43426,7433,74228,23369,43426,7433,74228,148456,0
6009,495254,857155,1481773,2834182,495216,857077,1481658,2833951,5668133,173814
2356,45359,121447,38172,204978,45359,121447,38172,204978,409956,0
5236,32617,51038,188341,271996,32617,51038,188341,271996,543992,0
9983,55133,38938,45227,139298,55133,38938,45227,139298,278596,0
9676,29674,18003,53168,100845,29674,18003,53168,100845,201690,0
9630,43392,17920,54900,116212,43392,17920,54900,116212,232424,0
2231,69909,145612,74209,289730,69909,145612,74209,289730,579460,0
5539,61956,24707,45799,132462,61956,24707,45799,132462,264924,5209
5591,31714,31797,95207,158718,31714,31797,95207,158718,317436,0
1870,34740,58089,43926,136755,34740,58089,43926,136755,273510,0
2398,23898,67767,25123,116788,23898,67767,25123,116788,233576,6011
5880,22300,21543,35034,78877,22300,21543,35034,78877,157754,0
6086,341259,360615,537542,1239416,341259,360615,537542,1239416,2478832,139930
5107,185413,223014,881216,1289643,185413,223014,881216,1289643,2579286,443493
6880,68009,108369,92478,268856,68009,108369,92478,268856,537712,0
5141,3451,6089,10993,20533,3451,6089,10993,20533,41066,0
2901,2797,11074,11293,25164,2797,11074,11293,25164,50328,0
1221,29666,22094,9163,60923,29666,22094,9163,60923,121846,0
5308,5130,5562,13887,24579,5130,5562,13887,24579,49158,0
5941,8810,2093,3485,14388,8810,2093,3485,14388,28776,0
2437,17634,69347,5772,92753,17634,69347,5772,92753,185506,512
9738,15758,16568,19297,51623,15758,16568,19297,51623,103246,19020
6979,53765,91534,505987,651286,53765,91534,505987,651286,1302572,0
4794,4310,10519,2697,17526,4310,10519,2697,17526,35052,0
5717,29507,98456,18487,146450,29507,98456,18487,146450,292900,2573
8436,12882,6740,8701,28323,12882,6740,8701,28323,56646,0
5418,133686,170003,459165,762854,133686,170003,459165,762854,1525708,0
5523,78652,112628,131625,322905,78652,112628,131625,322905,645810,0
2193,99163,128862,35808,263833,99163,128862,35808,263833,527666,34842
2432,10063,766,495,11324,10063,766,495,11324,22648,0
2828,11028,11887,1190,24105,11028,11887,1190,24105,48210,0
4189,267,73,0,340,267,73,0,340,680,0
5365,101264,156801,192027,450092,101264,156801,192027,450092,900184,0
8212,55645,32067,35101,122813,55645,32067,35101,122813,245626,0
6015,71131,99494,300789,471414,71131,99494,300789,471414,942828,0
8499,155089,128892,140662,424643,155089,128892,140662,424643,849286,0
5309,220594,394342,565590,1180526,220594,394342,565590,1180526,2361052,83043
5562,45170,49234,95433,189837,45170,49234,95433,189837,379674,0
2105,7116,1262,179,8557,7116,1262,179,8557,17114,0
8720,63945,94718,72337,231000,63945,94718,72337,231000,462000,0
2399,268,366,0,634,268,366,0,634,1268,0
2303,27975,39479,5910,73364,27975,39479,5910,73364,146728,0
5563,106831,110317,282204,499352,106831,110317,282204,499352,998704,1698
5273,176373,437289,516178,1129840,176373,437289,516178,1129840,2259680,458357
7327,16803,29515,3809,50127,16803,29515,3809,50127,100254,0
1563,5466,4624,5923,16013,5466,4624,5923,16013,32026,0
8071,8764,11746,17846,38356,8764,11746,17846,38356,76712,0
1734,9047,5316,6363,20726,9047,5316,6363,20726,41452,0
2194,70275,149749,63207,283231,70275,149749,63207,283231,566462,0
6221,113,24,11,148,113,24,11,148,296,0
1862,41132,31433,11026,83591,41132,31433,11026,83591,167182,0
8437,479318,807183,502539,1789040,479318,807183,502539,1789040,3578080,243193
8126,248747,617998,206267,1073012,248747,617998,206267,1073012,2146024,64660
2937,3167,3312,5431,11910,3167,3312,5431,11910,23820,0
2558,5076,773,788,6637,5076,773,788,6637,13274,0
3072,24400,53554,57124,135078,24400,53554,57124,135078,270156,0
8098,5000,4211,1059,10270,5000,4211,1059,10270,20540,0
2235,191287,261128,143052,595467,191287,261128,143052,595467,1190934,86608
6108,167691,293121,310238,771050,167691,293121,310238,771050,1542100,7
8921,22035,12399,7716,42150,22035,12399,7716,42150,84300,0
5463,36183,58814,190057,285054,36183,58814,190057,285054,570108,100019
8099,4883,7099,4751,16733,4883,7099,4751,16733,33466,0
2160,82685,416385,76281,575351,82685,416385,76281,575351,1150702,15337
2829,6065,14004,6660,26729,6065,14004,6660,26729,53458,0
2959,3276,7851,6180,17307,3276,7851,6180,17307,34614,0
6310,6595,3194,1842,11631,6595,3194,1842,11631,23262,0
9845,258029,194525,210174,662728,258029,194525,210174,662728,1325456,694406
6851,8665,5620,20277,34562,8665,5620,20277,34562,69124,0
9618,7123,1667,64042,72832,7123,1667,64042,72832,145664,0
5495,25182,33396,80371,138949,25182,33396,80371,138949,277898,0
6881,311642,543017,1827041,2681700,311642,543017,1827041,2681700,5363400,19971
8568,132513,296617,181187,610317,132513,296617,181187,610317,1220634,0
9586,29697,25774,4154,59625,29697,25774,4154,59625,119250,0
2236,1737,3748,1951,7436,1737,3748,1951,7436,14872,0
2122,131,17,0,148,131,17,0,148,296,0
6882,75295,44811,178049,298155,75295,44811,178049,298155,596310,0
8922,22718,8643,9992,41353,22718,8643,9992,41353,82706,0
8648,5732,2951,1641,10324,5732,2951,1641,10324,20648,0
8778,629,71,179,879,629,71,179,879,1758,0
9136,133161,187277,151262,471700,133161,187277,151262,471700,943400,44282
9646,8407,7408,9581,25396,8407,7408,9581,25396,50792,0
8649,189964,329714,15784,535462,189964,329714,15784,535462,1070924,58743
8614,106,35,0,141,106,35,0,141,282,0
8924,62030,44089,40085,146204,62030,44089,40085,146204,292408,0
7217,322115,620440,444713,1387268,322115,620440,444713,1387268,2774536,163575
2817,25620,35912,27120,88652,25620,35912,27120,88652,177304,0
9508,129647,146040,151132,426819,129647,146040,151132,426819,853638,0
5592,102856,95088,226451,424395,102856,95088,226451,424395,848790,0
3110,4169,5149,2543,11861,4169,5149,2543,11861,23722,0
3170,15523,14157,35828,65508,15523,14157,35828,65508,131016,0
3555,3480,21734,3033,28247,3480,21734,3033,28247,56494,0
1097,34889,37281,74774,146944,34889,37281,74774,146944,293888,0
4081,2334,889,0,3223,2334,889,0,3223,6446,0
9648,208937,150534,248905,608376,208937,150534,248905,608376,1216752,0
9995,67799,61160,57780,186739,67799,61160,57780,186739,373478,0
2605,3869,7902,4475,16246,3869,7902,4475,16246,32492,0
5038,5804,7631,4901,18336,5804,7631,4901,18336,36672,0
8468,274889,306507,175165,756561,274889,306507,175165,756561,1513122,1032
8925,16945,19420,2150,38515,16945,19420,2150,38515,77030,0
6838,34590,48338,298692,381620,34590,48338,298692,381620,763240,0
1655,12973,12690,29200,54863,12973,12690,29200,54863,109726,0
3325,23595,87584,47129,158308,23595,87584,47129,158308,316616,0
1384,581,1256,1338,3175,581,1256,1338,3175,6350,0
5678,6401,16424,569,23394,6401,16424,569,23394,46788,0
5079,1413,1748,4381,7542,1413,1748,4381,7542,15084,0
5205,23663,16500,33346,73509,23663,16500,33346,73509,147018,0
1976,33733,39726,30361,103820,33733,39726,30361,103820,207640,0
5419,33416,42343,153553,229312,33416,42343,153553,229312,458624,0
7011,2838,1467,2966,7271,2838,1467,2966,7271,14542,0
9816,9930,7894,6520,24344,9930,7894,6520,24344,48688,0
1447,56267,88362,124434,269063,56267,88362,124434,269063,538126,0
1448,40516,55295,269757,365568,40516,55295,269757,365568,731136,0
3092,133290,189273,594931,916769,133290,189273,594931,916768,1833537,26254
5080,57265,79741,243626,380632,57265,79741,243626,380632,761264,629
1553,155637,169043,243810,568490,155637,169043,243810,568490,1136980,0
1449,33210,32209,169396,234815,33210,32209,169396,234815,469630,0
1399,47471,71728,87314,206513,47471,71728,87314,206513,413026,0
1966,4820,4188,1278,10286,4820,4188,1278,10286,20572,0
1857,90443,200804,203511,494758,90443,200804,203511,494758,989516,47739
5593,98137,79046,215796,392979,98137,79046,215796,392979,785958,0
5594,85869,102105,117991,305965,85869,102105,117991,305965,611930,0
3571,473,1261,774,2508,473,1261,774,2508,5016,0
3237,51637,40866,32418,124921,51637,40866,32418,124921,249842,0
5108,67959,62824,300322,431105,67959,62824,300322,431105,862210,0
4581,127117,220030,314903,662050,127117,220030,314903,662050,1324100,0
1229,25212,16596,10104,51912,25212,16596,10104,51912,103824,6434
4132,5707,2275,1866,9848,5707,2275,1866,9848,19696,0
1415,44931,106736,213575,365242,44931,106736,213575,365242,730484,0
7516,916,87,0,1003,916,87,0,1003,2006,0
8652,51,51,0,102,51,51,0,102,204,0
4083,4953,1612,119,6684,4953,1612,119,6684,13368,0
9512,64584,81684,58809,205077,64584,81684,58809,205077,410154,10428
9516,10410,10719,19387,40516,10410,10719,19387,40516,81032,0
9960,16517,12245,24985,53747,16517,12245,24985,53747,107494,0
9517,147711,138214,193246,479171,147711,138214,193246,479171,958342,88672
8653,158,47,0,205,158,47,0,205,410,0
6121,2095844,6813880,3478427,12408996,2095844,6813565,3478369,12408620,24817616,2786360
1392,77462,87490,121823,286775,77462,87490,121823,286775,573550,0
7115,93286,223035,59048,375369,93286,223035,59048,375369,750738,10
1109,106282,129437,156893,392612,106282,129437,156893,392612,785224,0
5823,74,783,135,992,74,783,135,992,1984,0
9817,26476,23177,25342,74995,26476,23177,25342,74995,149990,0
4508,5940,6409,7648,19997,5940,6409,7648,19997,39994,0
3008,11932,39013,18027,68972,11932,39013,18027,68972,137944,0
9142,13902,20661,11384,45947,13902,20661,11384,45947,91894,0
9217,5121,2744,1990,9855,5121,2744,1990,9855,19710,0
5565,520431,800654,1183302,2504387,520431,800654,1183302,2504387,5008774,0
5366,34358,26521,68710,129589,34358,26521,68710,129589,259178,0
8655,10557,7030,332,17919,10557,7030,332,17919,35838,0
3073,6449,14060,11700,32209,6449,14060,11700,32209,64418,0
6862,3642,4492,12620,20754,3642,4492,12620,20754,41508,0
6527,19623,15867,35972,71462,19623,15867,35972,71462,142924,0
2124,315821,518617,190857,1025295,315821,518617,190857,1025295,2050590,60422
2057,8767,3378,565,12710,8767,3378,565,12710,25420,0
1867,28354,51290,9247,88891,28354,51290,9247,88891,177782,0
1959,3705,439,3903,8047,3705,439,3903,8047,16094,0
9145,142626,278170,116466,537262,142626,278170,116466,537262,1074524,17980
9518,3133,4801,813,8747,3133,4801,813,8747,17494,0
2245,181126,229781,131802,542709,181126,229781,131802,542709,1085418,39097
2668,67716,23160,19105,109981,67716,23160,19105,109981,219962,692
9771,20727,17092,11321,49140,20727,17092,11321,49140,98280,0
9230,9467,5568,6392,21427,9467,5568,6392,21427,42854,0
9766,20102,22545,27639,70286,20102,22545,27639,70286,140572,0
6466,103,7,0,110,103,7,0,110,220,0
