NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1112 Entries & Exits,Interchanges
8062,33926,23326,4484,61736,33926,23326,4484,61736,123472,
3235,157214,62985,165473,385672,157214,62985,165473,385672,771344,
1445,138758,182306,354979,676043,138758,182306,354979,676043,1352086,
6119,620761,927978,1675567,3224306,620761,927978,1675567,3224306,6448612,1239891.2208
3012,624,85,282,991,624,85,282,991,1982,
5261,8859,11080,15831,35770,8859,11080,15831,35770,71540,
5284,14830,22383,15836,53049,14830,22383,15836,53049,106098,
4076,3515,15899,0,19414,3515,15899,0,19414,38828,
6351,3747,518,1374,5639,3747,518,1374,5639,11278,
8583,33831,36316,30577,100724,33831,36316,30577,100724,201448,173.1972
4503,165589,197880,309658,673127,165589,197880,309658,673127,1346254,
5522,182960,250862,439137,872959,182960,250862,439137,872959,1745918,10979.8326
2026,3904,1329,2639,7872,3904,1329,2639,7872,15744,
2513,71662,47309,20910,139881,71662,47309,20910,139881,279762,
1532,89983,187550,345181,622714,89983,187550,345181,622714,1245428,
2935,9903,16324,15083,41310,9903,16324,15083,41310,82620,
2786,15681,45666,42915,104262,15681,45666,42915,104262,208524,
5035,95548,225606,219996,541150,95548,225606,219996,541150,1082300,1438.4649
5027,26168,60780,69641,156589,26168,60780,69641,156589,313178,
5258,13479,25637,19837,58953,13479,25637,19837,58953,117906,99775.9065
6876,161005,297477,644071,1102553,161005,297477,644071,1102553,2205106,
5362,407595,575045,1109116,2091756,407595,575045,1109116,2091756,4183512,
2354,173827,395621,187324,756772,173827,395621,187324,756772,1513544,
8638,19442,32747,4799,56988,19442,32747,4799,56988,113976,
8639,702,283,0,985,702,283,0,985,1970,
9675,20401,22712,17949,61062,20401,22712,17949,61062,122124,
8827,24437,45010,-12,69435,24437,45010,-12,69435,138870,414.3737
1042,58585,106036,126106,290727,58585,106036,126106,290727,581454,
2046,12296,347,1206,13849,12296,347,1206,13849,27698,
7029,9631,10075,21976,41682,9631,10075,21976,41682,83364,
5218,6162,13972,40156,60290,6162,13972,40156,60290,120580,
5509,276959,402574,111262,790795,276959,402574,111262,790795,1581590,68516.0309
2355,98816,182551,98801,380168,98816,182551,98801,380168,760336,
3344,8094,6457,4089,18640,8094,6457,4089,18640,37280,
5683,49284,34400,26287,109971,49284,34400,26287,109971,219942,
6854,16404,37390,34148,87942,16404,37390,34148,87942,175884,
8556,67227,41873,85810,194910,67227,41873,85810,194910,389820,
2284,27474,24424,9244,61142,27474,24424,9244,61142,122284,
5707,23525,41698,7564,72787,23525,41698,7564,72787,145574,42.4889
5587,53496,50413,117282,221191,53496,50413,117282,221191,442382,
2952,2330,5636,2185,10151,2330,5636,2185,10151,20302,
3144,17158,18205,41043,76406,17158,18205,41043,76406,152812,
6465,666,2,6,674,666,2,6,674,1348,3.1859
6424,31777,33288,12459,77524,31777,33288,12459,77524,155048,31.3
9971,1530,974,57,2561,1530,974,57,2561,5122,
8474,104902,98335,135099,338336,104902,98335,135099,338336,676672,
2654,9629,1141,175,10945,9629,1141,175,10945,21890,
9904,72844,71980,131712,276536,72844,71980,131712,276536,553072,
9979,42194,40738,39652,122584,42194,40738,39652,122584,245168,
2104,6005,1421,0,7426,6005,1421,0,7426,14852,
1559,14029,9201,23247,46477,14029,9201,23247,46477,92954,
2335,40777,80134,44517,165428,40777,80134,44517,165428,330856,
9723,24218,28329,19336,71883,24218,28329,19336,71883,143766,
3961,7658,503,757,8918,7658,503,757,8918,17836,
4148,335,304,0,639,335,304,0,639,1278,
8640,1922,597,0,2519,1922,597,0,2519,5038,
2397,13777,18499,13284,45560,13777,18499,13284,45560,91120,
2953,34694,61340,43275,139309,34694,61340,43275,139309,278618,
5416,4687511,1981778,710516,7379805,4687511,1981778,710516,7379805,14759610,1119423.7372
8641,643,198,0,841,643,198,0,841,1682,
3051,183131,144196,247136,574463,183131,144196,247136,574463,1148926,10003.7678
6877,215303,227281,819640,1262224,215303,227281,819640,1262224,2524448,8521.2765
9794,61009,49564,63786,174359,61009,49564,63786,174359,348718,
2655,5062,512,224,5798,5062,512,224,5798,11596,
8117,9237,9689,6484,25410,9237,9689,6484,25410,50820,404.0537
4022,1075,113,903,2091,1075,113,903,2091,4182,
5796,45985,123945,41816,211746,45985,123945,41816,211746,423492,
5169,249450,442444,524775,1216669,249450,442444,524775,1216669,2433338,322474.5843
9956,13260,15858,15623,44741,13260,15858,15623,44741,89482,
5363,185803,206779,564942,957524,185803,206779,564942,957524,1915048,
9501,29625,21827,10700,62152,29625,21827,10700,62152,124304,
7921,1844,426,7012,9282,1844,426,7012,9282,18564,
2454,917,539,443,1899,917,539,443,1899,3798,
9813,3855727,4662295,4786986,13305008,3855727,4662295,4786986,13305008,26610016,2997019.08940001
9950,2075276,3899917,2210787,8185980,2075276,3899917,2210787,8185980,16371960,1547607.2516
8360,24171,41480,4072,69723,24171,41480,4072,69723,139446,
2301,5361,6429,12006,23796,5361,6429,12006,23796,47592,
8715,8121,10086,1578,19785,8121,10086,1578,19785,39570,
8828,1975,1611,0,3586,1975,1611,0,3586,7172,
9503,46195,40677,60362,147234,46195,40677,60362,147234,294468,
9301,10658,13296,4814,28768,10658,13296,4814,28768,57536,
2895,55543,179822,147407,382772,55543,179822,147407,382772,765544,
4760,171468,389562,64809,625839,171468,389562,64809,625839,1251678,61136.4548
5338,7323,15334,10131,32788,7323,15334,10131,32788,65576,
4457,53328,39663,9374,102365,53328,39663,9374,102365,204730,
5629,174828,156694,320371,651893,174828,156694,320371,651893,1303786,
2948,5791,19671,9901,35363,5791,19671,9901,35363,70726,
5474,8014,14061,16121,38196,8014,14061,16121,38196,76392,
8284,8605,12328,7822,28755,8605,12328,7822,28755,57510,
9096,88,2,16,106,88,2,16,106,212,
8643,2332,1094,0,3426,2332,1094,0,3426,6852,
5298,5961,10385,9022,25368,5961,10385,9022,25368,50736,
6878,193442,264962,694822,1153226,193442,264962,694822,1153226,2306452,
8025,48404,76750,21688,146842,48404,76750,21688,146842,293684,1240.6829
1220,7368,7869,3842,19079,7368,7869,3842,19079,38158,
6028,106690,107800,329564,544054,106690,107800,329564,544054,1088108,
3033,26697,87561,74520,188778,26697,87561,74520,188778,377556,
5272,55831,105061,108029,268921,55831,105061,108029,268921,537842,
2962,11070,39243,17198,67511,11070,39243,17198,67511,135022,
1409,233626,313731,552202,1099559,233626,313731,552202,1099559,2199118,749459.1157
9635,95065,66672,69647,231384,95065,66672,69647,231384,462768,
4131,12034,7593,19299,38926,12034,7593,19299,38926,77852,
6206,7959,930,1021,9910,7959,930,1021,9910,19820,
6029,36297,38455,84477,159229,36297,38455,84477,159229,318458,
1965,31501,26375,9683,67559,31501,26375,9683,67559,135118,
3839,57214,3329,18486,79029,57214,3329,18486,79029,158058,
6469,91420,315551,159399,566370,91420,315551,159399,566370,1132740,213653.0245
5514,19805,31398,67804,119007,19805,31398,67804,119007,238014,
1132,57164,83131,177986,318281,57164,83131,177986,318281,636562,
5172,223212,461883,668310,1353405,223212,461883,668310,1353405,2706810,63596.624
7443,433670,421473,630657,1485800,433670,421473,630657,1485800,2971600,75052.9588
7922,3062,390,0,3452,3062,390,0,3452,6904,
6855,7177,7935,17603,32715,7177,7935,17603,32715,65430,
7032,12942,8988,37398,59328,12942,8988,37398,59328,118656,
6275,3888,366,265,4519,3888,366,265,4519,9038,
4892,90640,84962,75632,251234,90640,84962,75632,251234,502468,328.6452
1463,76068,74919,129486,280473,76068,74919,129486,280473,560946,
7328,48591,157727,14410,220728,48591,157727,14410,220728,441456,147.8858
2218,134175,120480,96531,351186,134175,120480,96531,351186,702372,
1996,2694,131,1129,3954,2694,131,1129,3954,7908,
2325,25431,24439,8555,58425,25431,24439,8555,58425,116850,
9725,21930,28952,15424,66306,21930,28952,15424,66306,132612,
2900,25318,84991,42904,153213,25318,84991,42904,153213,306426,
3136,27738,37876,21320,86934,27738,37876,21320,86934,173868,
5138,87457,145121,361999,594577,87457,145121,361999,594577,1189154,
9681,62025,61464,72176,195665,62025,61464,72176,195665,391330,916.6936
9682,85739,74094,112227,272060,85739,74094,112227,272060,544120,
5146,346728,486385,907428,1740541,346728,486385,907428,1740541,3481082,
9610,4173,13881,260,18314,4173,13881,260,18314,36628,
6276,1542,250,242,2034,1542,250,242,2034,4068,
6280,70802,140743,12495,224040,70802,140743,12495,224040,448080,7976.4971
2825,12708,13929,1038,27675,12708,13929,1038,27675,55350,
8155,5776,812,5243,11831,5776,812,5243,11831,23662,
5139,177067,231273,557991,966331,177067,231273,557991,966331,1932662,861014.0435
2955,25199,55914,56524,137637,25199,55914,56524,137637,275274,3722.5571
5631,1070153,1592282,1328668,3991103,1070153,1592282,1328668,3991103,7982206,994634.930499999
8567,159396,189841,131688,480925,159396,189841,131688,480925,961850,
5588,268642,206822,419333,894797,268642,206822,419333,894797,1789594,
3563,1200,22713,2142,26055,1200,22713,2142,26055,52110,
7299,3602,3372,1396,8370,3602,3372,1396,8370,16740,
4300,16384,906,472,17762,16384,906,472,17762,35524,
7930,9611,855,880,11346,9611,855,880,11346,22692,
6281,7696,6622,2308,16626,7696,6622,2308,16626,33252,115.4091
5364,81677,78876,285424,445977,81677,78876,285424,445977,891954,
6977,335991,556395,787448,1679834,335991,556395,787448,1679834,3359668,
6867,159827,223424,507718,890969,159827,223424,507718,890969,1781938,178564.4784
6978,114233,192535,179695,486463,114233,192535,179695,486463,972926,876.054
3053,76139,76610,153565,306314,76139,76610,153565,306314,612628,
7300,2208,2007,547,4762,2208,2007,547,4762,9524,
2896,27332,82741,60635,170708,27332,82741,60635,170708,341416,
6075,39100,47236,82427,168763,39100,47236,82427,168763,337526,
2585,6329,16051,10231,32611,6329,16051,10231,32611,65222,
1022,162005,271261,153024,586290,162005,271261,153024,586290,1172580,
4577,34415,23858,173289,231562,34415,23858,173289,231562,463124,
9810,98138,79695,93877,271710,98138,79695,93877,271710,543420,
2845,17511,34224,18628,70363,17511,34224,18628,70363,140726,
7266,13910,23096,1389,38395,13910,23096,1389,38395,76790,
2295,10156,31285,11212,52653,10156,31285,11212,52653,105306,
8411,225818,365358,338281,929457,225818,365358,338281,929457,1858914,39117.1882000001
4521,38980,57849,74051,170880,38980,57849,74051,170880,341760,
2572,15941,21504,17379,54824,15941,21504,17379,54824,109648,
2229,27782,74301,25921,128004,27782,74301,25921,128004,256008,
5173,7436,7876,6251,21563,7436,7876,6251,21563,43126,
7568,9965,22602,5409,37976,9965,22602,5409,37976,75952,
5037,6001,13540,23886,43427,6001,13540,23886,43427,86854,
5947,18200,11222,26222,55644,18200,11222,26222,55644,111288,
9726,156252,141152,139187,436591,156252,141152,139187,436591,873182,3812.7863
9727,140019,130936,152110,423065,140019,130936,152110,423065,846130,
8241,4572,4780,3280,12632,4572,4780,3280,12632,25264,
5450,56100,135992,97472,289564,56100,135992,97472,289564,579128,69852.6321
1413,250190,364610,463173,1077973,250190,364610,463173,1077973,2155946,
5560,131383,130703,321267,583353,131383,130703,321267,583353,1166706,
5561,247392,317653,530250,1095295,247392,317653,530250,1095295,2190590,
5589,104912,119225,197698,421835,104912,119225,197698,421835,843670,
1033,14320,17711,25769,57800,14320,17711,25769,57800,115600,
1145,22698,35984,60835,119517,22698,35984,60835,119517,239034,
5940,28576,32747,18780,80103,28576,32747,18780,80103,160206,
3007,18532,22166,28029,68727,18532,22166,28029,68727,137454,
2767,43221,42080,33105,118406,43221,42080,33105,118406,236812,
3191,48582,52537,96805,197924,48582,52537,96805,197924,395848,
2557,7248,1658,1126,10032,7248,1658,1126,10032,20064,
4458,20930,5680,37022,63632,20930,5680,37022,63632,127264,
1521,72918,109690,219097,401705,72918,109690,219097,401705,803410,
7374,745,186,1181,2112,745,186,1181,2112,4224,
1533,28045,53888,71824,153757,28045,53888,71824,153757,307514,
6804,26841,17974,49288,94103,26841,17974,49288,94103,188206,
6827,247886,263695,287673,799254,247886,263695,287673,799254,1598508,
6879,227612,266829,795699,1290140,227612,266829,795699,1290140,2580280,
1543,206727,479931,813232,1499890,206727,479931,813232,1499890,2999780,878.2856
5140,7812,8702,21493,38007,7812,8702,21493,38007,76014,
6012,91110,107365,332542,531017,91110,107365,332542,531017,1062034,
7401,85716,137298,158212,381226,85716,137298,158212,381226,762452,
2027,6094,1995,3492,11581,6094,1995,3492,11581,23162,
8213,210091,348053,127685,685829,210091,348053,127685,685829,1371658,293.5234
1397,347998,624624,372073,1344695,347998,624624,372073,1344695,2689390,328052.6643
598,314908,332161,75125,722194,314908,332161,75125,722194,1444388,
2230,33971,59895,11504,105370,33971,59895,11504,105370,210740,
4579,2884,206,7746,10836,2884,206,7746,10836,21672,
8009,119157,104696,38133,261986,119157,104696,38133,261986,523972,477.2938
9246,2720,2797,2842,8359,2720,2797,2842,8359,16718,
6902,18746,20180,7581,46507,18746,20180,7581,46507,93014,
6905,13339,23391,51698,88428,13339,23391,51698,88428,176856,
5633,141979,270238,438078,850295,141979,270238,438078,850295,1700590,100471.8237
5489,80058,193073,350481,623612,80058,193073,350481,623612,1247224,
5219,149482,494130,363009,1006621,149482,494130,363009,1006621,2013242,36797.6599
1398,74994,201192,97583,373769,74994,201192,97583,373769,747538,
6070,328729,412407,305844,1046980,328729,412407,305844,1046980,2093960,
6528,16031,22170,16519,54720,16031,22170,16519,54720,109440,2884.2539
6845,22263,26963,145416,194642,22263,26963,145416,194642,389284,
2826,12989,14274,961,28224,12989,14274,961,28224,56448,
2604,4097,14918,5449,24464,4097,14918,5449,24464,48928,
4594,5458,2979,13532,21969,5458,2979,13532,21969,43938,
5532,288647,427056,307044,1022747,288647,427056,307044,1022747,2045494,331254.2955
6260,60,6,0,66,60,6,0,66,132,
4079,37067,34730,1051,72848,37067,34730,1051,72848,145696,
2428,15992,1790,1788,19570,15992,1790,1788,19570,39140,
2146,1274,713,249,2236,1274,713,249,2236,4472,
9634,25208,23307,24215,72730,25208,23307,24215,72730,145460,
7569,6385,6914,2237,15536,6385,6914,2237,15536,31072,
5289,44399,32415,151389,228203,44399,32415,151389,228203,456406,
3186,312158,475277,421377,1208812,312158,475277,421377,1208812,2417624,103523.8702
5050,100052,107802,363475,571329,100052,107802,363475,571329,1142658,
3513,4000,34113,6760,44873,4000,34113,6760,44873,89746,
9419,404323,449444,182097,1035864,404323,449444,182097,1035864,2071728,537046.456
5490,295584,701087,1139077,2135748,295584,701087,1139077,2135748,4271496,578114.9625
2768,56595,125101,123421,305117,56595,125101,123421,305117,610234,3347.4705
5220,38804,97138,162776,298718,38804,97138,162776,298718,597436,
8498,61497,52705,82734,196936,61497,52705,82734,196936,393872,
1434,38625,75854,100248,214727,38625,75854,100248,214727,429454,
2860,44461,94141,70062,208664,44461,94141,70062,208664,417328,4266.4257
6283,4817,626,284,5727,4817,626,284,5727,11454,
3845,108188,3952,57885,170025,108188,3952,57885,170025,340050,
3908,14691,491,3670,18852,14691,491,3670,18852,37704,
2861,66179,133077,110778,310034,66179,133077,110778,310034,620068,
8524,106386,161799,112704,380889,106386,161799,112704,380889,761778,23988.2579
6220,17146,8462,6733,32341,17146,8462,6733,32341,64682,
5893,58370,63270,114325,235965,58370,63270,114325,235965,471930,
1148,22831,45707,20581,89119,22831,45707,20581,89119,178238,
7887,4344,356,1029,5729,4344,356,1029,5729,11458,
9981,144545,161677,299094,605316,144545,161677,299094,605316,1210632,37.4029
9982,2895,1658,2549,7102,2895,1658,2549,7102,14204,
2656,12307,1029,312,13648,12307,1029,312,13648,27296,111.6308
8647,2090,603,350,3043,2090,603,350,3043,6086,
2149,18004,13972,11333,43309,18004,13972,11333,43309,86618,4764.6672
1391,240914,366417,288210,895541,240914,366417,288210,895541,1791082,30169.5608
1522,84202,89482,281205,454889,84202,89482,281205,454889,909778,
4028,36170,4103,23915,64188,36170,4103,23915,64188,128376,
4524,16660,12915,24901,54476,16660,12915,24901,54476,108952,
3146,68372,148958,129241,346571,68372,148958,129241,346571,693142,
8129,92,0,0,92,92,0,0,92,184,
3607,119215,266626,155154,540995,119215,266626,155154,540995,1081990,46979.947
5174,46466,108743,242201,397410,46466,108743,242201,397410,794820,
5066,284541,312194,793247,1389982,284541,312194,793247,1389982,2779964,1207336.3995
5590,92312,72641,179306,344259,92312,72641,179306,344259,688518,
6818,79886,89215,164174,333275,79886,89215,164174,333275,666550,
6085,133650,150259,362436,646345,133650,150259,362436,646345,1292690,667.8828
8067,9227,2971,3312,15510,9227,2971,3312,15510,31020,
2138,14047,9478,3789,27314,14047,9478,3789,27314,54628,
5417,2473,8033,6282,16788,2473,8033,6282,16788,33576,
7766,3378,2211,2817,8406,3378,2211,2817,8406,16812,353.841
7506,59085,97451,33513,190049,59085,97451,33513,190049,380098,2665.3122
3194,3145,6394,4227,13766,3145,6394,4227,13766,27532,
2691,2071,1770,0,3841,2071,1770,0,3841,7682,
5235,86161,149870,317334,553365,86161,149870,317334,553365,1106730,
9909,101136,73496,67146,241778,101136,73496,67146,241778,483556,
3054,381385,332459,408281,1122125,381385,332459,408281,1122125,2244250,76324.0873999999
5202,13759,19751,62207,95717,13759,19751,62207,95717,191434,
6919,152206,182120,488839,823165,152206,182120,488839,823165,1646330,
3314,26174,49328,8096,83598,26174,49328,8096,83598,167196,
6009,1412801,2397340,2090233,5900374,1412801,2397340,2090233,5900374,11800748,1962668.6546
2356,52530,109962,41789,204281,52530,109962,41789,204281,408562,
5236,38540,54984,194938,288462,38540,54984,194938,288462,576924,
9983,61242,43273,49833,154348,61242,43273,49833,154348,308696,
9676,29015,19839,52198,101052,29015,19839,52198,101052,202104,
9630,43491,22332,61887,127710,43491,22332,61887,127710,255420,
2231,69703,140149,79917,289769,69703,140149,79917,289769,579538,
5539,62643,29834,49378,141855,62643,29834,49378,141855,283710,7416.299
5591,35717,36958,94642,167317,35717,36958,94642,167317,334634,
1870,35356,55937,48811,140104,35356,55937,48811,140104,280208,
2398,33206,98686,30567,162459,33206,98686,30567,162459,324918,8756.0938
5880,24006,25288,30318,79612,24006,25288,30318,79612,159224,
6086,343642,394382,582717,1320741,343642,394382,582717,1320741,2641482,161041.2092
5107,237593,265029,901117,1403739,237593,265029,901117,1403739,2807478,381737.8293
6880,69180,108156,84355,261691,69180,108156,84355,261691,523382,
5141,3484,6204,7747,17435,3484,6204,7747,17435,34870,
1221,33946,26165,17176,77287,33946,26165,17176,77287,154574,
5308,6970,6821,13109,26900,6970,6821,13109,26900,53800,
5941,11272,3242,6663,21177,11272,3242,6663,21177,42354,
2437,32363,82875,6147,121385,32363,82875,6147,121385,242770,451.7563
9738,16352,20035,19956,56343,16352,20035,19956,56343,112686,26023.2109
6979,272346,428982,809022,1510350,272346,428982,809022,1510350,3020700,
4794,4307,14021,2589,20917,4307,14021,2589,20917,41834,
5717,32050,118846,25706,176602,32050,118846,25706,176602,353204,5279.84189999999
8436,10490,7657,10667,28814,10490,7657,10667,28814,57628,
5418,246371,327567,534724,1108662,246371,327567,534724,1108662,2217324,
5523,86813,116344,157348,360505,86813,116344,157348,360505,721010,
2193,220508,9683,37122,267313,220508,9683,37122,267313,534626,58762.2813
2432,10688,1080,993,12761,10688,1080,993,12761,25522,
2828,11138,13647,1435,26220,11138,13647,1435,26220,52440,
4189,460,175,142,777,460,175,142,777,1554,
5365,123692,185040,158641,467373,123692,185040,158641,467373,934746,
8212,55360,39546,39905,134811,55360,39546,39905,134811,269622,
6015,109315,113570,341938,564823,109315,113570,341938,564823,1129646,
8499,162865,140019,177833,480717,162865,140019,177833,480717,961434,151.3344
5309,232330,442242,614886,1289458,232330,442242,614886,1289458,2578916,122937.5245
5562,50371,54746,97711,202828,50371,54746,97711,202828,405656,
2105,7826,1656,23,9505,7826,1656,23,9505,19010,
8720,81732,119129,92716,293577,81732,119129,92716,293577,587154,
2399,265,315,46,626,265,315,46,626,1252,
2303,34586,49021,9802,93409,34586,49021,9802,93409,186818,
5563,142450,139927,326900,609277,142450,139927,326900,609277,1218554,3144.0764
5273,186007,487863,522177,1196047,186007,487863,522177,1196047,2392094,494981.225000001
7327,18444,32939,5565,56948,18444,32939,5565,56948,113896,
1563,7795,5517,5613,18925,7795,5517,5613,18925,37850,
8071,13960,15427,17933,47320,13960,15427,17933,47320,94640,
1734,9800,6495,7669,23964,9800,6495,7669,23964,47928,
1023,144798,272145,104486,521429,144798,272145,104486,521429,1042858,
2194,93515,133991,68776,296282,93515,133991,68776,296282,592564,
6221,207,16,123,346,207,16,123,346,692,
1862,45197,22658,14823,82678,45197,22658,14823,82678,165356,
8437,474929,862368,763145,2100442,474929,862368,763145,2100442,4200884,367555.7957
8126,230854,673601,204541,1108996,230854,673601,204541,1108996,2217992,62003.3658
2937,3512,3940,7868,15320,3512,3940,7868,15320,30640,
2558,7337,668,1482,9487,7337,668,1482,9487,18974,
3072,25278,53503,67477,146258,25278,53503,67477,146258,292516,
8098,6438,2949,1712,11099,6438,2949,1712,11099,22198,
6108,186955,321402,328243,836600,186955,321402,328243,836600,1673200,7.1772
8921,22834,14439,9625,46898,22834,14439,9625,46898,93796,
2235,165849,262529,151991,580369,165849,262529,151991,580369,1160738,56188.026
5463,44604,64088,202222,310914,44604,64088,202222,310914,621828,118216.3271
8099,4440,9083,5559,19082,4440,9083,5559,19082,38164,
2160,88214,445953,82902,617069,88214,445953,82902,617069,1234138,21849.7183
2829,7231,17560,7784,32575,7231,17560,7784,32575,65150,
2959,3935,8762,8969,21666,3935,8762,8969,21666,43332,
6310,9755,3966,3563,17284,9755,3966,3563,17284,34568,
9845,281896,224956,230687,737539,281896,224956,230687,737539,1475078,853202.8531
6851,10975,8452,30787,50214,10975,8452,30787,50214,100428,
9618,4261,1112,58541,63914,4261,1112,58541,63914,127828,
5495,31088,40832,96620,168540,31088,40832,96620,168540,337080,
6881,489621,831837,2039290,3360748,489621,831837,2039290,3360748,6721496,14452.8446
8568,135519,301216,250403,687138,135519,301216,250403,687138,1374276,
9586,226362,251384,138076,615822,226362,251384,138076,615822,1231644,
2236,2754,5672,2377,10803,2754,5672,2377,10803,21606,
2122,184,9,0,193,184,9,0,193,386,
6882,67961,54428,224988,347377,67961,54428,224988,347377,694754,
8922,23358,9541,13957,46856,23358,9541,13957,46856,93712,
8648,11412,2821,3049,17282,11412,2821,3049,17282,34564,
8778,433,74,662,1169,433,74,662,1169,2338,
9136,146203,288537,127386,562126,146203,288537,127386,562126,1124252,49579.8086
9646,9659,8044,11927,29630,9659,8044,11927,29630,59260,
8649,210643,359987,19450,590080,210643,359987,19450,590080,1180160,74315.4402
8614,160,33,0,193,160,33,0,193,386,
8924,79917,60398,61660,201975,79917,60398,61660,201975,403950,
7217,339601,689679,550394,1579674,339601,689679,550394,1579674,3159348,518609.4211
2817,30130,46214,36272,112616,30130,46214,36272,112616,225232,
9508,132820,153037,171066,456923,132820,153037,171066,456923,913846,
5592,141707,124899,265924,532530,141707,124899,265924,532530,1065060,
3110,4719,6768,3078,14565,4719,6768,3078,14565,29130,
3170,18511,16904,42798,78213,18511,16904,42798,78213,156426,
3555,5319,29342,8474,43135,5319,29342,8474,43135,86270,
1097,44864,51895,74542,171301,44864,51895,74542,171301,342602,
4081,2130,1108,0,3238,2130,1108,0,3238,6476,
9648,209782,149515,271708,631005,209782,149515,271708,631005,1262010,
9995,70924,62431,61952,195307,70924,62431,61952,195307,390614,
2605,4303,9197,4092,17592,4303,9197,4092,17592,35184,
5038,4735,6843,3552,15130,4735,6843,3552,15130,30260,
8468,276803,309624,254866,841293,276803,309624,254866,841293,1682586,2297.2098
8925,19823,22691,4654,47168,19823,22691,4654,47168,94336,
6838,39275,57777,316627,413679,39275,57777,316627,413679,827358,
1655,14705,13482,19039,47226,14705,13482,19039,47226,94452,
3325,23733,109426,47625,180784,23733,109426,47625,180784,361568,
1384,901,1102,1655,3658,901,1102,1655,3658,7316,
5678,7689,19537,1644,28870,7689,19537,1644,28870,57740,
5079,2072,2321,5176,9569,2072,2321,5176,9569,19138,
5205,24119,12855,31250,68224,24119,12855,31250,68224,136448,
1976,31685,46394,30591,108670,31685,46394,30591,108670,217340,
5419,46271,45364,149782,241417,46271,45364,149782,241417,482834,
7011,3515,1710,4894,10119,3515,1710,4894,10119,20238,
9816,12818,12904,7785,33507,12818,12904,7785,33507,67014,
1447,82695,150249,236476,469420,82695,150249,236476,469420,938840,
1448,181709,248758,442680,873147,181709,248758,442680,873147,1746294,
3092,343613,487403,1782302,2613318,343613,487403,1782302,2613318,5226636,38888.6396
5080,86474,84346,229281,400101,86474,84346,229281,400101,800202,350.9985
1553,253512,225228,274319,753059,253512,225228,274319,753059,1506118,
1449,145784,186693,285084,617561,145784,186693,285084,617561,1235122,
1399,99258,195716,201515,496489,99258,195716,201515,496489,992978,
1966,6227,2857,1245,10329,6227,2857,1245,10329,20658,
1857,86185,203556,208030,497771,86185,203556,208030,497771,995542,75658.2711
5593,132834,96900,263422,493156,132834,96900,263422,493156,986312,
5594,127558,167343,156036,450937,127558,167343,156036,450937,901874,
3571,739,1677,1434,3850,739,1677,1434,3850,7700,
3237,62270,53317,37551,153138,62270,53317,37551,153138,306276,
5108,87056,69001,295518,451575,87056,69001,295518,451575,903150,
4581,140027,235435,350507,725969,140027,235435,350507,725969,1451938,
1229,38315,27315,13610,79240,38315,27315,13610,79240,158480,8308.0715
4132,5374,3346,3054,11774,5374,3346,3054,11774,23548,
1415,87657,188793,552452,828902,87657,188793,552452,828902,1657804,
7516,854,155,0,1009,854,155,0,1009,2018,
8652,106,14,0,120,106,14,0,120,240,
4083,5734,1999,129,7862,5734,1999,129,7862,15724,
9512,95469,121119,77390,293978,95469,121119,77390,293978,587956,10851.9548
9516,13810,16570,20691,51071,13810,16570,20691,51071,102142,
9960,16512,14417,28774,59703,16512,14417,28774,59703,119406,
9517,151025,146145,208658,505828,151025,146145,208658,505828,1011656,98549.4892
8653,338,51,0,389,338,51,0,389,778,
3008,13118,45734,19482,78334,13118,45734,19482,78334,156668,
9142,14127,19705,12050,45882,14127,19705,12050,45882,91764,
6121,2232198,7852150,3835894,13920242,2232198,7852150,3835894,13920242,27840484,3157047.15180001
1392,87232,89287,138419,314938,87232,89287,138419,314938,629876,
7115,105993,255382,73128,434503,105993,255382,73128,434503,869006,5.9185
1109,106463,155046,290296,551805,106463,155046,290296,551805,1103610,
5823,96,1175,232,1503,96,1175,232,1503,3006,
9817,31080,30572,30846,92498,31080,30572,30846,92498,184996,
4508,5834,7110,9015,21959,5834,7110,9015,21959,43918,
9217,3998,2975,1765,8738,3998,2975,1765,8738,17476,
5565,687642,830115,1291441,2809198,687642,830115,1291441,2809198,5618396,
5366,47131,30293,73727,151151,47131,30293,73727,151151,302302,
8655,11630,8047,472,20149,11630,8047,472,20149,40298,
3073,5431,14507,11181,31119,5431,14507,11181,31119,62238,
6862,4570,5345,11218,21133,4570,5345,11218,21133,42266,
6527,25237,17485,43312,86034,25237,17485,43312,86034,172068,
2124,190521,547864,207606,945991,190521,547864,207606,945991,1891982,93592.3105
1867,32782,40749,14479,88010,32782,40749,14479,88010,176020,
2057,11047,3995,998,16040,11047,3995,998,16040,32080,
1959,4518,203,3039,7760,4518,203,3039,7760,15520,
9145,139074,253587,101583,494244,139074,253587,101583,494244,988488,20064.5699
9518,3164,5725,242,9131,3164,5725,242,9131,18262,
2245,171183,227446,143474,542103,171183,227446,143474,542103,1084206,37547.8564
2668,68333,28753,23194,120280,68333,28753,23194,120280,240560,1452.0394
9771,18378,16375,11162,45915,18378,16375,11162,45915,91830,
9230,9297,6388,3558,19243,9297,6388,3558,19243,38486,
9766,21745,26692,26700,75137,21745,26692,26700,75137,150274,
6466,102,3,0,105,102,3,0,105,210,
6401,15095,7300,10856,33251,15095,7300,10856,33251,66502,
6565,12264,4582,7666,24512,12264,4582,7666,24512,49024,
