NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0607        Entries & Exits," 0607 Interchanges"
4607,15300,13033,823,29156,14915,13044,823,28782,57938,0
1761,15944,6814,5261,28019,17533,6999,5261,29793,57812,0
9818,26636,22635,21952,71223,38914,22633,21952,83499,154722,0
2058,6034,1999,2639,10672,6200,1990,2639,10829,21501,0
1871,6052,6916,570,13538,4747,6914,570,12231,25769,0
5824,395,334,276,1005,447,480,276,1203,2208,0
4595,3968,3087,1087,8142,8069,3162,1087,12318,20460,0
9876,61408,100909,89750,252067,61212,88779,89750,239741,491808,0
9521,88155,76769,44291,209215,82993,76790,44291,204074,413289,0
9728,51860,54189,26712,132761,55046,54188,26712,135946,268707,0
3225,19421,3278,12422,35121,17528,3300,12422,33250,68371,0
2669,13407,3026,3868,20301,13729,2984,3868,20581,40882,0
2059,3928,928,2240,7096,4235,939,2240,7414,14510,0
2339,36280,47463,8427,92170,35569,45357,8427,89353,181523,0
1133,28230,43511,225,71966,31380,43202,225,74807,146773,0
1534,89312,249953,417952,757217,91431,258228,417952,767611,1524828,0
7925,598,459,6794,7851,597,464,6794,7855,15706,0
4597,222700,354974,88367,666041,216275,356080,88367,660722,1326763,131650
2237,88590,90903,861,180354,86980,90869,861,178710,359064,0
5368,189886,193061,405502,788449,199361,191110,405502,795973,1584422,79604
4784,21215,37652,14025,72892,22193,38386,14025,74604,147496,0
5110,87787,105383,536161,729331,75853,105435,536161,717449,1446780,0
8487,3170507,4254447,1245634,8670588,3237726,4202784,1245634,8686144,17356732,2836231
1947,576162,1332908,481657,2390727,581064,1324615,481657,2387336,4778063,383370
5294,4241,5609,11434,21284,6193,5624,11434,23251,44535,0
7446,155750,167526,511491,834767,162992,168442,511491,842925,1677692,0
1373,80371,199405,409301,689077,74532,211945,409301,695778,1384855,0
3539,46,75,0,121,40,89,0,129,250,0
3498,49,268,0,317,49,287,0,336,653,0
5111,17552,17627,48007,83186,19740,17399,48007,85146,168332,0
9955,117822,181710,112930,412462,129821,138997,112930,381748,794210,0
3620,24878,46185,35660,106723,28302,46204,35660,110166,216889,0
6089,157509,209008,283696,650213,161197,213961,283696,658854,1309067,0
9188,52492,119706,14182,186380,58100,119701,14182,191983,378363,0
2862,30875,64712,19214,114801,20995,65579,19214,105788,220589,0
5329,195816,511731,579314,1286861,184893,512868,579315,1277076,2563937,430761
5051,372077,519886,2035338,2927301,361385,516913,2035338,2913636,5840937,1054532
2710,82581,32646,31599,146826,82092,32895,31599,146586,293412,0
7402,4784,19081,117857,141722,6476,19153,117857,143486,285208,0
7403,4853,16108,108493,129454,7081,16210,108493,131784,261238,0
1177,124703,142164,44672,311539,108876,142570,44672,296118,607657,0
1291,37528,47978,26623,112129,44975,47330,26623,118928,231057,33066
1579,787,5250,4249,10286,863,5374,4249,10486,20772,0
7491,111526,203249,1170901,1485676,130713,203396,1170901,1505010,2990686,0
6340,290019,290033,134576,714628,280333,287980,134576,702889,1417517,28150
5369,31940,63255,120064,215259,33735,62917,120064,216716,431975,0
7305,7010,1444,3739,12193,10401,2163,3739,16303,28496,0
9438,166390,267885,161184,595459,178226,186204,161184,525614,1121073,0
5634,47195,88940,98577,234712,47832,91993,98577,238402,473114,0
3573,37463,82541,13445,133449,36098,84872,13445,134415,267864,38868
5635,22478,39842,40967,103287,23961,40987,40967,105915,209202,0
3853,22201,24479,17374,64054,23849,24478,17374,65701,129755,0
3066,569,1305,1056,2930,1223,1311,1056,3590,6520,0
2156,3030,6956,816,10802,12126,6977,816,19919,30721,0
2661,33655,52455,19168,105278,30435,55831,19168,105434,210712,0
5260,52077,184040,160396,396513,54635,184652,160396,399683,796196,5330
5498,28444,40276,50914,119634,27055,41069,50914,119038,238672,0
7072,14851,18542,37521,70914,17760,20023,37521,75304,146218,0
2242,1682386,1903670,9418,3595474,1658809,1905917,9418,3574144,7169618,561475
2244,389783,386165,4288,780236,380585,387115,4288,771988,1552224,0
2246,907197,2180564,112552,3200313,912418,2152080,112552,3177050,6377363,853653
9709,69243,70738,3255,143236,71851,70503,3255,145609,288845,0
9371,106868,93738,99477,300083,117801,106850,99477,324128,624211,0
9372,43707,33349,34385,111441,45866,33919,34385,114170,225611,0
4327,1995,408,5080,7483,1943,404,5080,7427,14910,0
4356,1647,2691,2949,7287,1680,2729,2949,7358,14645,0
4226,166,223,0,389,157,224,0,381,770,0
4018,8104,9032,11808,28944,8048,9036,11808,28892,57836,0
3844,54030,46767,43122,143919,57527,46775,43122,147424,291343,0
4460,328,1106,0,1434,501,1104,0,1605,3039,0
4334,352,500,198,1050,466,508,198,1172,2222,0
4248,1405,4324,0,5729,1489,4267,0,5756,11485,0
4059,3085,5327,0,8412,2961,5344,0,8305,16717,0
4227,5137,13959,377,19473,4881,13639,377,18897,38370,0
2484,44335,71330,7035,122700,38311,71366,7035,116712,239412,0
2485,35412,73885,15781,125078,35382,73620,15781,124783,249861,46889
4247,774,1719,5,2498,769,1717,5,2491,4989,0
4133,54483,67717,34096,156296,58663,67519,34096,160278,316574,4958
2488,1564,2211,641,4416,1871,2223,641,4735,9151,0
2467,1059,2605,734,4398,1398,2607,734,4739,9137,0
4060,658,1267,10,1935,691,1361,10,2062,3997,0
4162,628,1033,0,1661,612,1032,0,1644,3305,0
4138,235,192,0,427,260,191,0,451,878,0
4207,63,276,33,372,159,338,33,530,902,0
3847,26089,25226,32448,83763,31864,25214,32448,89526,173289,0
2457,5608,430,0,6038,5439,439,0,5878,11916,0
4223,4699,3161,1441,9301,4629,3159,1441,9229,18530,0
9699,35565,75473,15107,126145,37890,75479,15107,128476,254621,0
4061,311,659,0,970,418,657,0,1075,2045,0
4163,1241,2453,86,3780,1313,2511,86,3910,7690,0
4421,2845,5646,6117,14608,3446,5660,6117,15223,29831,0
3852,5703,7927,18223,31853,6884,7934,18223,33041,64894,0
8712,830,210,0,1040,915,213,0,1128,2168,0
8846,241,77,0,318,243,76,0,319,637,0
8829,474,245,0,719,635,238,0,873,1592,0
8830,104,37,0,141,131,37,0,168,309,0
9156,9216,13071,6159,28446,9510,13175,6159,28844,57290,0
8660,94,52,0,146,70,51,0,121,267,0
9655,17235,12409,7034,36678,21088,12409,7034,40531,77209,0
9614,9814,37775,787,48376,12101,37881,787,50769,99145,0
8443,7651,3524,1151,12326,6415,3548,1151,11114,23440,0
5112,509456,787279,4581285,5878020,617052,776040,4581285,5974377,11852397,783255
5148,3141265,4556282,16004961,23702508,3366268,4502947,16004961,23874176,47576684,7768209
5142,608936,717172,9178801,10504909,714396,708021,9178801,10601218,21106127,106413
5143,2067143,4371115,10832776,17271034,2250817,4424660,10832776,17508253,34779287,1769976
1444,2100068,6283695,4437203,12820966,1993307,6333637,4437203,12764147,25585113,1956634
7490,1072116,1018736,5495030,7585882,1089538,1018491,5495030,7603059,15188941,202181
6966,16256,12242,27414,55912,16075,12309,27414,55798,111710,0
6121,2469442,5404357,3455201,11329000,2356249,5363327,3455201,11174777,22503777,2100857
6965,4935991,5728575,17090348,27754914,4713286,5707200,17090348,27510834,55265748,1688089
1475,852899,2084380,2909361,5846640,807574,2075067,2909361,5792002,11638642,398072
3087,2608055,6103426,5018192,13729673,2418185,6092690,5018193,13529068,27258741,1841952
5281,51181,107615,71254,230050,41557,106651,71254,219462,449512,0
5632,45193,30167,128361,203721,51000,29277,128361,208638,412359,0
1555,616113,1649163,665204,2930480,563057,1618447,665204,2846708,5777188,662792
5426,5679345,10163637,17586445,33429427,5533470,10199993,17586445,33319908,66749335,3293684
5598,6428129,11438342,24162485,42028956,6493797,11308076,24162485,41964358,83993314,4226542
5158,302901,689615,2170595,3163111,311573,683574,2170595,3165742,6328853,811994
1067,13676,29450,28202,71328,13140,32078,28202,73420,144748,0
1829,100183,77441,49787,227411,103012,78436,49787,231235,458646,24840
2657,5363,592,71,6026,5587,616,71,6274,12300,9
7978,7328,8889,2727,18944,10992,8905,2727,22624,41568,0
1110,77925,89331,5694,172950,74784,89349,5694,169827,342777,0
5674,752,75,435,1262,865,75,435,1375,2637,0
5114,40659,67710,131032,239401,38200,74607,131032,243839,483240,0
9354,24552,19972,20930,65454,30832,23274,20930,75036,140490,0
1305,2688,1905,719,5312,3321,2001,719,6041,11353,0
1306,7250,4781,2243,14274,8149,4889,2243,15281,29555,0
3574,5095,32414,2919,40428,4864,32811,2919,40594,81022,0
2598,24890,28966,12110,65966,18430,30428,12110,60968,126934,0
2307,3833,2421,327,6581,5308,2417,327,8052,14633,0
2689,12146,1235,2647,16028,12643,1237,2647,16527,32555,0
3517,7475,12144,2660,22279,7605,14101,2660,24366,46645,0
1897,232546,284124,119850,636520,235399,284742,119850,639991,1276511,25326
5082,65384,102849,441975,610208,51780,103283,441975,597038,1207246,0
6202,8085,949,929,9963,8237,966,929,10132,20095,0
5053,26287,41544,141309,209140,25454,42443,141309,209206,418346,0
7268,54459,71411,4266,130136,52479,60656,4266,117401,247537,2308
3635,25120,65159,31021,121300,25134,64926,31021,121081,242381,0
1536,200104,855688,589094,1644886,223819,896454,589094,1709367,3354253,252110
3645,292370,640365,243439,1176174,410238,534889,243439,1188566,2364740,105971
3518,45,501,0,546,164,542,0,706,1252,0
4826,16164,22462,2985,41611,17273,22484,2985,42742,84353,0
4640,9012,9190,2379,20581,8255,9172,2379,19806,40387,0
5892,9384,33556,13979,56919,10131,34147,13979,58257,115176,0
5887,23907,50387,13175,87469,20779,49838,13175,83792,171261,0
5762,3919,26934,387,31240,5699,26698,387,32784,64024,0
5761,7688,21168,4934,33790,8250,23916,4934,37100,70890,0
2670,21063,10088,2174,33325,22233,10118,2174,34525,67850,0
2871,155132,324336,65701,545169,155437,319210,65701,540348,1085517,21456
4422,16101,32607,545,49253,16860,32570,545,49975,99228,30451
3963,24450,48545,8593,81588,21102,48478,8593,78173,159761,0
3962,724,805,165,1694,837,806,165,1808,3502,0
2155,167321,137229,3191,307741,162055,137331,3191,302577,610318,0
5853,3257,3986,676,7919,3841,4026,676,8543,16462,0
3147,389244,637682,769396,1796322,394432,649153,769396,1812981,3609303,362803
5237,641,1048,58,1747,1179,1206,58,2443,4190,26309
5115,180309,337382,417204,934895,176925,348245,417204,942374,1877269,23711
5222,73278,76960,60220,210458,66631,77989,60220,204840,415298,12714
5599,30940,60861,277930,369731,27075,60889,277930,365894,735625,0
8831,8268,24532,0,32800,7589,27004,0,34593,67393,0
8164,48474,45527,40636,134637,49987,45763,40636,136386,271023,0
4884,51153,31265,26845,109263,48900,31782,26845,107527,216790,0
2961,282721,714151,18015,1014887,251982,674714,18015,944711,1959598,30571
2966,504424,1270572,358871,2133867,560923,1277094,358871,2196888,4330755,402203
2968,1569984,4709936,950020,7229940,1729648,4603934,950020,7283602,14513542,1524955
2996,7975,26703,0,34678,977,26774,0,27751,62429,0
2970,497639,1562412,471140,2531191,557977,1499736,471140,2528853,5060044,261636
7165,198,458,142,798,203,460,142,805,1603,0
6856,61214,148041,221566,430821,62744,150086,221566,434396,865217,104745
6883,66355,122693,451148,640196,77384,122962,451148,651494,1291690,0
2253,30533,28219,466,59218,31063,28213,466,59742,118960,0
4094,551,1597,0,2148,688,1607,0,2295,4443,0
7603,523,27,15,565,395,27,15,437,1002,0
1727,68264,90845,18046,177155,74717,91161,18046,183924,361079,0
1728,23669,26379,15464,65512,21961,26536,15464,63961,129473,0
7166,36988,67392,42516,146896,38977,68218,42516,149711,296607,63
5223,14779,27147,74581,116507,16086,26209,74581,116876,233383,0
5018,53936,173969,103539,331444,54571,170885,103539,328995,660439,6737
1909,75691,129074,123057,327822,78929,131016,123057,333002,660824,0
6318,8176,12827,1156,22159,8072,13144,1156,22372,44531,0
9160,31871,44249,17660,93780,34142,44162,17660,95964,189744,0
6863,27502,40315,147725,215542,27713,41093,147725,216531,432073,288852
3021,36007,59700,54355,150062,38752,56713,54355,149820,299882,0
2830,43518,85331,31353,160202,36350,85779,31353,153482,313684,0
8445,21357,18619,11056,51032,29156,18729,11056,58941,109973,0
7928,11769,16104,7155,35028,14474,16095,7155,37724,72752,0
1034,38139,52922,430,91491,38284,52780,430,91494,182985,0
5040,4309,5951,8402,18662,4482,6653,8402,19537,38199,0
5692,72455,96308,112058,280821,74361,97503,112058,283922,564743,0
7947,1296,529,134,1959,1211,529,134,1874,3833,0
9957,9606,8329,7473,25408,12076,8332,7473,27881,53289,0
6970,21647,36123,166293,224063,23844,36114,166293,226251,450314,0
1988,15025,10267,3988,29280,16566,10285,3988,30839,60119,0
1581,13526,27257,4349,45132,14815,27512,4349,46676,91808,0
1582,3122,8054,398,11574,2653,8073,398,11124,22698,0
2867,27493,46130,10611,84234,18083,47113,10611,75807,160041,0
9802,28430,18320,14496,61246,36695,18316,14496,69507,130753,0
9529,16059,7164,3511,26734,12935,7156,3511,23602,50336,0
5149,61442,69855,264692,395989,55267,69878,264692,389837,785826,0
6663,197838,397845,29652,625335,179820,397842,29652,607314,1232649,14134
7036,20575,27824,48026,96425,22453,28663,48026,99142,195567,0
3346,4061,839,6082,10982,4002,935,6082,11019,22001,0
7221,5975,7581,2706,16262,7247,7430,2706,17383,33645,0
1851,32874,64045,17780,114699,36082,64832,17780,118694,233393,0
3576,1107,235,738,2080,1077,311,738,2126,4206,0
8574,79934,77338,29357,186629,80562,77529,29357,187448,374077,0
2254,53683,48455,786,102924,57462,48449,786,106697,209621,0
2357,9188,6907,3418,19513,9082,6893,3418,19393,38906,0
5116,25637,34890,91977,152504,26928,35673,91977,154578,307082,0
9705,14684,13813,11932,40429,14940,13813,11932,40685,81114,0
5475,41316,60133,175317,276766,42052,58673,175317,276042,552808,0
3855,54081,78111,25154,157346,35323,78061,25154,138538,295884,0
3857,5298,9370,477,15145,8367,9379,477,18223,33368,0
6297,26280,3022,29765,59067,30349,3044,29765,63158,122225,0
7725,65546,118356,4135,188037,62597,118302,4135,185034,373071,0
6707,29929,49166,14369,93464,27517,49051,14369,90937,184401,0
5908,8841,10897,23825,43563,9076,11970,23825,44871,88434,0
8477,37156,18518,13790,69464,36322,18474,13790,68586,138050,1409
7929,234481,313436,79332,627249,220677,314796,79332,614805,1242054,40730
2971,945,4860,992,6797,1091,5018,992,7101,13898,0
3159,3152,4083,4663,11898,3584,4227,4663,12474,24372,0
5644,22416,18183,51585,92184,22306,21338,51585,95229,187413,0
4095,7917,15249,62,23228,7421,15224,62,22707,45935,0
2750,18061,2429,2143,22633,18244,2427,2143,22814,45447,0
1527,129900,192539,766611,1089050,125544,193269,766611,1085424,2174474,0
1537,875,3437,2411,6723,770,3767,2411,6948,13671,0
5909,3923,2071,4615,10609,4566,2202,4615,11383,21992,0
9658,23165,20913,12530,56608,27956,20913,12530,61399,118007,0
1997,29186,35519,41942,106647,31585,35452,41942,108979,215626,0
2920,19536,45472,23269,88277,16178,52547,23269,91994,180271,0
9985,167732,95950,110046,373728,174432,96140,110046,380618,754346,0
2922,9539,26347,5282,41168,7644,27993,5282,40919,82087,0
1378,356119,1107477,807944,2271540,348871,1128855,807943,2285669,4557209,219540
4469,1094,1411,3646,6151,982,1424,3646,6052,12203,0
5019,7448,10434,13222,31104,8077,12861,13222,34160,65264,5550
8518,42887,29644,10571,83102,45820,29648,10571,86039,169141,11180
6906,2124,3944,14690,20758,3853,4067,14690,22610,43368,0
5427,25891,25533,86949,138373,27150,25682,86949,139781,278154,375
2849,2262,3140,582,5984,3226,3218,582,7026,13010,0
9060,176,155,608,939,195,155,608,958,1897,0
3067,2690,3506,5206,11402,2823,3509,5206,11538,22940,0
3203,24182,5848,8989,39019,23261,5700,8989,37950,76969,0
9080,59358,76839,36277,172474,63149,76129,36277,175555,348029,0
2226,383746,407473,4179,795398,369624,408339,4179,782142,1577540,330242
6005,510987,451404,3597007,4559398,624630,454890,3597007,4676527,9235925,199438
2799,3924,5742,1952,11618,3582,6019,1952,11553,23171,0
8539,27021,35817,13744,76582,30648,35971,13744,80363,156945,0
8833,1055,794,0,1849,1369,791,0,2160,4009,0
5825,416,392,290,1098,462,491,290,1243,2341,0
5291,4075,5488,25847,35410,4982,5649,25847,36478,71888,0
2695,58750,25152,8076,91978,63115,25620,8076,96811,188789,0
5957,4843,14933,3156,22932,5349,17675,3156,26180,49112,0
2151,59203,72322,330,131855,67747,72320,330,140397,272252,0
4814,18133,58793,17038,93964,18211,60017,17038,95266,189230,0
4470,1446,1418,647,3511,2253,1412,647,4312,7823,0
8504,40106,18446,21929,80481,39976,18524,21929,80429,160910,0
7680,34480,33733,25453,93666,35839,33840,25453,95132,188798,31
5501,20537,33019,33761,87317,19381,36252,33761,89394,176711,0
5600,140059,176255,629214,945528,129055,176003,629214,934272,1879800,0
2606,2678,3439,754,6871,1895,3689,754,6338,13209,0
2675,1092,134,0,1226,1175,144,0,1319,2545,0
2903,25775,45436,20758,91969,20277,47820,20758,88855,180824,0
2171,32172,31158,3618,66948,30485,32077,3618,66180,133128,0
9632,16731,15594,11375,43700,22452,15596,11375,49423,93123,0
2973,8009,12862,4948,25819,5444,15362,4948,25754,51573,0
9691,162604,173601,207340,543545,172238,171526,207340,551104,1094649,73930
5645,77344,121206,407306,605856,70511,121198,407306,599015,1204871,31694
5118,93557,100339,382370,576266,78664,100376,382370,561410,1137676,0
5944,2421,2290,2263,6974,2472,2319,2263,7054,14028,0
2158,2707,4012,98,6817,2739,4020,98,6857,13674,0
5312,32811,67253,40580,140644,26935,67152,40580,134667,275311,0
9819,133601,147203,98233,379037,157438,147205,98233,402876,781913,4954
9779,7652,5001,4353,17006,10417,5003,4353,19773,36779,0
3859,18854,33223,6315,58392,22123,33267,6315,61705,120097,0
8665,8691,492,948,10131,8179,13315,948,22442,32573,0
9608,44145,31810,58170,134125,55622,31818,58170,145610,279735,0
9304,48632,16204,32206,97042,49261,24386,32206,105853,202895,0
8526,25809,20652,4708,51169,29318,20715,4708,54741,105910,0
8107,3892,4023,2914,10829,3743,4032,2914,10689,21518,0
3389,63202,37586,46368,147156,64087,38306,46368,148761,295917,0
8666,11930,20944,5400,38274,12105,19574,5400,37079,75353,0
1247,10288,11852,6094,28234,11773,11889,6094,29756,57990,0
4098,2464,4125,0,6589,2841,4126,0,6967,13556,0
1881,21611,28570,42496,92677,21159,28946,42496,92601,185278,0
2940,6720,8132,5216,20068,7895,9712,5216,22823,42891,0
4216,83102,174149,26711,283962,81238,173621,26711,281570,565532,0
7354,10833,2906,4225,17964,11936,2949,4225,19110,37074,0
9773,48958,42699,142086,233743,49179,42698,142086,233963,467706,0
2565,23983,10779,4100,38862,25076,10835,4100,40011,78873,0
2139,13088,2669,559,16316,13165,2676,559,16400,32716,0
6241,1924,364,819,3107,1613,569,819,3001,6108,0
2047,169,28,0,197,193,30,0,223,420,0
5911,10700,11701,15970,38371,10717,11890,15970,38577,76948,0
6018,81009,90472,358812,530293,78185,90377,358812,527374,1057667,0
5058,50536,70026,313896,434458,46253,73392,313896,433541,867999,409
2152,77897,100532,710,179139,78522,100566,710,179798,358937,0
6289,123,13,0,136,187,13,0,200,336,0
5150,150589,171911,545842,868342,157377,170641,545842,873860,1742202,0
5345,161560,173737,845568,1180865,138327,173557,845568,1157452,2338317,0
9533,5824,4539,581,10944,5708,4547,581,10836,21780,0
5119,148418,170605,812089,1131112,124692,170702,812089,1107483,2238595,0
2923,3685,10897,2320,16902,2583,11876,2320,16779,33681,0
6209,8563,1721,479,10763,8598,1723,479,10800,21563,0
5238,14591,7393,10064,32048,13900,7878,10064,31842,63890,0
2358,550,639,165,1354,587,639,165,1391,2745,0
5567,219419,369207,1043343,1631969,219117,368769,1043343,1631229,3263198,41912
2974,12150,23765,4776,40691,11858,23753,4776,40387,81078,381
2769,14457,24095,17737,56289,15687,24215,17737,57639,113928,0
5881,72063,125587,82462,280112,71112,126720,82462,280294,560406,0
8506,108947,77546,57651,244144,109905,77395,57651,244951,489095,0
6019,39946,34964,164070,238980,37642,35408,164070,237120,476100,0
6498,170,1066,4,1240,472,1189,4,1665,2905,106767
6499,220216,246323,122986,589525,228493,246541,122986,598020,1187545,151617
3074,174566,239501,298150,712217,190392,238414,298150,726956,1439173,29220
3071,7878,15805,10071,33754,8835,15976,10071,34882,68636,0
7728,823480,1987901,318493,3129874,793720,1988411,318493,3100624,6230498,317743
8808,33421,27239,23236,83896,39866,29935,23236,93037,176933,0
5330,3242,9321,14556,27119,7840,10265,14556,32661,59780,0
5331,25113,48903,58030,132046,23040,48232,58030,129302,261348,0
5175,14408,19036,37579,71023,16557,19359,37579,73495,144518,0
7038,17346,23012,19463,59821,21430,23403,19463,64296,124117,0
7039,14606,15799,72374,102779,16344,15689,72374,104407,207186,0
3674,260256,584346,163849,1008451,257902,581428,163849,1003179,2011630,419575
3523,2883,35559,0,38442,2970,35776,0,38746,77188,0
1863,7338,5166,1614,14118,6621,5161,1614,13396,27514,0
9774,56981,44965,81313,183259,57515,44958,81313,183786,367045,26758
3426,76158,242048,74437,392643,74820,240410,74437,389667,782310,200129
7834,9279,9852,2546,21677,10178,9868,2546,22592,44269,0
2789,14245,25981,14000,54226,12285,28703,14000,54988,109214,0
5828,58,403,0,461,65,363,0,428,889,0
2257,65383,67957,38568,171908,64359,68499,38568,171426,343334,37161
8668,2078,939,46,3063,2551,971,46,3568,6631,0
9571,10654,4820,3392,18866,9748,4819,3392,17959,36825,0
4426,12433,32699,2588,47720,13530,32626,2588,48744,96464,0
3895,4923,5143,3815,13881,4907,5155,3815,13877,27758,0
9609,9339,7218,3462,20019,11196,7217,3462,21875,41894,0
5568,164151,245884,627238,1037273,160848,245437,627238,1033523,2070796,0
5428,155973,216618,863974,1236565,153295,217985,863974,1235254,2471819,0
5460,634,3241,1770,5645,940,3311,1770,6021,11666,0
8528,34866,30577,4143,69586,35576,31109,4143,70828,140414,0
9358,51083,91924,52867,195874,54917,94398,52867,202182,398056,0
5636,53292,73116,61230,187638,52471,75041,61231,188743,376381,0
5429,67537,74179,250171,391887,60802,74275,250171,385248,777135,0
6875,5150,5453,31358,41961,5396,6062,31358,42816,84777,0
2455,277,4,0,281,233,4,0,237,518,0
9189,15453,32722,10662,58837,18116,32642,10662,61420,120257,0
7895,4322,4397,1691,10410,4008,4402,1691,10101,20511,0
5601,28673,22059,97674,148406,51956,22076,97674,171706,320112,0
7308,29382,29080,9613,68075,40403,29041,9613,79057,147132,0
1422,13797,33276,61966,109039,12126,33643,61966,107735,216774,0
6929,10787,28954,146639,186380,13120,28987,146639,188746,375126,0
7996,62690,117050,45976,225716,64785,116981,45977,227743,453459,0
1069,155039,573679,338240,1066958,154681,584978,338240,1077899,2144857,39212
1111,69596,82376,3002,154974,65414,82369,3002,150785,305759,0
5120,8036,7601,18787,34424,8852,8748,18787,36387,70811,0
1478,11495,16212,83220,110927,11030,16274,83220,110524,221451,0
6971,6549,26398,27951,60898,9891,26666,27951,64508,125406,0
2326,31899,30684,5892,68475,35764,30751,5892,72407,140882,0
1356,115,49,0,164,121,56,0,177,341,0
7309,437860,774496,170048,1382404,414169,745289,170048,1329506,2711910,284336
5376,188733,257997,1031729,1478459,178392,257858,1031729,1467979,2946438,622368
1826,893715,1601976,388257,2883948,909660,1587899,388257,2885816,5769764,537527
1077,101118,191377,48922,341417,106900,192866,48922,348688,690105,273211
5068,55762,66429,279880,402071,51775,66615,279880,398270,800341,0
7946,4800,1336,887,7023,4500,1337,887,6724,13747,0
5262,5611,5809,13118,24538,7056,5919,13118,26093,50631,0
5476,8750,12519,27467,48736,10930,12424,27467,50821,99557,0
4689,3808,3123,924,7855,4105,3201,924,8230,16085,0
1904,25199,61936,16495,103630,25405,62978,16495,104878,208508,0
6020,69927,83878,344474,498279,65884,84366,344474,494724,993003,0
8725,28779,26655,0,55434,26978,26641,0,53619,109053,0
7451,81658,56424,138708,276790,83321,56481,138708,278510,555300,0
5310,3120,2398,11347,16865,4844,2411,11347,18602,35467,0
4641,18399,17808,3500,39707,18009,17780,3500,39289,78996,0
2258,80245,72231,1506,153982,77897,72204,1506,151607,305589,0
6003,48698,78420,239596,366714,48581,78721,239596,366898,733612,0
3219,38248,11636,38594,88478,38578,11625,38594,88797,177275,0
2907,27040,83233,20133,130406,26139,86401,20133,132673,263079,0
2908,2790,11897,2675,17362,3263,11706,2675,17644,35006,0
4533,32362,35957,1846,70165,31547,36592,1846,69985,140150,0
5021,2327,3029,10930,16286,2961,3119,10930,17010,33296,0
2281,139886,220399,14618,374903,125024,218836,14618,358478,733381,43648
5122,338302,527373,1687110,2552785,310088,529949,1687110,2527147,5079932,344458
2259,9204,20653,3793,33650,9054,18477,3793,31324,64974,0
2247,110764,118975,1451,231190,117652,118963,1451,238066,469256,0
5071,33455,55191,111532,200178,37396,54065,111532,202993,403171,44928
7273,16649,5265,10701,32615,19962,6224,10701,36887,69502,0
7274,3549,2709,475,6733,3669,4393,475,8537,15270,0
8309,53834,21565,27836,103235,55407,21696,27836,104939,208174,0
2157,4767,4855,17,9639,12444,4895,17,17356,26995,0
5526,9983,11603,33283,54869,9293,13923,33283,56499,111368,0
2090,30078,119533,6000,155611,30717,117641,6000,154358,309969,161042
3115,449887,1274369,540905,2265161,468209,1266603,540905,2275717,4540878,200039
5602,45007,49267,102765,197039,46605,49382,102765,198752,395791,0
5377,87091,174735,390473,652299,87586,179200,390473,657259,1309558,0
5224,93497,135714,338584,567795,88684,142948,338584,570216,1138011,117094
2387,15854,7043,6926,29823,16209,7034,6926,30169,59992,0
3427,26981,135151,25615,187747,25126,133679,25615,184420,372167,0
9657,44838,28208,19790,92836,46716,28211,19790,94717,187553,0
9683,611608,418844,553232,1583684,596286,418730,553232,1568248,3151932,60848
9664,5130,3318,3902,12350,6260,3330,3902,13492,25842,0
6021,91385,154260,509656,755301,83557,154215,509656,747428,1502729,0
3036,47083,59400,81731,188214,47862,61302,81731,190895,379109,0
8479,20697,14948,10553,46198,21058,16587,10553,48198,94396,0
4250,399,787,0,1186,400,753,0,1153,2339,0
3524,19403,34909,4767,59079,18979,37034,4767,60780,119859,30556
2402,16418,29833,7555,53806,16141,29995,7555,53691,107497,0
1561,3654,4883,5192,13729,4484,5274,5192,14950,28679,0
5882,25652,24473,19126,69251,25873,25133,19126,70132,139383,0
3246,5534,1804,2067,9405,5871,1829,2067,9767,19172,0
9917,347018,212716,267654,827388,337660,212711,267654,818025,1645413,162325
2032,1536,467,265,2268,1534,469,265,2268,4536,0
3213,10113,2696,8128,20937,10685,2713,8128,21526,42463,0
2916,3282,5436,2229,10947,3314,5950,2229,11493,22440,0
9775,33246,25420,111138,169804,36106,25416,111138,172660,342464,0
1687,245,24,240,509,293,30,240,563,1072,0
5423,217955,227606,849348,1294909,197724,227647,849348,1274719,2569628,471283
7685,538,33,681,1252,314,34,681,1029,2281,0
2403,6440,8545,3201,18186,5296,9831,3201,18328,36514,0
4140,16506,17851,10252,44609,16022,17791,10252,44065,88674,0
4101,4570,7950,82,12602,3768,7972,82,11822,24424,0
4102,6674,11505,241,18420,5639,11458,241,17338,35758,0
4129,921,1310,0,2231,1497,1303,0,2800,5031,0
3863,77232,97288,82885,257405,77439,97181,82885,257505,514910,0
3851,29815,46030,12419,88264,30584,46036,12419,89039,177303,0
4021,59757,79676,83245,222678,40763,79655,83245,203663,426341,0
5072,82186,126334,388667,597187,76222,126421,388667,591310,1188497,45
5378,11962,16183,69816,97961,11422,16213,69816,97451,195412,43
4335,1072,2030,10,3112,1423,1984,10,3417,6529,0
6634,18898,24159,2387,45444,19964,24180,2387,46531,91975,0
1195,26955,9717,3151,39823,30543,9733,3151,43427,83250,0
2494,1555,2262,821,4638,1762,2273,821,4856,9494,0
3499,11332,23202,1878,36412,9957,27325,1878,39160,75572,0
3992,10061,19714,2327,32102,14436,19704,2327,36467,68569,0
4473,3684,2839,20255,26778,3304,2837,20255,26396,53174,0
