" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0405",Interchanges
5361,4935,5525,11569.045,22029.045,5168,5572,11569.045,22309.045,44338,
4614,9578,6557,5174.915,21309.915,11206,6598,5174.915,22978.915,44289,
8657,13234,5082,0,18316,20876,5071,0,25947,44263,
2824,7118,14127,322.42,21567.42,7891,14328,322.42,22541.42,44109,
7910,8468,9879,3103.895,21450.895,9527,9890,3103.895,22520.895,43972,
5008,5614,7956,7423.625,20993.625,6641,8761,7423.625,22825.625,43819,
3422,8809,11000,1514.125,21323.125,9944,11007,1514.125,22465.125,43788,
9112,8521,10442,3250.045,22213.045,7702,10443,3250.045,21395.045,43608,
8254,9268,6753,5129.905,21150.905,8795,8445,5129.905,22369.905,43521,
3513,8009,12078,431.595,20518.595,10411,12106,431.595,22948.595,43467,
5264,6561,5216,9167.22,20944.22,7778,5543,9167.22,22488.22,43432,
5403,4094,8196,8442.645,20732.645,5856,8224,8442.645,22522.645,43255,
6869,1876,3994,15224.895,21094.895,2616,4222,15224.895,22062.895,43158,
4227,4029,17777,0,21806,3923,17263,0,21186,42992,
3517,10019,9374,1526.14,20919.14,10719,9438,1526.14,21683.14,42602,
1539,4622,8647,7730.405,20999.405,4202,9450,7730.405,21382.405,42382,
9967,7246,8420,3829.885,19495.885,10551,8420,3829.885,22800.885,42297,
3908,8063,9428,4350.34,21841.34,6678,9424,4350.34,20452.34,42294,
3056,6064,4765,10022.865,20851.865,6624,4789,10022.865,21435.865,42288,
2669,13655,2611,4594.085,20860.085,14028,2617,4594.085,21239.085,42099,
1949,5622,8340,6448.04,20410.04,6027,9036,6448.04,21511.04,41921,
1874,7036,12455,1279.635,20770.635,7313,12445,1279.635,21037.635,41808,
6318,6627,12448,871.05,19946.05,8228,12739,871.05,21838.05,41784,
8448,9906,10141,1003.375,21050.375,9818,9820,1003.375,20641.375,41692,
8061,13195,1069,5225.49,19489.49,15459,1067,5225.49,21751.49,41241,
2280,5122,13304,827.8,19253.8,4972,16144,827.8,21943.8,41198,
5262,3612,4953,10861.685,19426.685,5812,5035,10861.685,21708.685,41135,
9149,9779,7507,3312.525,20598.525,9502,7514,3312.525,20328.525,40927,843
7978,7997,8764,2734.37,19495.37,9654,8761,2734.37,21149.37,40645,
3555,6068,6831,5786.775,18685.775,9220,6920,5786.775,21926.775,40613,
8232,8000,7201,4183.555,19384.555,8440,8579,4183.555,21202.555,40587,
4876,6159,6941,5796.665,18896.665,8689,7192,5796.665,21677.665,40574,
2422,17184,1905,273.185,19362.185,18832,1914,273.185,21019.185,40381,
4508,7644,5916,4594.71,18154.71,11300,6272,4594.71,22166.71,40321,
5233,2371,5139,12089.35,19599.35,3540,5059,12089.35,20688.35,40288,
2098,15105,1099,3178.915,19382.915,16611,1109,3178.915,20898.915,40282,
9218,10807,3153,6995.73,20955.73,9019,3157,6995.73,19171.73,40127,
5173,6805,7218,5288.795,19311.795,8257,7269,5288.795,20814.795,40127,
5038,6079,7981,5467.075,19527.075,6674,8333,5467.075,20474.075,40001,
9953,8790,7254,2752.01,18796.01,11141,7255,2752.01,21148.01,39944,
3744,6844,8218,4463.165,19525.165,7647,8241,4463.165,20351.165,39876,
5294,4246,5138,9823.505,19207.505,5514,5260,9823.505,20597.505,39805,
4095,4482,15213,158.05,19853.05,4496,15243,158.05,19897.05,39750,
5957,5711,10733,1969.095,18413.095,8376,10809,1969.095,21154.095,39567,
4304,6289,12432,180.25,18901.25,7995,12450,180.25,20625.25,39527,
3994,4333,11135,2362.305,17830.305,8064,11138,2362.305,21564.305,39395,
3145,5755,5339,7903.02,18997.02,6663,5464,7903.02,20030.02,39027,
2908,4157,12223,2649.3,19029.3,4092,13033,2649.3,19774.3,38804,
2313,8770,9714,1045.285,19529.285,8487,9710,1045.285,19242.285,38772,
3107,4774,2442,11999.755,19215.755,4961,2570,11999.755,19530.755,38747,
2689,13557,986,4185.55,18728.55,14820,997,4185.55,20002.55,38731,
6401,8959,8548,1858.835,19365.835,8827,8562,1858.835,19247.835,38614,
3508,5529,12820,466.125,18815.125,6387,12766,466.125,19619.125,38434,
1451,10415,4287,4857.78,19559.78,9555,4414,4857.78,18826.78,38387,
4111,5120,13579,216.3,18915.3,5498,13535,216.3,19249.3,38165,1449
4416,4431,12409,1889.105,18729.105,4846,12446,1889.105,19181.105,37910,
1783,11556,5515,1463.94,18534.94,12073,5700,1463.94,19236.94,37772,
2080,11762,3689,2700.44,18151.44,13153,3682,2700.44,19535.44,37687,
2572,6125,7614,4708.19,18447.19,5309,9182,4708.19,19199.19,37646,
8677,7933,10902,0,18835,7624,10879,0,18503,37338,
3563,4498,12227,1651.95,18376.95,4894,12267,1651.95,18812.95,37190,
9245,8383,6211,3671.575,18265.575,8758,6212,3671.575,18641.575,36907,
2580,12482,4128,1705.87,18315.87,12601,4253,1705.87,18559.87,36876,
2750,14782,2297,1352.355,18431.355,14744,2310,1352.355,18406.355,36838,
5477,4234,5284,8435.66,17953.66,4849,5541,8435.66,18825.66,36779,
5673,4647,3566,8014.81,16227.81,8683,3650,8014.81,20347.81,36576,
7401,6794.9935,4273.0469,6054.12202,17122.16242,8856.3377,4424.0733,6054.12202,19334.53302,36457,
8099,6074,6293,5773.55,18140.55,6171,6294,5773.55,18238.55,36379,
2139,15920,1362,811.04,18093.04,15999,1377,811.04,18187.04,36280,
2829,4182,9677,3498.74,17357.74,3451,11804,3498.74,18753.74,36111,
9646,6867,5316,6018.395,18201.395,6403,5320,6018.395,17741.395,35943,
9457,7441,7137,2684.485,17262.485,8847,7121,2684.485,18652.485,35915,
2604,2949,11910,2335.77,17194.77,2395,13945,2335.77,18675.77,35871,
2826,9498,8222,600.45,18320.45,8702,8227,600.45,17529.45,35850,
1734,6494,3976,6545.695,17015.695,8173,3977,6545.695,18695.695,35711,
5930,7637,4975,4670.935,17282.935,8672,5005,4670.935,18347.935,35631,
5459,2263,2416,12864.705,17543.705,2529,2491,12864.705,17884.705,35428,
5198,4304,6491,6631.385,17426.385,4838,6490,6631.385,17959.385,35386,
3587,7692,5113,4234.85,17039.85,8939,5135,4234.85,18308.85,35349,
2227,9529,8481,307.99,18317.99,8962,7726,307.99,16995.99,35314,
9747,8219,6791,1772.51,16782.51,9944,6801,1772.51,18517.51,35300,
2295,9359,7338,1144.125,17841.125,8250,7994,1144.125,17388.125,35229,
2762,4241,11035,1916.455,17192.455,4103,11942,1916.455,17961.455,35154,
5034,4018,5983,6832.565,16833.565,5287,6154,6832.565,18273.565,35107,
2397,3948,8854,4612.415,17414.415,3799,9163,4612.415,17574.415,34989,
7893,9716,6953,1149.75,17818.75,9063,6952,1149.75,17164.75,34984,
8632,13332,4768,801.175,18901.175,9639,5557,801.175,15997.175,34898,160
7402,5430.4803,4056.2417,6867.373465,16354.095465,7214.8516,4428.2862,6867.373465,18510.511265,34865,
5927,6171,6512,4500.495,17183.495,6591,6577,4500.495,17668.495,34852,
5759,6227,8303,2056.215,16586.215,7841,8296,2056.215,18193.215,34779,
9639,8260,5870,3204.805,17334.805,8241,5870,3204.805,17315.805,34651,
2403,5234,9643,2282.085,17159.085,4564,10553,2282.085,17399.085,34558,
2585,5455,10194,1742.975,17391.975,3886,11530,1742.975,17158.975,34551,
1968,8718,5804,1919.59,16441.59,10203,5855,1919.59,17977.59,34419,
7407,6453.3113,4607.6367,4708.414822,15769.362822,9141.7731,4759.6467,4708.414822,18609.834622,34379,
3901,3816,9800,2548.19,16164.19,5781,9796,2548.19,18125.19,34289,
3254,9213,1593,6498.51,17304.51,8708,1602,6498.51,16808.51,34113,
2828,6850,8603,813.115,16266.115,8084,8660,813.115,17557.115,33823,
3200,10828,1875,4920.62,17623.62,9463,1808,4920.62,16191.62,33815,
4530,6660,9504,264.31,16428.31,7520,9539,264.31,17323.31,33752,
4025,4302,8924,3564.75,16790.75,4450,8911,3564.75,16925.75,33717,
9665,7275,7044,1368.635,15687.635,9374,7044,1368.635,17786.635,33474,
6565,6977,5903,3287.89,16167.89,7913,5918,3287.89,17118.89,33287,
5250,2650,9551,3606.765,15807.765,3816,9872,3606.765,17294.765,33103,
4532,5747,5524,4710.435,15981.435,6089,6221,4710.435,17020.435,33002,
5040,4152,4943,7247.69,16342.69,3838,5562,7247.69,16647.69,32990,
5310,2920,2297,10583.035,15800.035,4105,2395,10583.035,17083.035,32883,
9958,8015,5089,2963.18,16067.18,8689,5089,2963.18,16741.18,32808,
5201,7344,4699,4091.52,16134.52,7636,4837,4091.52,16564.52,32699,
4520,3544,8956,3030.805,15530.805,4579,9431,3030.805,17040.805,32572,
7286,9324,3208,2186.315,14718.315,10946,4653,2186.315,17785.315,32504,
3245,9350,3059,3436.7,15845.7,10151,3056,3436.7,16643.7,32489,
4477,4332,10568,824.225,15724.225,5040,10826,824.225,16690.225,32414,
4449,4518,9921,1038.21,15477.21,5510,10069,1038.21,16617.21,32094,
8429,7044,6939,681.355,14664.355,9155,7395,681.355,17231.355,31896,
6906,959,3361,10755.705,15075.705,2481,3475,10755.705,16711.705,31787,
7473,3749.5883,1878.5793,8308.759474,13936.927074,7541.5208,1889.5793,8308.759474,17739.859574,31677,
7403,6262.1795,3785.635,4346.871765,14394.686265,8912.397,3887.6445,4346.871765,17146.913265,31542,
5308,3167,3621,8726.275,15514.275,3627,3661,8726.275,16014.275,31529,
3857,4064,10135,381.325,14580.325,6366,10128,381.325,16875.325,31456,
4421,1483,7346,6640.875,15469.875,1927,7341,6640.875,15908.875,31379,
9571,8054,4232,3501.25,15787.25,7691,4231,3501.25,15423.25,31211,
1282,6886,6256,1943.38,15085.38,7848,6259,1943.38,16050.38,31136,
5141,2779,4262,7996.16,15037.16,3925,4173,7996.16,16094.16,31131,
7305,7288,1654,4673.19,13615.19,6239,6438,4673.19,17350.19,30965,
4300,13981,1265,614.35,15860.35,13196,1270,614.35,15080.35,30941,
2825,7306,7256,319.575,14881.575,8339,7360,319.575,16018.575,30900,
7212,3306,11133,630.265,15069.265,3659,11513,630.265,15802.265,30872,
1229,7126,5423,2501.535,15050.535,7846,5452,2501.535,15799.535,30850,1293
9779,6364,3927,3546.405,13837.405,9204,3931,3546.405,16681.405,30519,
2940,5190,4918,4408.785,14516.785,5468,6079,4408.785,15955.785,30473,
2923,3647,9974,1558.04,15179.04,2630,10955,1558.04,15143.04,30322,
9452,5900,4993,3193.21,14086.21,7897,4991,3193.21,16081.21,30167,
1871,6738,8226,1102.625,16066.625,4718,8221,1102.625,14041.625,30108,
1863,7556,5194,2993.84,15743.84,6161,5206,2993.84,14360.84,30105,
2835,4185,7647,3238.78,15070.78,3170,8592,3238.78,15000.78,30072,
4102,4307,11154,15.45,15476.45,3393,11171,15.45,14579.45,30056,
7510,4882,6774,2518.695,14174.695,6427,6770,2518.695,15715.695,29890,
9610,1846,11650,497.165,13993.165,3501,11760,497.165,15758.165,29751,
7211,4986,8768,597.895,14351.895,5897,8864,597.895,15358.895,29711,
3206,8356,1562,5195.43,15113.43,7776,1560,5195.43,14531.43,29645,
3549,6745,6843,957.575,14545.575,7207,6842,957.575,15006.575,29552,
4276,4728,8680,715.59,14123.59,6001,8676,715.59,15392.59,29516,
1563,4488,6440,3318.505,14246.505,5306,6521,3318.505,15145.505,29392,
3205,8065,1675,4945.76,14685.76,7996,1667,4945.76,14608.76,29295,
6237,5823,4146,3995.765,13964.765,7107,4183,3995.765,15285.765,29251,
7834,6652,5938,1700.72,14290.72,7251,5938,1700.72,14889.72,29180,
2428,12080,1294,690.93,14064.93,13093,1310,690.93,15093.93,29159,
7467,5706.2288,2342.3971,6169.907162,14218.533062,6274.6642,2426.4139,6169.907162,14870.985262,29090,
7408,5434.1463,3203.839,4767.69847,13405.68377,7442.9582,3397.8473,4767.69847,15608.50397,29014,
7349,9226,1372,3098.245,13696.245,10495,1374,3098.245,14967.245,28663,
2738,9044,5615,252.35,14911.35,7831,5550,252.35,13633.35,28545,
2301,4250,4082,5750.06,14082.06,3560,5070,5750.06,14380.06,28462,
4271,5217,7058,1851.815,14126.815,5361,7056,1851.815,14268.815,28396,
4574,5591,2139,4797.595,12527.595,8822,2164,4797.595,15783.595,28311,
4076,3863,10908,0,14771,3476,10037,0,13513,28284,19
1056,5373,1557,6287.395,13217.395,6993,1653,6287.395,14933.395,28151,
5232,3150,4307,5629.815,13086.815,4806,4580,5629.815,15015.815,28103,
7921,640,971,12307.195,13918.195,875,971,12307.195,14153.195,28071,
6235,8400,2515,2821.11,13736.11,8872,2624,2821.11,14317.11,28053,
1538,1978,3449,8218.065,13645.065,2188,3970,8218.065,14376.065,28021,
9956,5253,6176,2113.085,13542.085,6063,6174,2113.085,14350.085,27892,
1561,4438,4862,4337.395,13637.395,4873,5042,4337.395,14252.395,27890,
5967,6195,6340,1392.155,13927.155,6161,6402,1392.155,13955.155,27882,28215
5009,3484,4991,4732.72,13207.72,4406,5466,4732.72,14604.72,27812,
2969,6712,4976,2760.425,14448.425,5064,5534,2760.425,13358.425,27807,
3888,3738,6780,3254.17,13772.17,3958,6785,3254.17,13997.17,27769,
8655,8269.5,5108,139.05,13516.55,8958.5,5111,139.05,14208.55,27725,
2002,7753,1975,2824.77,12552.77,9820,2448,2824.77,15092.77,27646,
8067,7680,1377,3863.99,12920.99,9460,1383,3863.99,14706.99,27628,
2556,8947,2588,2082.3,13617.3,9301,2607,2082.3,13990.3,27608,
9808,5639,4750,2105.94,12494.94,8196,4752,2105.94,15053.94,27549,
4640,7179,4958,1724.645,13861.645,6949,4976,1724.645,13649.645,27511,
5751,4665,6764,1979.47,13408.47,5321,6768,1979.47,14068.47,27477,
3346,5188,1035,7368.745,13591.745,5437,1049,7368.745,13854.745,27446,
5678,475,12800,0,13275,1273,12830,0,14103,27378,
3067,2766,3057,7193.65,13016.65,4010,3066,7193.65,14269.65,27286,
1121,7238,1165,4213.16,12616.16,9215,1235,4213.16,14663.16,27279,
2138,11003,1412,969.9,13384.9,11432,1436,969.9,13837.9,27223,
4270,3984,8046,928.8,12958.8,5247,8049,928.8,14224.8,27184,
5298,3091,6294,4004.6,13389.6,2970,6772,4004.6,13746.6,27136,
1957,6010,6507,928.335,13445.335,6139,6529,928.335,13596.335,27042,
3906,3560,4994,3744.1,12298.1,5939,4996,3744.1,14679.1,26977,
8436,7029,5112,747.82,12888.82,8158,5164,747.82,14069.82,26959,
2947,4128,4262,5111.23,13501.23,3155,5137,5111.23,13403.23,26904,
2357,7539,3812,2228.71,13579.71,7203,3810,2228.71,13241.71,26821,
2662,8849,3551,625.48,13025.48,9609,3541,625.48,13775.48,26801,
1624,8407,980,3552.165,12939.165,9281,1025,3552.165,13858.165,26797,
5336,2128,1358,9987.13,13473.13,1830,1502,9987.13,13319.13,26792,
9609,5988,4243,2164.63,12395.63,7977,4245,2164.63,14386.63,26782,
8877,6237,238,41.2,6516.2,6335,13724,41.2,20100.2,26616,
6007,3328,4821,3260.05,11409.05,6978,4946,3260.05,15184.05,26593,
1036,6122,6855,131.015,13108.015,6452,6852,131.015,13435.015,26543,
6782,4941,6935,558.67,12434.67,5555,7662,558.67,13775.67,26210,
4616,6482,4847,1316.865,12645.865,7345,4902,1316.865,13563.865,26210,
2449,10076,2634,296.05,13006.05,10225,2679,296.05,13200.05,26206,
7400,4049,2091,4285.63,10425.63,8930,2502,4285.63,15717.63,26143,
2877,4038,6911,2018.835,12967.835,2066,9079,2018.835,13163.835,26132,
2432,11426,392,837.4,12655.4,12181,396,837.4,13414.4,26070,
2652,3478,7576,1634.825,12688.825,2791,8933,1634.825,13358.825,26048,
3194,4505,3259,5009.465,12773.465,4901,3262,5009.465,13172.465,25946,
2450,10377,2503,60.3,12940.3,10217,2482,60.3,12759.3,25700,
8441,7789,4702,632.55,13123.55,7574,4306,632.55,12512.55,25636,
7051,1072,5350,6225.265,12647.265,1259,5394,6225.265,12878.265,25526,
6281,4623,5570,2124.745,12317.745,5187,5676,2124.745,12987.745,25305,64
8505,7234,4701,1022.48,12957.48,6631,4568,1022.48,12221.48,25179,
2536,10602,644,918.7,12164.7,11421,644,918.7,12983.7,25148,
2875,5642,4617,1613.135,11872.135,6949,4628,1613.135,13190.135,25062,
2654,11442,411,480.305,12333.305,11834,409,480.305,12723.305,25057,
3586,6158,4396,1317.985,11871.985,7346,4390,1317.985,13053.985,24926,
4412,2494,9803,92.2,12389.2,2577,9843,92.2,12512.2,24901,
5074,1067,3819,5893.01,10779.01,4179,3991,5893.01,14063.01,24842,
2799,3365,6841,2242.765,12448.765,2635,7423,2242.765,12300.765,24750,
8541,8406,4432,5.15,12843.15,7316,4526,5.15,11847.15,24690,
3159,3581,4235,4066.505,11882.505,4183,4383,4066.505,12632.505,24515,
2053,3198,7908,1504.97,12610.97,2392,7930,1504.97,11826.97,24438,
3388,7833,2508,2116.565,12457.565,7301,2506,2116.565,11923.565,24381,
8665,6647,480,437.045,7564.045,5656,10708,437.045,16801.045,24365,
9549,3556,8255,25.75,11836.75,4028,8225,25.75,12278.75,24116,
7766,6251,4395,1137.475,11783.475,7056,4094,1137.475,12287.475,24071,1377
3562,3970,6916,1207.325,12093.325,3811,6912,1207.325,11930.325,24024,
8107,4334,4226,3541.32,12101.32,3978,4230,3541.32,11749.32,23851,
7316,7256,2732,1939.02,11927.02,7252,2714,1939.02,11905.02,23832,446
5030,2084,3698,5917.595,11699.595,2442,3672,5917.595,12031.595,23731,
7915,980,3790,6980.81,11750.81,1215,3782,6980.81,11977.81,23729,
7200,3778,6760,1123.835,11661.835,3694,7076,1123.835,11893.835,23556,
5291,2394.9509,4306.0525,4045.704244,10746.707644,4146.2087,4557.0525,4045.704244,12748.965444,23496,
8543,6430,5858,345.035,12633.035,5321,5193,345.035,10859.035,23492,
1220,5459,4016,2116.76,11591.76,5749,4031,2116.76,11896.76,23489,
2057,6865,2470,2292.445,11627.445,7080,2486,2292.445,11858.445,23486,
4435,2634,8716,87.55,11437.55,3006,8768,87.55,11861.55,23299,
2266,7160,5074,307.5,12541.5,5742,4700,307.5,10749.5,23291,
4206,2477,9024,0,11501,2387,9363,0,11750,23251,
6006,2536,2458,5454.565,10448.565,4633,2487,5454.565,12574.565,23023,
2169,5539,5982,467.7,11988.7,5530,4962,467.7,10959.7,22948,9074
1691,5145,2756,3177.83,11078.83,5859,2788,3177.83,11824.83,22904,
6206,7769,2798,1120.6,11687.6,7295,2800,1120.6,11215.6,22903,
2735,4234,5354,1650.975,11238.975,4361,5462,1650.975,11473.975,22713,
6932,2523.1202,2226.1038,5282.805518,10032.029518,4722.9251,2525.4499,5282.805518,12531.180518,22563,
6209,8398,1800,887.525,11085.525,8764,1802,887.525,11453.525,22539,
5754,4022,6053,766.06,10841.06,4814,6057,766.06,11637.06,22478,
1381,1680,2878,6589.695,11147.695,1807,2871,6589.695,11267.695,22415,
2058,7050,2972,1111.105,11133.105,7179,2973,1111.105,11263.105,22396,
9664,4987,2201,3409.21,10597.21,6174,2185,3409.21,11768.21,22365,
1223,5991,3374,1184.865,10549.865,7035,3527,1184.865,11746.865,22297,
6349,8410,498,2242.265,11150.265,8385,511,2242.265,11138.265,22289,
2722,8011,1283,1600.925,10894.925,8455,1304,1600.925,11359.925,22255,2
5021,2349,3042,5487.32,10878.32,2422,3439,5487.32,11348.32,22227,
3213,6401,1631,3014.065,11046.065,6495,1647,3014.065,11156.065,22202,
4794,2950,5518,2402.15,10870.15,3138,5667,2402.15,11207.15,22077,
5401,3618.768,2364.712,5433.94108,11417.42108,2653.248,2388.712,5433.94108,10475.90108,21893,
2764,4506,4419,1738.11,10663.11,5057,4389,1738.11,11184.11,21847,
7225,6152,3259,1263.605,10674.605,6637,3262,1263.605,11162.605,21837,
8715,3399.5,5263,1530.16,10192.66,4560.5,5545,1530.16,11635.66,21828,
6551,3461,5937,1382.64,10780.64,3721,5938,1382.64,11041.64,21822,
2811,2824,7579,468.4,10871.4,2150,8209,468.4,10827.4,21699,
8241,3977,4426,1658.33,10061.33,4354,5534,1658.33,11546.33,21608,
4101,2871,8134,41.2,11046.2,2236,8154,41.2,10431.2,21477,
5912,3761,1660,5297.535,10718.535,3641,1686,5297.535,10624.535,21343,
9533,5881,4476,555.78,10912.78,5387,4482,555.78,10424.78,21338,
4618,6102,3272,1320.325,10694.325,5998,3305,1320.325,10623.325,21318,
2573,7869,1364,1125.055,10358.055,8461,1364,1125.055,10950.055,21308,
3862,4005,6232,314.965,10551.965,4136,6226,314.965,10676.965,21229,
5003,2057,3015,4848.875,9920.875,3302,3054,4848.875,11204.875,21126,
2003,8184,1570,761.615,10515.615,8191,1557,761.615,10509.615,21025,
5909,3837,1970,4387.215,10194.215,4374,1982,4387.215,10743.215,20937,
9816,4129,3838,1099.1,9066.1,6915,3837,1099.1,11851.1,20917,
1582,3030,7354,123.125,10507.125,2807,7367,123.125,10297.125,20804,
6781,4058,5653,516.915,10227.915,4395,5612,516.915,10523.915,20752,
3344,5087,3081,1991.84,10159.84,5483,3076,1991.84,10550.84,20711,
7221,4454,3960,1660.11,10074.11,4814,4011,1660.11,10485.11,20559,
2959,2730,3975,3327.16,10032.16,2076,5071,3327.16,10474.16,20506,
4223,4968,3445,1516.475,9929.475,5498,3453,1516.475,10467.475,20397,
3195,4924,3168,2412.7,10504.7,4265,3200,2412.7,9877.7,20382,
4059,1579,8480,0,10059,1499,8706,0,10205,20264,
2404,5602,4005,556.495,10163.495,5349,3992,556.495,9897.495,20061,
8257,4612,303,4835.16,9750.16,5136,315,4835.16,10286.16,20036,
7027,1963,2425,5336.39,9724.39,1580,3174,5336.39,10090.39,19815,
8155,2006,3269,4563.8,9838.8,1931,3267,4563.8,9761.8,19601,
8680,8060,3766,0,11826,4047,3709,0,7756,19582,
8431,4698,4198,504.925,9400.925,5569,4097,504.925,10170.925,19572,
6524,4320,3745,1625.55,9690.55,4326,3757,1625.55,9708.55,19399,
8451,4133,4342,590.45,9065.45,5253,4439,590.45,10282.45,19348,
7895,3800,4261,1749.95,9810.95,3506,4260,1749.95,9515.95,19327,
9231,5456,2408,1668.995,9532.995,5685,2407,1668.995,9760.995,19294,
4594,4938,1926,1193.77,8057.77,7734,2140,1193.77,11067.77,19126,
3110,3974,2660,2392.545,9026.545,4905,2664,2392.545,9961.545,18988,
7227,4889,2807,1544.095,9240.095,5280,2846,1544.095,9670.095,18910,
3796,3237,3344,2414.585,8995.585,4132,3346,2414.585,9892.585,18888,
3861,3781,3560,1699.5,9040.5,4515,3556,1699.5,9770.5,18811,
8763,2192.5,6427,181.925,8801.425,2906.5,6920,181.925,10008.425,18810,
1966,4940,2664,1775.955,9379.955,4864,2681,1775.955,9320.955,18701,
4187,3910,4051,1352.775,9313.775,3973,4047,1352.775,9372.775,18687,
1678,3700,4362,1021.49,9083.49,4167,4383,1021.49,9571.49,18655,
1018,4273,4576,0,8849,5107,4627,0,9734,18583,
8443,5293,3094,784.135,9171.135,5582,3021,784.135,9387.135,18558,
2486,2391,5287,980.245,8658.245,3472,5429,980.245,9881.245,18539,
1377,1845,4137,3257.31,9239.31,2009,4001,3257.31,9267.31,18507,
6907,958,2973,5030.05,8961.05,1409,3102,5030.05,9541.05,18502,
9217,5483,1763,2068.71,9314.71,5257,1769,2068.71,9094.71,18409,
4217,3474,3880,1291.7,8645.7,4523,3884,1291.7,9698.7,18344,
5185,2213,2826,3746.24,8785.24,2930,2821,3746.24,9497.24,18282,
3498,1945,6687,0,8632,2962,6687,0,9649,18281,
2095,6920,428,1705.025,9053.025,7078,423,1705.025,9206.025,18259,
2433,7640,886,475.82,9001.82,7865,891,475.82,9231.82,18234,
9236,5362,1670,1836.105,8868.105,5778,1676,1836.105,9290.105,18158,
4023,2703,4869,1635.08,9207.08,2384,4868,1635.08,8887.08,18094,
5234,3211,1879,3624.275,8714.275,3784,1968,3624.275,9376.275,18091,
6202,6104,774,1912.195,8790.195,6616,768,1912.195,9296.195,18086,
3873,2943,2503,3315.105,8761.105,3477,2510,3315.105,9302.105,18063,
6859,1073,3172,3585.38,7830.38,3278,3318,3585.38,10181.38,18012,
2937,2678,2734,3315.22,8727.22,1806,4021,3315.22,9142.22,17869,
5853,3615,4399,645.16,8659.16,3935,4396,645.16,8976.16,17635,
5296,2988,1861,4033.435,8882.435,2770,1941,4033.435,8744.435,17627,
4595,3677,2829,602.1,7108.1,6755,3142,602.1,10499.1,17607,
4236,1638,6981,0,8619,1667,7177,0,8844,17463,
4486,2667,2508,2797.51,7972.51,3864,2825,2797.51,9486.51,17459,
4355,1331,6057,695.25,8083.25,2450,6053,695.25,9198.25,17282,
6732,3424,4213,576.995,8213.995,4209,4241,576.995,9026.995,17241,
4074,2293,4051,2004.41,8348.41,2803,4055,2004.41,8862.41,17211,
5702,2398,5345,700.725,8443.725,2660,5363,700.725,8723.725,17167,
5402,1053,4867,2205.73,8125.73,1050,5747,2205.73,9002.73,17128,
2077,6622,150,1203.66,7975.66,7767,155,1203.66,9125.66,17101,
2457,5958,409,2063.865,8430.865,6189,412,2063.865,8664.865,17096,
6909,2282,1114,3175.45,6571.45,6168,1159,3175.45,10502.45,17074,
4539,3086,2890,0,5976,7657,3410,0,11067,17043,
1306,3936,2944,1063.26,7943.26,4870,3083,1063.26,9016.26,16960,
2916,2301,4856,1103.46,8260.46,2285,5296,1103.46,8684.46,16945,
2440,4162,932,3468.4,8562.4,3936,932,3468.4,8336.4,16899,
4568,3584,1830,1695.125,7109.125,5844,2129,1695.125,9668.125,16777,
7925,523,569,7288.005,8380.005,524,568,7288.005,8380.005,16760,
2656,7297,598,259.935,8154.935,7694,603,259.935,8556.935,16712,160
2554,6174,975,1340.305,8489.305,5861,997,1340.305,8198.305,16688,
1999,5697,1405,1111.81,8213.81,5869,1449,1111.81,8429.81,16644,
2315,3208,4349,620.285,8177.285,3575,4271,620.285,8466.285,16644,
2820,4149,3701,518.225,8368.225,3989,3743,518.225,8250.225,16618,
1386,2270,2335,3988.99,8593.99,1623,2323,3988.99,7934.99,16529,
5941,5608,1433,1013.48,8054.48,5992,1433,1013.48,8438.48,16493,
7187,2507,1486,4099.855,8092.855,2730,1544,4099.855,8373.855,16467,
7329,5705,1376,261.15,7342.15,6637,2211,261.15,9109.15,16451,
6846,308,1109,6059.975,7476.975,1745,1115,6059.975,8919.975,16397,
1579,869,3871,3047.975,7787.975,1260,4161,3047.975,8468.975,16257,
7354,4378,1811,1839.415,8028.415,4309,2060,1839.415,8208.415,16237,
3579,4961,1648,1313.11,7922.11,5315,1652,1313.11,8280.11,16202,
4327,1667,342,6106.95,8115.95,1630,345,6106.95,8081.95,16198,
2963,1774,4522,1592.695,7888.695,2145,4464,1592.695,8201.695,16090,
1141,2841,4524,66.9,7431.9,4015,4566,66.9,8647.9,16080,
6233,4662,1283,2044.325,7989.325,4759,1271,2044.325,8074.325,16064,
2308,3077,3499,1042.34,7618.34,3635,3573,1042.34,8250.34,15869,
1962,4000,2278,1834.56,8112.56,3582,2276,1834.56,7692.56,15805,
4132,2063,4191,1222.205,7476.205,2878,4193,1222.205,8293.205,15769,
2046,2787,4168,593.545,7548.545,3092,4382,593.545,8067.545,15616,
3060,1304,2160,3413.325,6877.325,3119,2162,3413.325,8694.325,15572,
1977,3944,2543,894.9,7381.9,4674,2594,894.9,8162.9,15545,
7569,3408,3496,788.325,7692.325,3535,3497,788.325,7820.325,15513,
3961,3435,3937,480.6,7852.6,3245,3934,480.6,7659.6,15512,
6570,3550,1878,2347.02,7775.02,3457,1881,2347.02,7685.02,15460,
7326,4648,1089,1080.5,6817.5,5250,2306,1080.5,8636.5,15454,
2676,5678,1362,616.645,7656.645,5822,1354,616.645,7792.645,15449,
2106,5973,1893,0,7866,5610,1895,0,7505,15371,
