NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1415 Entries & Exits,1415 Interchanges
5038,5140,8682,3341,17163,5140,8682,3341,17163,34326,0
8468,328540,334604,197258,860402,328540,334604,197258,860402,1720804,1487.1316
8925,21403,23846,5788,51037,21403,23846,5788,51037,102074,0
6838,38612,74279,314153,427044,38612,74279,314153,427044,854088,0
1655,12341,20311,20121,52773,12341,20311,20121,52773,105546,0
3325,24711,111530,41798,178039,24711,111530,41798,178039,356078,0
1384,1100,1272,1484,3856,1100,1272,1484,3856,7712,0
5678,8479,22733,4526,35738,8479,22733,4526,35738,71476,0
5079,2930,2178,6739,11847,2930,2178,6739,11847,23694,0
5205,24738,14579,31158,70475,24738,14579,31158,70475,140950,0
1976,30540,46862,34888,112290,30540,46862,34888,112290,224580,0
5419,52076,62806,148254,263136,52076,62806,148254,263136,526272,0
7011,4429,2590,8929,15948,4429,2590,8929,15948,31896,0
9816,8927,16210,7504,32641,8927,16210,7504,32641,65282,0
1447,72157,122873,247170,442200,72157,122873,247170,442200,884400,0
1448,272923,384530,783005,1440458,272923,384530,783005,1440458,2880916,0
3092,735380,981192,1907979,3624551,735380,981192,1907979,3624551,7249102,3394.2302
5080,134723,128860,226687,490270,134723,128860,226687,490270,980540,73.7859
1553,341607,384755,392935,1119297,341607,384755,392935,1119297,2238594,0
1449,225315,290538,502295,1018148,225315,290538,502295,1018148,2036296,0
1399,122559,227970,206087,556616,122559,227970,206087,556616,1113232,0
1966,6337,4811,1942,13090,6337,4811,1942,13090,26180,0
1857,88197,208076,214737,511010,88197,208076,214737,511010,1022020,81798.0913
5593,151584,141507,369142,662233,151584,141507,369142,662233,1324466,0
5594,153124,222932,211930,587986,153124,222932,211930,587986,1175972,0
3571,462,1966,1040,3468,462,1966,1040,3468,6936,0
3237,82732,72637,50932,206301,82732,72637,50932,206301,412602,0
5108,134950,126803,395608,657361,134950,126803,395608,657361,1314722,0
4581,140840,255680,384437,780957,140840,255680,384437,780957,1561914,0
1229,45709,36910,15297,97916,45709,36910,15297,97916,195832,9439.521
4132,7283,3709,4528,15520,7283,3709,4528,15520,31040,0
1415,73575,200426,674662,948663,73575,200426,674662,948663,1897326,0
7516,750,162,0,912,750,162,0,912,1824,0
8652,34,14,0,48,34,14,0,48,96,0
4083,6550,2039,5,8594,6550,2039,5,8594,17188,0
9512,87963,155699,62526,306188,87963,155699,62526,306188,612376,13555.3753
9516,12925,23743,18226,54894,12925,23743,18226,54894,109788,0
9960,13836,21311,29094,64241,13836,21311,29094,64241,128482,0
9517,124324,210180,160068,494572,124324,210180,160068,494572,989144,137867.4068
8653,205,59,0,264,205,59,0,264,528,0
3008,15792,55151,19325,90268,15792,55151,19325,90268,180536,0
9142,15310,23580,11023,49913,15310,23580,11023,49913,99826,0
6121,2371927,9297923,4003581,15673431,2371927,9297923,4003581,15673431,31346862,3735772.9964
1392,94635,98300,152588,345523,94635,98300,152588,345523,691046,0
7115,105317,303337,76791,485445,105317,303337,76791,485445,970890,8.9513
1109,99635,142784,330502,572921,99635,142784,330502,572921,1145842,0
5823,147,1193,371,1711,147,1193,371,1711,3422,0
9817,22971,40290,30128,93389,22971,40290,30128,93389,186778,0
4508,9940,12544,9186,31670,9940,12544,9186,31670,63340,0
9217,4903,4523,1178,10604,4903,4523,1178,10604,21208,0
5565,734483,1126437,1232505,3093425,734483,1126437,1232505,3093425,6186850,0
5366,49673,40562,61766,152001,49673,40562,61766,152001,304002,0
8655,11296,8646,1319,21261,11296,8646,1319,21261,42522,0
3073,7184,23002,16090,46276,7184,23002,16090,46276,92552,0
6862,3346,6531,10338,20215,3346,6531,10338,20215,40430,0
6527,26735,15995,18798,61528,26735,15995,18798,61528,123056,0
2124,157450,746101,300854,1204405,157450,746101,300854,1204405,2408810,61661.0232
1867,32454,34181,18823,85458,32454,34181,18823,85458,170916,0
2057,11211,2812,861,14884,11211,2812,861,14884,29768,0
1959,5191,141,1838,7170,5191,141,1838,7170,14340,0
9145,146263,287417,123269,556949,146263,287417,123269,556949,1113898,20660.1899
9518,2806,6682,837,10325,2806,6682,837,10325,20650,0
2245,145620,153301,134188,433109,145620,153301,134188,433109,866218,50048.3413
2668,66497,27707,28699,122903,66497,27707,28699,122903,245806,37985.6377
9771,13414,19899,4148,37461,13414,19899,4148,37461,74922,0
9230,8821,9457,7178,25456,8821,9457,7178,25456,50912,0
9766,15723,28607,21460,65790,15723,28607,21460,65790,131580,0
6466,68,13,0,81,68,13,0,81,162,0
6401,14350,7867,11327,33544,14350,7867,11327,33544,67088,0
6565,12216,5286,8344,25846,12216,5286,8344,25846,51692,0
8214,61925,81852,33075,176852,61925,81852,33075,176852,353704,0
6088,82229,72748,142443,297420,82229,72748,142443,297420,594840,0
4206,7623,3858,30,11511,7623,3858,30,11511,23022,0
5109,33111,42540,95914,171565,33111,42540,95914,171565,343130,0
8546,32502,31844,14712,79058,32502,31844,14712,79058,158116,0
4228,1575,542,347,2464,1575,542,347,2464,4928,0
2848,63704,79204,103917,246825,63704,79204,103917,246825,493650,0
8657,13029,19099,0,32128,13029,19099,0,32128,64256,0
9149,15283,17023,3316,35622,15283,17023,3316,35622,71244,4379.7526
5057,124725,151182,285293,561200,124725,151182,285293,561200,1122400,0
7445,317864,197861,493220,1008945,317864,197861,493220,1008945,2017890,0
8658,2645,1112,0,3757,2645,1112,0,3757,7514,0
5504,19184,2296,5023,26503,19184,2296,5023,26503,53006,0
7201,75,139,15,229,75,139,15,229,458,0
4084,2153,653,0,2806,2153,653,0,2806,5612,0
9710,50773,75147,38525,164445,50773,75147,38525,164445,328890,0
2685,420917,442370,138774,1002061,420917,442370,138774,1002061,2004122,343227.3027
5275,105802,229918,164175,499895,105802,229918,164175,499895,999790,0
1017,16158,21746,8295,46199,16158,21746,8295,46199,92398,0
9652,8800,16044,5898,30742,8800,16044,5898,30742,61484,0
2735,11484,5787,5758,23029,11484,5787,5758,23029,46058,0
3171,87395,109238,166468,363101,87395,109238,166468,363101,726202,0
4607,20049,22549,42335,84933,20049,22549,42335,84933,169866,0
1761,31209,12301,9761,53271,31209,12301,9761,53271,106542,0
9818,34993,43924,41070,119987,34993,43924,41070,119987,239974,0
2058,8004,2764,648,11416,8004,2764,648,11416,22832,0
1871,5600,5893,1197,12690,5600,5893,1197,12690,25380,0
5824,54,565,733,1352,54,565,733,1352,2704,0
4595,4349,3569,7614,15532,4349,3569,7614,15532,31064,0
9876,117283,167959,126497,411739,117283,167959,126497,411739,823478,0
9521,58186,136632,31622,226440,58186,136632,31622,226440,452880,0
9728,46781,94447,68837,210065,46781,94447,68837,210065,420130,0
8931,19142,17142,20173,56457,19142,17142,20173,56457,112914,0
3225,43258,12950,19179,75387,43258,12950,19179,75387,150774,0
2669,20421,5341,11296,37058,20421,5341,11296,37058,74116,0
2059,4739,628,2534,7901,4739,628,2534,7901,15802,0
2339,46519,89812,60447,196778,46519,89812,60447,196778,393556,0
1133,38289,58687,146452,243428,38289,58687,146452,243428,486856,0
1534,130262,391809,425076,947147,130262,391809,425076,947147,1894294,0
7925,1292,390,6262,7944,1292,390,6262,7944,15888,0
4597,363563,473180,321175,1157918,363563,473180,321175,1157918,2315836,140790.2853
2237,131531,95090,79494,306115,131531,95090,79494,306115,612230,0
5368,313499,273030,487409,1073938,313499,273030,487409,1073938,2147876,63221.9078
4784,25841,48235,27730,101806,25841,48235,27730,101806,203612,10.1978
5110,161512,182877,495658,840047,161512,182877,495658,840047,1680094,0
8487,3641837,6495403,4286584,14423824,3641837,6495403,4286584,14423824,28847648,2889752.59759998
1947,558120,1441751,526142,2526013,558120,1441751,526142,2526013,5052026,467455.776
5294,4346,6117,12100,22563,4346,6117,12100,22563,45126,0
7446,296656,248591,456139,1001386,296656,248591,456139,1001386,2002772,0
1373,118511,283323,461845,863679,118511,283323,461845,863679,1727358,0
3539,177,1199,61,1437,177,1199,61,1437,2874,0
3498,3986,54413,0,58399,3986,54413,0,58399,116798,0
5111,13073,15511,25513,54097,13073,15511,25513,54097,108194,0
9955,96515,227368,99991,423874,96515,227368,99991,423874,847748,0
3620,39509,48031,49416,136956,39509,48031,49416,136956,273912,1.2928
6089,234333,315416,326161,875910,234333,315416,326161,875910,1751820,0
9188,69119,172861,14872,256852,69119,172861,14872,256852,513704,0
2862,50128,125396,66498,242022,50128,125396,66498,242022,484044,0
5329,213466,636035,482253,1331754,213466,636035,482253,1331754,2663508,639971.546
5051,823426,1056189,2729557,4609172,823426,1056189,2729557,4609172,9218344,2002594.2475
2710,104777,44338,47639,196754,104777,44338,47639,196754,393508,0
7402,117602,201211,358722,677535,117602,201211,358722,677535,1355070,0
7403,95528,163826,241556,500910,95528,163826,241556,500910,1001820,0
1177,118573,133073,90941,342587,118573,133073,90941,342587,685174,0
1291,58634,157133,275179,490946,58634,157133,275179,490946,981892,86160.3340999999
1579,912,6345,7114,14371,912,6345,7114,14371,28742,0
7491,410342,232805,954517,1597664,410342,232805,954517,1597664,3195328,0
6340,311023,409341,104428,824792,311023,409341,104428,824792,1649584,25993.6822
5369,42142,80387,129457,251986,42142,80387,129457,251986,503972,0
7305,8354,9301,5828,23483,8354,9301,5828,23483,46966,0
9438,159681,283165,156173,599019,159681,283165,156173,599019,1198038,0
5634,51570,78614,120997,251181,51570,78614,120997,251181,502362,0
3573,11734,115976,50833,178543,11734,115976,50833,178543,357086,67888.1543
5635,26201,43737,45289,115227,26201,43737,45289,115227,230454,0
3853,55198,5860,32796,93854,55198,5860,32796,93854,187708,0
3066,1290,570,1237,3097,1290,570,1237,3097,6194,0
2156,38559,26456,7690,72705,38559,26456,7690,72705,145410,0
2661,26819,82680,80894,190393,26819,82680,80894,190393,380786,0
5260,66610,240792,211793,519195,66610,240792,211793,519195,1038390,4013.5272
5498,33817,50563,77420,161800,33817,50563,77420,161800,323600,0
7072,23059,34206,61766,119031,23059,34206,61766,119031,238062,0
2242,1924151.66,3928400.86,1783865.92,7636418.44,1924151.66,3928400.86,1783865.92,7636418.44,15272836.88,398608.749700001
2244,405084.56,827031.76,375550.72,1607667.04,405084.56,827031.76,375550.72,1607667.04,3215334.08,0
2246,1873516.09,3825021.89,1736922.08,7435460.06,1873516.09,3825021.89,1736922.08,7435460.06,14870920.12,1237463.5355
9709,180398,446387,274869,901654,180398,446387,274869,901654,1803308,714610.8814
6965,5326921,8259187,18229515,31815623,5326921,8259187,18229515,31815623,63631246,3143569.8667
9371,172408,226258,163975,562641,172408,226258,163975,562641,1125282,0
9372,52623,63206,42760,158589,52623,63206,42760,158589,317178,0
4327,851,131,0,982,851,131,0,982,1964,0
4356,4509,1025,590,6124,4509,1025,590,6124,12248,0
4226,350,271,0,621,350,271,0,621,1242,0
4018,32393,1908,27659,61960,32393,1908,27659,61960,123920,0
3844,123897,14549,85580,224026,123897,14549,85580,224026,448052,0
4460,1637,556,110,2303,1637,556,110,2303,4606,0
4334,602,74,0,676,602,74,0,676,1352,0
4248,4798,3895,0,8693,4798,3895,0,8693,17386,0
4059,5315,4030,100,9445,5315,4030,100,9445,18890,0
4227,11772,10038,43,21853,11772,10038,43,21853,43706,0
2484,71037,74939,9927,155903,71037,74939,9927,155903,311806,0
2485,72455,82398,15431,170284,72455,82398,15431,170284,340568,70595.1682
4247,2106,1627,0,3733,2106,1627,0,3733,7466,0
4133,87442,58666,55629,201737,87442,58666,55629,201737,403474,5066.4026
2488,3041,2799,151,5991,3041,2799,151,5991,11982,0
2467,3654,4154,1692,9500,3654,4154,1692,9500,19000,0
4060,2128,1068,0,3196,2128,1068,0,3196,6392,0
4162,903,493,0,1396,903,493,0,1396,2792,0
4138,821,365,141,1327,821,365,141,1327,2654,0
4207,236,169,0,405,236,169,0,405,810,0
9925,26899,24656,30919,82474,26899,24656,30919,82474,164948,0
9916,26954,4008,7994,38956,26954,4008,7994,38956,77912,0
3847,68503,6470,43840,118813,68503,6470,43840,118813,237626,0
2457,6316,3704,553,10573,6316,3704,553,10573,21146,0
4223,9486,3515,3423,16424,9486,3515,3423,16424,32848,0
9699,76143,44724,29873,150740,76143,44724,29873,150740,301480,0
4061,635,447,0,1082,635,447,0,1082,2164,0
4163,2842,1634,0,4476,2842,1634,0,4476,8952,0
4421,7935,2520,5540,15995,7935,2520,5540,15995,31990,0
3852,20886,3031,3853,27770,20886,3031,3853,27770,55540,0
8712,1467,517,392,2376,1467,517,392,2376,4752,0
8846,228,88,0,316,228,88,0,316,632,0
8829,660,320,0,980,660,320,0,980,1960,0
8830,179,86,0,265,179,86,0,265,530,0
9156,11259,17965,6101,35325,11259,17965,6101,35325,70650,0
8660,181,60,0,241,181,60,0,241,482,0
9655,19496,25996,56838,102330,19496,25996,56838,102330,204660,0
9614,18723,85430,3497,107650,18723,85430,3497,107650,215300,0
8443,8264,5992,10714,24970,8264,5992,10714,24970,49940,0
5148,4162843,5792285,14803799,24758927,4162843,5792285,14803799,24758927,49517854,8454417.51159999
6966,109120,141018,110314,360452,109120,141018,110314,360452,720904,0
5281,56429,134761,61687,252877,56429,134761,61687,252877,505754,0
5632,76400,56585,147877,280862,76400,56585,147877,280862,561724,0
1067,22239,59909,62281,144429,22239,59909,62281,144429,288858,0
1829,200714,57510,85377,343601,200714,57510,85377,343601,687202,5017.7686
2657,6560,574,30,7164,6560,574,30,7164,14328,3.3236
7978,13133,3552,3508,20193,13133,3552,3508,20193,40386,0
1110,104453,134382,177140,415975,104453,134382,177140,415975,831950,0
5674,3688,238,554,4480,3688,238,554,4480,8960,0
5114,46035,95130,160049,301214,46035,95130,160049,301214,602428,0
9354,35365,34774,25671,95810,35365,34774,25671,95810,191620,0
1305,13159,5712,5290,24161,13159,5712,5290,24161,48322,0
1306,18104,9487,4501,32092,18104,9487,4501,32092,64184,0
3574,2208,53147,7102,62457,2208,53147,7102,62457,124914,0
2307,6827,5833,5613,18273,6827,5833,5613,18273,36546,0
2689,12075,2244,6402,20721,12075,2244,6402,20721,41442,0
2598,24604,29849,65024,119477,24604,29849,65024,119477,238954,0
3517,2884,21909,9327,34120,2884,21909,9327,34120,68240,0
1897,157910,370914,121883,650707,157910,370914,121883,650707,1301414,36203.7652
5082,111182,102398,488696,702276,111182,102398,488696,702276,1404552,0
6202,15307,3753,2875,21935,15307,3753,2875,21935,43870,0
5053,72563,82931,108257,263751,72563,82931,108257,263751,527502,0
7268,57142,142018,31032,230192,57142,142018,31032,230192,460384,5022.5409
3635,53327,54361,46504,154192,53327,54361,46504,154192,308384,3395.2621
1536,277290,954080,542761,1774131,277290,954080,542761,1774131,3548262,120126.8684
3645,582625,550306,244419,1377350,582625,550306,244419,1377350,2754700,113934.5143
3518,12,1073,0,1085,12,1073,0,1085,2170,0
4826,52383,27444,16189,96016,52383,27444,16189,96016,192032,0
4640,7484,13257,20311,41052,7484,13257,20311,41052,82104,0
5892,13548,35036,10385,58969,13548,35036,10385,58969,117938,0
5887,35460,65884,16906,118250,35460,65884,16906,118250,236500,0
5762,2031,25278,177,27486,2031,25278,177,27486,54972,0
5761,4893,37829,6804,49526,4893,37829,6804,49526,99052,0
2670,26792,13072,3967,43831,26792,13072,3967,43831,87662,0
2871,161570,466835,108901,737306,161570,466835,108901,737306,1474612,9332.4013
4422,35951,23749,701,60401,35951,23749,701,60401,120802,20018.7667
3963,63685,9467,21078,94230,63685,9467,21078,94230,188460,0
3962,1069,160,147,1376,1069,160,147,1376,2752,0
2155,156007,472548,282191,910746,156007,472548,282191,910746,1821492,0
5853,4663,5378,794,10835,4663,5378,794,10835,21670,0
3147,436701,764537,952550,2153788,436701,764537,952550,2153788,4307576,503739.6972
5237,27969.8422203038,48485.6065977261,58866.9735319508,135322.422349981,27969.8422203038,48485.6065977261,58866.9735319508,135322.422349981,270644.844699961,23690.2953
5115,140379.511801333,243347.307073453,295450.969674706,679177.788549492,140379.511801333,243347.307073453,295450.969674706,679177.788549492,1358355.57709898,28938.9335
5222,87147.6459783627,151070.086328821,183416.056793343,421633.789100527,87147.6459783627,151070.086328821,183416.056793343,421633.789100527,843267.578201054,68846.7613
5599,55257,56435,188836,300528,55257,56435,188836,300528,601056,0
8831,8919,33567,0,42486,8919,33567,0,42486,84972,0
8164,44221,77227,37886,159334,44221,77227,37886,159334,318668,0
4884,57172,52154,47437,156763,57172,52154,47437,156763,313526,20740.4008
2961,434901,1151900,143626,1730427,434901,1151900,143626,1730427,3460854,15885.5388
2966,728514.335739761,2052478.88899372,1018154.28539017,3799147.51012365,728514.335739761,2052478.88899372,1018154.28539017,3799147.51012365,7598295.0202473,733568.0618
2968,2360050.35645475,6649084.71384674,3298350.17140879,12307485.2417103,2360050.35645475,6649084.71384674,3298350.17140879,12307485.2417103,24614970.4834206,2722349.6614
2970,698194.340653351,1967056.89140727,975779.782356006,3641031.01441663,698194.340653351,1967056.89140727,975779.782356006,3641031.01441663,7282062.02883326,618704.5193
7165,2615,1544,1238,5397,2615,1544,1238,5397,10794,0
6856,96919,227304,260421,584644,96919,227304,260421,584644,1169288,332829.5219
6883,143657,278013,502619,924289,143657,278013,502619,924289,1848578,0
2253,51729,54837,29155,135721,51729,54837,29155,135721,271442,0
4094,3605,1215,0,4820,3605,1215,0,4820,9640,0
7603,2133,572,532,3237,2133,572,532,3237,6474,0
1727,72658,90121,20650,183429,72658,90121,20650,183429,366858,0
1728,29787,31266,18293,79346,29787,31266,18293,79346,158692,0
7166,52950,75666,60677,189293,52950,75666,60677,189293,378586,64.51
5223,26832,57718,155699,240249,26832,57718,155699,240249,480498,0
5018,48311,191435,99747,339493,48311,191435,99747,339493,678986,2404.3481
1909,69701,192650,153649,416000,69701,192650,153649,416000,832000,0
6318,9196,17907,3140,30243,9196,17907,3140,30243,60486,0
9160,44238,79949,17350,141537,44238,79949,17350,141537,283074,0
6863,34638,51600,165532,251770,34638,51600,165532,251770,503540,374591.8534
3021,37864,54499,52239,144602,37864,54499,52239,144602,289204,0
2830,47242,77491,103002,227735,47242,77491,103002,227735,455470,0
8445,25216,33491,25583,84290,25216,33491,25583,84290,168580,0
7928,23913,6961,8750,39624,23913,6961,8750,39624,79248,0
1034,46992,95093,168754,310839,46992,95093,168754,310839,621678,0
5040,2698,6789,6590,16077,2698,6789,6590,16077,32154,0
5692,84483,98971,108617,292071,84483,98971,108617,292071,584142,0
7947,4450,581,253,5284,4450,581,253,5284,10568,0
9957,13958,22175,10038,46171,13958,22175,10038,46171,92342,0
6970,86564,165745,230229,482538,86564,165745,230229,482538,965076,0
1475,1545603,3359568,3083760,7988931,1545603,3359568,3083760,7988931,15977862,495659.8617
1988,26650,12633,10580,49863,26650,12633,10580,49863,99726,0
1581,26607,64878,12602,104087,26607,64878,12602,104087,208174,0
1582,4824,24913,1889,31626,4824,24913,1889,31626,63252,0
2867,36454,88040,36445,160939,36454,88040,36445,160939,321878,0
9802,22286,39415,16469,78170,22286,39415,16469,78170,156340,0
9529,13794,24312,6550,44656,13794,24312,6550,44656,89312,0
5149,128381,161439,222889,512709,128381,161439,222889,512709,1025418,0
6663,310733,520119,281814,1112666,310733,520119,281814,1112666,2225332,47041.3363
7036,31329,37262,65018,133609,31329,37262,65018,133609,267218,0
3346,9449,11040,5440,25929,9449,11040,5440,25929,51858,0
7221,8522,17185,6648,32355,8522,17185,6648,32355,64710,0
1851,42264,61648,22839,126751,42264,61648,22839,126751,253502,0
3576,319,457,1288,2064,319,457,1288,2064,4128,0
8574,95820,101280,116778,313878,95820,101280,116778,313878,627756,0
2254,91614,81605,30689,203908,91614,81605,30689,203908,407816,0
2357,14525,9963,10750,35238,14525,9963,10750,35238,70476,0
5116,26350,50388,90986,167724,26350,50388,90986,167724,335448,0
9705,13085,27867,17165,58117,13085,27867,17165,58117,116234,0
5475,59292,81819,218475,359586,59292,81819,218475,359586,719172,0
3855,159400,24659,97369,281428,159400,24659,97369,281428,562856,0
3857,19943,3509,7963,31415,19943,3509,7963,31415,62830,0
6297,23497,4457,19421,47375,23497,4457,19421,47375,94750,0
7725,67026,108944,5584,181554,67026,108944,5584,181554,363108,0
6707,36388,43653,29525,109566,36388,43653,29525,109566,219132,0
5908,12914,19199,49078,81191,12914,19199,49078,81191,162382,0
8477,27177,19102,39029,85308,27177,19102,39029,85308,170616,3626.51
7929,338104,247721,89922,675747,338104,247721,89922,675747,1351494,68497.1469
2971,1569,5681,5745,12995,1569,5681,5745,12995,25990,0
3159,4413,8180,4405,16998,4413,8180,4405,16998,33996,0
5644,32875,29705,72853,135433,32875,29705,72853,135433,270866,0
4095,19262,13195,221,32678,19262,13195,221,32678,65356,0
2750,24866,4980,5383,35229,24866,4980,5383,35229,70458,0
1527,251618,255640,830037,1337295,251618,255640,830037,1337295,2674590,0
1537,1084,4038,3070,8192,1084,4038,3070,8192,16384,0
5909,7089,3753,9420,20262,7089,3753,9420,20262,40524,0
9658,24408,34526,40158,99092,24408,34526,40158,99092,198184,0
1997,70866,4201,31606,106673,70866,4201,31606,106673,213346,0
2920,36576,76290,43902,156768,36576,76290,43902,156768,313536,0
9985,131702,216214,151261,499177,131702,216214,151261,499177,998354,0
1378,588716,1625177,1110840,3324733,588716,1625177,1110840,3324733,6649466,428909.460300001
4469,1981,641,3116,5738,1981,641,3116,5738,11476,0
5019,7385,12837,10010,30232,7385,12837,10010,30232,60464,2713.8177
8518,62947,89113,75230,227290,62947,89113,75230,227290,454580,63897.2961
6906,6744,7863,24082,38689,6744,7863,24082,38689,77378,0
5069,133864,169390,157631,460885,133864,169390,157631,460885,921770,0
5427,60096,69062,115891,245049,60096,69062,115891,245049,490098,1421.9518
2849,2978,4033,1400,8411,2978,4033,1400,8411,16822,0
9060,1016,212,1112,2340,1016,212,1112,2340,4680,0
3067,2977,1559,5207,9743,2977,1559,5207,9743,19486,0
3203,32614,17230,15436,65280,32614,17230,15436,65280,130560,0
9080,76533,79234,46301,202068,76533,79234,46301,202068,404136,0
2226,860804.69,1757442.49,798045.28,3416292.46,860804.69,1757442.49,798045.28,3416292.46,6832584.92,500161.432699999
6005,930987,691937,3076021,4698945,930987,691937,3076021,4698945,9397890,580450.461
2799,5301,6950,6834,19085,5301,6950,6834,19085,38170,0
8539,38033,48688,45205,131926,38033,48688,45205,131926,263852,0
8833,1037,1119,0,2156,1037,1119,0,2156,4312,0
5825,689,4089,1133,5911,689,4089,1133,5911,11822,0
5291,13533,11044,35203,59780,13533,11044,35203,59780,119560,0
2695,83629,23313,15832,122774,83629,23313,15832,122774,245548,0
5957,8266,17138,1987,27391,8266,17138,1987,27391,54782,0
2151,101063,91025,84085,276173,101063,91025,84085,276173,552346,0
4814,17518,87445,13636,118599,17518,87445,13636,118599,237198,0
4470,4175,1173,31,5379,4175,1173,31,5379,10758,0
8504,61619,55089,50576,167284,61619,55089,50576,167284,334568,0
7680,66979,69615,30913,167507,66979,69615,30913,167507,335014,280.74
5501,17748,37807,36018,91573,17748,37807,36018,91573,183146,0
5600,255920,279811,586730,1122461,255920,279811,586730,1122461,2244922,0
2606,3685,4500,3186,11371,3685,4500,3186,11371,22742,0
2675,1069,163,187,1419,1069,163,187,1419,2838,0
2903,27215,50873,68303,146391,27215,50873,68303,146391,292782,0
2171,40489,48909,37819,127217,40489,48909,37819,127217,254434,0
9632,16143,28646,14723,59512,16143,28646,14723,59512,119024,0
2973,8592,21352,11299,41243,8592,21352,11299,41243,82486,0
9691,206587,242547,163690,612824,206587,242547,163690,612824,1225648,173657.6073
5645,133466,154272,342058,629796,133466,154272,342058,629796,1259592,27097.7938
5118,151603,165920,298764,616287,151603,165920,298764,616287,1232574,0
2158,5872,8495,603,14970,5872,8495,603,14970,29940,0
5312,52796,111903,48274,212973,52796,111903,48274,212973,425946,0
9819,163304,217618,167666,548588,163304,217618,167666,548588,1097176,5082.9397
3859,36679,5831,5854,48364,36679,5831,5854,48364,96728,0
9779,9677,10826,8995,29498,9677,10826,8995,29498,58996,0
8665,19830,11897,1561,33288,19830,11897,1561,33288,66576,0
9608,49777,65074,68637,183488,49777,65074,68637,183488,366976,0
9304,110147,65307,52905,228359,110147,65307,52905,228359,456718,0
8526,34975,29229,21648,85852,34975,29229,21648,85852,171704,0
8107,5554,8169,4615,18338,5554,8169,4615,18338,36676,0
3389,81435,79969,63851,225255,81435,79969,63851,225255,450510,0
8666,19919,37625,6046,63590,19919,37625,6046,63590,127180,0
1247,39820,25764,18691,84275,39820,25764,18691,84275,168550,0
4098,8053,2739,356,11148,8053,2739,356,11148,22296,0
1881,41555,26348,123623,191526,41555,26348,123623,191526,383052,0
2940,14582,17730,20640,52952,14582,17730,20640,52952,105904,0
4216,188456,151773,77111,417340,188456,151773,77111,417340,834680,0
7354,19691,15664,10854,46209,19691,15664,10854,46209,92418,0
9773,32531,56331,120522,209384,32531,56331,120522,209384,418768,0
2565,41325,10599,14008,65932,41325,10599,14008,65932,131864,0
2139,21755,3982,1114,26851,21755,3982,1114,26851,53702,0
6241,1650,468,907,3025,1650,468,907,3025,6050,0
2047,258,12,30,300,258,12,30,300,600,0
5911,18323,18848,19808,56979,18323,18848,19808,56979,113958,0
6018,160790,143216,329169,633175,160790,143216,329169,633175,1266350,0
5058,111289,112674,184451,408414,111289,112674,184451,408414,816828,844.9856
2152,171184,173894,121994,467072,171184,173894,121994,467072,934144,0
6289,222,40,0,262,222,40,0,262,524,0
5150,347581,569009,593096,1509686,347581,569009,593096,1509686,3019372,1111876.98520001
5345,476288,913555,792428,2182271,476288,913555,792428,2182271,4364542,800712.271400001
9533,5013,7324,3589,15926,5013,7324,3589,15926,31852,0
5119,263833,268844,744388,1277065,263833,268844,744388,1277065,2554130,0
6209,7840,1093,871,9804,7840,1093,871,9804,19608,0
5238,18106,16679,19557,54342,18106,16679,19557,54342,108684,0
2358,457,2562,311,3330,457,2562,311,3330,6660,0
5567,373077,465476,923303,1761856,373077,465476,923303,1761856,3523712,60657.2809
2974,18043,30442,52002,100487,18043,30442,52002,100487,200974,1611.2309
2769,17132,27275,68544,112951,17132,27275,68544,112951,225902,0
5881,82535,149663,69422,301620,82535,149663,69422,301620,603240,0
8506,140640,132880,148503,422023,140640,132880,148503,422023,844046,0
6019,107883,77503,160576,345962,107883,77503,160576,345962,691924,0
6498,69464.4398340249,156648.236053481,43138.9727985247,269251.64868603,69464.4398340249,156648.236053481,43138.9727985247,269251.64868603,538503.297372061,41293.4859
6499,127230.560165975,286915.763946519,79013.0272014753,493159.35131397,127230.560165975,286915.763946519,79013.0272014753,493159.35131397,986318.702627939,233988.847
9919,41839,5969,18412,66220,41839,5969,18412,66220,132440,0
3074,181332,359762,331761,872855,181332,359762,331761,872855,1745710,53136.1443
3071,8545,25993,8954,43492,8545,25993,8954,43492,86984,0
7728,789828,2789039,447689,4026556,789828,2789039,447689,4026556,8053112,422443.251600001
8808,50074,49226,22079,121379,50074,49226,22079,121379,242758,0
5330,5646,8286,11507,25439,5646,8286,11507,25439,50878,0
5331,40161,74724,45309,160194,40161,74724,45309,160194,320388,0
5175,13531,14806,38327,66664,13531,14806,38327,66664,133328,0
7038,40925,55560,48382,144867,40925,55560,48382,144867,289734,0
7039,16525,21951,57638,96114,16525,21951,57638,96114,192228,0
3674,359829,533330,301093,1194252,359829,533330,301093,1194252,2388504,566986.3403
3523,893,49185,26,50104,893,49185,26,50104,100208,0
1863,8696,4939,3334,16969,8696,4939,3334,16969,33938,0
9774,63394,108920,112189,284503,63394,108920,112189,284503,569006,64485.1277
3426,71328,395030,104162,570520,71328,395030,104162,570520,1141040,327262.5751
7834,23200,6186,4280,33666,23200,6186,4280,33666,67332,0
2789,17157,35164,39012,91333,17157,35164,39012,91333,182666,0
5828,194,747,314,1255,194,747,314,1255,2510,0
2257,96194,124316,153198,373708,96194,124316,153198,373708,747416,117794.1106
