NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1213 Entries & Exits,Interchanges
7490,1950254,1625671,4845402,8421327,1950254,1625671,4845402,8421327,16842654,458517.1128
5808,8181,18670,6628,33479,8181,18670,6628,33479,66958,
1377,1848,4068,4718,10634,1848,4068,4718,10634,21268,
3862,10170,474,1330,11974,10170,474,1330,11974,23948,
8061,13431,2995,8756,25182,13431,2995,8756,25182,50364,
4074,5144,2142,3067,10353,5144,2142,3067,10353,20706,
4066,852,432,0,1284,852,432,0,1284,2568,
8062,33100,22154,5176,60430,33100,22154,5176,60430,120860,
3235,182474,68190,175461,426125,182474,68190,175461,426125,852250,
1445,168735,256144,434419,859298,168735,256144,434419,859298,1718596,
6119,584163,942400,1688572,3215135,584163,942400,1688572,3215135,6430270,1141707.2904
3012,571,117,297,985,571,117,297,985,1970,
5261,9684,12002,15754,37440,9684,12002,15754,37440,74880,
5284,15645,25980,14939,56564,15645,25980,14939,56564,113128,
6680,2814,3222,0,6036,2814,3222,0,6036,12072,
4076,2587,15173,0,17760,2587,15173,0,17760,35520,
6351,4474,520,1989,6983,4474,520,1989,6983,13966,
8583,36651,49760,28394,114805,36651,49760,28394,114805,229610,327.1443
4503,164677,192696,317768,675141,164677,192696,317768,675141,1350282,
5522,192289,259368,432511,884168,192289,259368,432511,884168,1768336,10888.1446
2026,3283,1265,2571,7119,3283,1265,2571,7119,14238,
2513,66713,47289,21339,135341,66713,47289,21339,135341,270682,
1532,96842,204518,358195,659555,96842,204518,358195,659555,1319110,
2935,10360,16562,14495,41417,10360,16562,14495,41417,82834,
2786,15919,47473,35333,98725,15919,47473,35333,98725,197450,
5035,90059,224931,203795,518785,90059,224931,203795,518785,1037570,2054.2994
5027,27194,62598,68194,157986,27194,62598,68194,157986,315972,
5258,14494,26470,19728,60692,14494,26470,19728,60692,121384,102004.5959
6876,189967,371120,640576,1201663,189967,371120,640576,1201663,2403326,
5362,432004,758676,1052918,2243598,432004,758676,1052918,2243598,4487196,
2354,147971,375345,177476,700792,147971,375345,177476,700792,1401584,
8638,19842,32989,6313,59144,19842,32989,6313,59144,118288,
8639,801,243,0,1044,801,243,0,1044,2088,
9675,16990,25944,19112,62046,16990,25944,19112,62046,124092,
8827,23424,44354,0,67778,23424,44354,0,67778,135556,457.8476
1042,56953,99509,136131,292593,56953,99509,136131,292593,585186,
2046,12109,404,1019,13532,12109,404,1019,13532,27064,
7029,10232,10620,23135,43987,10232,10620,23135,43987,87974,
5218,6034,12577,36921,55532,6034,12577,36921,55532,111064,
5509,269106,402003,105090,776199,269106,402003,105090,776199,1552398,67083.4563
2355,90203,173321,94120,357644,90203,173321,94120,357644,715288,
3344,8293,7086,4201,19580,8293,7086,4201,19580,39160,
5683,48612,35594,28923,113129,48612,35594,28923,113129,226258,
6854,16077,37212,34324,87613,16077,37212,34324,87613,175226,
8556,72521,55746,59353,187620,72521,55746,59353,187620,375240,
2284,29455,25809,12100,67364,29455,25809,12100,67364,134728,
5707,25946,42576,7598,76120,25946,42576,7598,76120,152240,41.4842
5587,59217,58077,113312,230606,59217,58077,113312,230606,461212,
2952,2241,5925,2202,10368,2241,5925,2202,10368,20736,
3144,16397,18032,43537,77966,16397,18032,43537,77966,155932,
6465,558,5,1,564,558,5,1,564,1128,3.0831
6424,30729,31450,12898,75077,30729,31450,12898,75077,150154,44.7511
9971,1274,1234,333,2841,1274,1234,333,2841,5682,
8474,99728,104375,101394,305497,99728,104375,101394,305497,610994,
2654,9692,1037,10,10739,9692,1037,10,10739,21478,
9904,60143,83452,135316,278911,60143,83452,135316,278911,557822,
9979,32769,53075,40997,126841,32769,53075,40997,126841,253682,
2104,5821,1747,0,7568,5821,1747,0,7568,15136,
1559,13731,9477,24583,47791,13731,9477,24583,47791,95582,
2335,35140,75788,40545,151473,35140,75788,40545,151473,302946,
9723,18203,34986,17825,71014,18203,34986,17825,71014,142028,
3961,8597,369,610,9576,8597,369,610,9576,19152,
4148,326,302,0,628,326,302,0,628,1256,
8640,2184,508,0,2692,2184,508,0,2692,5384,
2397,12882,20586,12843,46311,12882,20586,12843,46311,92622,
2953,36666,63424,45569,145659,36666,63424,45569,145659,291318,
5416,4744376,2175865,756287,7676528,4744376,2175865,756287,7676528,15353056,1160927.2465
8641,704,249,0,953,704,249,0,953,1906,
3051,196079,172463,266792,635334,196079,172463,266792,635334,1270668,67119.4084
6877,244285,283435,765851,1293571,244285,283435,765851,1293571,2587142,7465.6084
9794,48426,64601,64358,177385,48426,64601,64358,177385,354770,
2655,5337,533,209,6079,5337,533,209,6079,12158,
8117,8495,10301,6206,25002,8495,10301,6206,25002,50004,350.2073
4022,997,80,651,1728,997,80,651,1728,3456,
5796,42642,123632,37959,204233,42642,123632,37959,204233,408466,
5169,251187,438287,514730,1204204,251187,438287,514730,1204204,2408408,321607.3003
9956,12349,20577,16524,49450,12349,20577,16524,49450,98900,
5363,193450,259457,518854,971761,193450,259457,518854,971761,1943522,
9501,20982,35277,10777,67036,20982,35277,10777,67036,134072,
7921,1582,374,3641,5597,1582,374,3641,5597,11194,
2454,837,584,223,1644,837,584,223,1644,3288,
9813,3118643,5515932,4957935,13592510,3118643,5515932,4957935,13592510,27185020,3223808.14919999
9950,1753152,4210335,2262513,8226000,1753152,4210335,2262513,8226000,16452000,1553424.5624
8360,26264,48490,15329,90083,26264,48490,15329,90083,180166,
2301,4941,6716,13105,24762,4941,6716,13105,24762,49524,
8715,8917,11466,1418,21801,8917,11466,1418,21801,43602,
8828,2139,1984,0,4123,2139,1984,0,4123,8246,
9503,39586,50679,61593,151858,39586,50679,61593,151858,303716,
9301,11281,14336,4836,30453,11281,14336,4836,30453,60906,
2895,58095,195973,195350,449418,58095,195973,195350,449418,898836,
4760,173287,412412,66176,651875,173287,412412,66176,651875,1303750,60205.5074
5338,7129,15453,11011,33593,7129,15453,11011,33593,67186,
4457,52528,41584,12925,107037,52528,41584,12925,107037,214074,
5629,176873,163703,318299,658875,176873,163703,318299,658875,1317750,
2948,5513,21085,8309,34907,5513,21085,8309,34907,69814,
5474,7221,13902,17386,38509,7221,13902,17386,38509,77018,
8284,7710,11866,7323,26899,7710,11866,7323,26899,53798,
9096,30,6,20,56,30,6,20,56,112,
8643,2644,1131,0,3775,2644,1131,0,3775,7550,
5298,6161,13303,10181,29645,6161,13303,10181,29645,59290,
6878,225648,345822,623324,1194794,225648,345822,623324,1194794,2389588,
8025,44530,69566,22326,136422,44530,69566,22326,136422,272844,1213.3873
1220,7327,7719,3335,18381,7327,7719,3335,18381,36762,
6028,108915,113052,336477,558444,108915,113052,336477,558444,1116888,
3033,29743,91526,72679,193948,29743,91526,72679,193948,387896,
5272,55961,106810,111778,274549,55961,106810,111778,274549,549098,
2962,8984,38833,16516,64333,8984,38833,16516,64333,128666,
1409,264729,428084,684794,1377607,264729,428084,684794,1377607,2755214,1088522.3446
9635,77350,84807,72842,234999,77350,84807,72842,234999,469998,
4131,13167,8054,20901,42122,13167,8054,20901,42122,84244,
6206,7767,699,1522,9988,7767,699,1522,9988,19976,
6029,39634,41383,88847,169864,39634,41383,88847,169864,339728,
1965,34624,30948,8526,74098,34624,30948,8526,74098,148196,
3839,58558,2912,23505,84975,58558,2912,23505,84975,169950,7988.46
6469,89430,330656,156054,576140,89430,330656,156054,576140,1152280,210907.0477
5514,18887,33751,65903,118541,18887,33751,65903,118541,237082,
1132,51284,79194,185017,315495,51284,79194,185017,315495,630990,
5172,219981,463790,639346,1323117,219981,463790,639346,1323117,2646234,65872.4229
7443,459929,470373,615290,1545592,459929,470373,615290,1545592,3091184,72816.7709
7922,2505,359,5,2869,2505,359,5,2869,5738,
6855,6254,8629,18342,33225,6254,8629,18342,33225,66450,
7032,11511,9150,34581,55242,11511,9150,34581,55242,110484,
6275,3863,490,332,4685,3863,490,332,4685,9370,
4892,89380,86283,81726,257389,89380,86283,81726,257389,514778,406.6617
1463,70259,73855,126825,270939,70259,73855,126825,270939,541878,
7328,45093,164203,21491,230787,45093,164203,21491,230787,461574,138.7829
2218,126933,114069,91722,332724,126933,114069,91722,332724,665448,
1996,2497,125,1048,3670,2497,125,1048,3670,7340,
2325,27289,26776,32105,86170,27289,26776,32105,86170,172340,
9725,17219,30157,14098,61474,17219,30157,14098,61474,122948,
2900,23371,78665,63498,165534,23371,78665,63498,165534,331068,
3136,32078,41272,21979,95329,32078,41272,21979,95329,190658,
5138,81635,140273,366983,588891,81635,140273,366983,588891,1177782,
9681,53667,71423,74129,199219,53667,71423,74129,199219,398438,650.912
9682,74252,87852,118678,280782,74252,87852,118678,280782,561564,
5146,354569,505473,912615,1772657,354569,505473,912615,1772657,3545314,
9610,3930,14535,242,18707,3930,14535,242,18707,37414,
6276,1527,230,240,1997,1527,230,240,1997,3994,
6280,68366,138211,12684,219261,68366,138211,12684,219261,438522,7930.3612
2825,13381,13685,596,27662,13381,13685,596,27662,55324,
8155,4682,699,2807,8188,4682,699,2807,8188,16376,
5139,181996,257974,534332,974302,181996,257974,534332,974302,1948604,847300.3094
2955,22400,54916,49784,127100,22400,54916,49784,127100,254200,9037.0421
5631,1050708,1633674,1293874,3978256,1050708,1633674,1293874,3978256,7956512,1040453.047
8567,157191,198585,211504,567280,157191,198585,211504,567280,1134560,
5588,296862,241363,495840,1034065,296862,241363,495840,1034065,2068130,
3563,1072,22985,1997,26054,1072,22985,1997,26054,52108,
7299,3888,3693,1619,9200,3888,3693,1619,9200,18400,
4300,17092,891,710,18693,17092,891,710,18693,37386,
7930,9198,789,963,10950,9198,789,963,10950,21900,
6281,6787,6513,2811,16111,6787,6513,2811,16111,32222,126.742
5364,84652,92243,268264,445159,84652,92243,268264,445159,890318,
6977,424485,846401,969824,2240710,424485,846401,969824,2240710,4481420,482263.6314
6867,173009,229345,502311,904665,173009,229345,502311,904665,1809330,740541.2324
6978,142082,291906,219504,653492,142082,291906,219504,653492,1306984,527.8541
3053,80861,91220,165701,337782,80861,91220,165701,337782,675564,
7300,1971,2195,665,4831,1971,2195,665,4831,9662,
2896,29124,89303,78119,196546,29124,89303,78119,196546,393092,
6075,47179,67006,76620,190805,47179,67006,76620,190805,381610,
2585,5851,15754,6695,28300,5851,15754,6695,28300,56600,
1022,210220,377619,185888,773727,210220,377619,185888,773727,1547454,
4577,32629,23488,177119,233236,32629,23488,177119,233236,466472,
9810,81976,102626,100091,284693,81976,102626,100091,284693,569386,
2845,17504,37913,26442,81859,17504,37913,26442,81859,163718,
7266,14139,24931,3105,42175,14139,24931,3105,42175,84350,
2295,9768,29031,9570,48369,9768,29031,9570,48369,96738,
8411,230326,430595,294654,955575,230326,430595,294654,955575,1911150,43351.9475
4521,40104,58712,78173,176989,40104,58712,78173,176989,353978,
2572,17803,24670,21685,64158,17803,24670,21685,64158,128316,
2229,24667,70487,24874,120028,24667,70487,24874,120028,240056,
5173,7110,7903,7549,22562,7110,7903,7549,22562,45124,
7568,9742,21316,4409,35467,9742,21316,4409,35467,70934,
5037,6638,15027,25070,46735,6638,15027,25070,46735,93470,
5947,18643,12722,31671,63036,18643,12722,31671,63036,126072,
9726,107705,193881,144528,446114,107705,193881,144528,446114,892228,5919.9957
9727,122162,166914,153567,442643,122162,166914,153567,442643,885286,
8241,4396,5260,2920,12576,4396,5260,2920,12576,25152,
5450,56748,134576,95494,286818,56748,134576,95494,286818,573636,71292.0495
1413,290836,509497,558609,1358942,290836,509497,558609,1358942,2717884,
5560,134272,148570,307022,589864,134272,148570,307022,589864,1179728,
5561,228217,356093,534838,1119148,228217,356093,534838,1119148,2238296,
5589,114768,141054,196153,451975,114768,141054,196153,451975,903950,
1033,14960,18226,28042,61228,14960,18226,28042,61228,122456,
1145,21734,34810,64033,120577,21734,34810,64033,120577,241154,
5940,26898,32196,14584,73678,26898,32196,14584,73678,147356,
3007,22565,27873,35904,86342,22565,27873,35904,86342,172684,
2767,44130,40745,35668,120543,44130,40745,35668,120543,241086,
3191,53489,59759,100657,213905,53489,59759,100657,213905,427810,
2557,7194,1414,1292,9900,7194,1414,1292,9900,19800,
4458,22651,5471,29669,57791,22651,5471,29669,57791,115582,
1521,80082,128182,239877,448141,80082,128182,239877,448141,896282,
7374,703,199,894,1796,703,199,894,1796,3592,
1533,28853,58248,72807,159908,28853,58248,72807,159908,319816,
6804,26359,20698,46543,93600,26359,20698,46543,93600,187200,
6827,232632,319830,292500,844962,232632,319830,292500,844962,1689924,
6879,275077,402805,750904,1428786,275077,402805,750904,1428786,2857572,
1543,226297,524271,812464,1563032,226297,524271,812464,1563032,3126064,855.251
5140,8775,9471,19389,37635,8775,9471,19389,37635,75270,
6012,92858,110177,358282,561317,92858,110177,358282,561317,1122634,
7401,95847,180977,201006,477830,95847,180977,201006,477830,955660,
2027,5965,2066,4339,12370,5965,2066,4339,12370,24740,
8213,202320,347494,130919,680733,202320,347494,130919,680733,1361466,233.8656
1397,352592,690628,293459,1336679,352592,690628,293459,1336679,2673358,317714.6731
598,305207,317744,82360,705311,305207,317744,82360,705311,1410622,
2230,34574,63044,11670,109288,34574,63044,11670,109288,218576,
4579,2793,256,9774,12823,2793,256,9774,12823,25646,
8009,117363,111671,37572,266606,117363,111671,37572,266606,533212,502.8528
9246,2403,3728,2578,8709,2403,3728,2578,8709,17418,
6902,15544,21656,7722,44922,15544,21656,7722,44922,89844,
6905,12801,24476,40895,78172,12801,24476,40895,78172,156344,
5633,133541,279782,437101,850424,133541,279782,437101,850424,1700848,101122.0749
5489,79712,200499,356455,636666,79712,200499,356455,636666,1273332,
5219,131603,507527,370416,1009546,131603,507527,370416,1009546,2019092,35877.1438
1398,79022,251611,95637,426270,79022,251611,95637,426270,852540,
6070,320968,416208,310357,1047533,320968,416208,310357,1047533,2095066,
6528,14329,18960,18220,51509,14329,18960,18220,51509,103018,2452.1124
6845,24559,29970,145272,199801,24559,29970,145272,199801,399602,
2826,14061,14736,1528,30325,14061,14736,1528,30325,60650,
2604,4435,17395,5670,27500,4435,17395,5670,27500,55000,
4594,4720,2848,12472,20040,4720,2848,12472,20040,40080,
5532,284382,439298,352518,1076198,284382,439298,352518,1076198,2152396,318166.1736
6260,102,11,0,113,102,11,0,113,226,
4079,35686,34004,1098,70788,35686,34004,1098,70788,141576,
2428,15840,1690,1548,19078,15840,1690,1548,19078,38156,
2146,1351,1110,250,2711,1351,1110,250,2711,5422,
9634,18632,26198,24524,69354,18632,26198,24524,69354,138708,
7569,6524,8145,2831,17500,6524,8145,2831,17500,35000,
5289,48717,38270,141136,228123,48717,38270,141136,228123,456246,
3186,336236,553276,435766,1325278,336236,553276,435766,1325278,2650556,104946.254
5050,101864,122807,353181,577852,101864,122807,353181,577852,1155704,
3513,3420,34325,6607,44352,3420,34325,6607,44352,88704,
9419,413062,419589,182499,1015150,413062,419589,182499,1015150,2030300,548876.258299998
5490,298052,715966,1155596,2169614,298052,715966,1155596,2169614,4339228,565753.7241
2768,53077,129188,130017,312282,53077,129188,130017,312282,624564,3337.2367
5220,39119,101527,157040,297686,39119,101527,157040,297686,595372,
8498,68139,68219,32194,168552,68139,68219,32194,168552,337104,
1434,44116,91272,116236,251624,44116,91272,116236,251624,503248,
2860,40578,103717,96346,240641,40578,103717,96346,240641,481282,3762.5589
6283,4978,588,236,5802,4978,588,236,5802,11604,
3845,109469,4651,61383,175503,109469,4651,61383,175503,351006,
3908,15407,720,4950,21077,15407,720,4950,21077,42154,
2861,62396,144654,120062,327112,62396,144654,120062,327112,654224,
8524,105513,150536,111731,367780,105513,150536,111731,367780,735560,23252.8324
6220,16759,8100,8450,33309,16759,8100,8450,33309,66618,
5893,58186,65331,112634,236151,58186,65331,112634,236151,472302,
1148,23226,41583,20332,85141,23226,41583,20332,85141,170282,
7887,5038,302,1129,6469,5038,302,1129,6469,12938,
9981,101301,197384,297389,596074,101301,197384,297389,596074,1192148,35.6406
9982,1522,2887,2627,7036,1522,2887,2627,7036,14072,
2656,11418,751,271,12440,11418,751,271,12440,24880,130.6144
8647,1825,603,486,2914,1825,603,486,2914,5828,
2149,17727,14364,9885,41976,17727,14364,9885,41976,83952,4997.5913
1391,249828,392529,295911,938268,249828,392529,295911,938268,1876536,31176.9576
1522,91489,113931,285839,491259,91489,113931,285839,491259,982518,
4028,38620,2052,22920,63592,38620,2052,22920,63592,127184,
4524,15439,13194,26349,54982,15439,13194,26349,54982,109964,
3146,75695,157714,130588,363997,75695,157714,130588,363997,727994,
8129,136,0,0,136,136,0,0,136,272,
3607,121021,265689,156249,542959,121021,265689,156249,542959,1085918,48550.1951
5174,43156,104937,238656,386749,43156,104937,238656,386749,773498,
5066,298360,366887,794058,1459305,298360,366887,794058,1459305,2918610,1314237.8803
5590,99004,78045,197327,374376,99004,78045,197327,374376,748752,
6818,84473.4675615213,98402.1332178682,204397.687811215,387273.288590604,84473.4675615213,98402.1332178682,204397.687811215,387273.288590604,774546.577181208,
6085,145949.532438479,170014.866782132,353149.312188785,669113.711409396,145949.532438479,170014.866782132,353149.312188785,669113.711409396,1338227.42281879,583.3255
8067,10683,3315,4178,18176,10683,3315,4178,18176,36352,
2138,13255,8581,4074,25910,13255,8581,4074,25910,51820,
5417,2709,8360,6780,17849,2709,8360,6780,17849,35698,
7766,3189,2067,2403,7659,3189,2067,2403,7659,15318,25234.665
7506,56776,96184,37727,190687,56776,96184,37727,190687,381374,2769.4532
3194,3388,6922,5236,15546,3388,6922,5236,15546,31092,
2691,2421,1734,0,4155,2421,1734,0,4155,8310,
5235,91651,163131,287363,542145,91651,163131,287363,542145,1084290,
9909,96780,96368,82568,275716,96780,96368,82568,275716,551432,
3054,408381,383547,444573,1236501,408381,383547,444573,1236501,2473002,72460.5783
5202,13622,19208,58920,91750,13622,19208,58920,91750,183500,
6919,164701,194712,472856,832269,164701,194712,472856,832269,1664538,
3314,23926,48869,7339,80134,23926,48869,7339,80134,160268,
6009,1732585,3189599,2425365,7347549,1732585,3189599,2425365,7347549,14695098,1766462.8904
2356,46108,104432,40110,190650,46108,104432,40110,190650,381300,
5236,38225,59734,196444,294403,38225,59734,196444,294403,588806,
9983,46373,59590,53230,159193,46373,59590,53230,159193,318386,
9676,26198,28348,53552,108098,26198,28348,53552,108098,216196,
9630,41305,32267,66505,140077,41305,32267,66505,140077,280154,
2231,67019,132828,76117,275964,67019,132828,76117,275964,551928,
5539,63343,33115,47361,143819,63343,33115,47361,143819,287638,8515.1747
5591,37284,38075,110162,185521,37284,38075,110162,185521,371042,
1870,35776,56486,48332,140594,35776,56486,48332,140594,281188,
2398,33322,102228,47406,182956,33322,102228,47406,182956,365912,9953.70840000001
5880,22602,27079,29704,79385,22602,27079,29704,79385,158770,
6086,369171,417423,595522,1382116,369171,417423,595522,1382116,2764232,169674.3585
5107,247639,308691,946162,1502492,247639,308691,946162,1502492,3004984,397406.082
6880,73156,113293,91908,278357,73156,113293,91908,278357,556714,
5141,3900,6514,8859,19273,3900,6514,8859,19273,38546,
1221,35685,26546,18473,80704,35685,26546,18473,80704,161408,
5308,7136,7447,11958,26541,7136,7447,11958,26541,53082,
5941,11772,3458,7108,22338,11772,3458,7108,22338,44676,
2437,33719,80616,4551,118886,33719,80616,4551,118886,237772,581.9473
9738,16118,24934,23028,64080,16118,24934,23028,64080,128160,24548.933
6979,344485,644477,999282,1988244,344485,644477,999282,1988244,3976488,
4794,5026,16247,2621,23894,5026,16247,2621,23894,47788,
5717,30098,116358,43160,189616,30098,116358,43160,189616,379232,6915.9128
8436,9604,7276,8373,25253,9604,7276,8373,25253,50506,
5418,269864,423639,512676,1206179,269864,423639,512676,1206179,2412358,
5523,86583,117335,150027,353945,86583,117335,150027,353945,707890,
2193,218856,7914,35298,262068,218856,7914,35298,262068,524136,60721.9388
2432,10687,1050,2089,13826,10687,1050,2089,13826,27652,
2828,11422,13314,917,25653,11422,13314,917,25653,51306,
4189,431,99,592,1122,431,99,592,1122,2244,
5365,134576,190687,150748,476011,134576,190687,150748,476011,952022,
8212,56790,40712,42465,139967,56790,40712,42465,139967,279934,
6015,112247,117318,360022,589587,112247,117318,360022,589587,1179174,
8499,156830,175322,147965,480117,156830,175322,147965,480117,960234,93.1718
5309,242155,459322,612738,1314215,242155,459322,612738,1314215,2628430,128890.6091
5562,53073,58396,103032,214501,53073,58396,103032,214501,429002,
2105,6695,1393,0,8088,6695,1393,0,8088,16176,
8720,80351,121444,112913,314708,80351,121444,112913,314708,629416,
2399,182,359,259,800,182,359,259,800,1600,
2303,32182,47634,9122,88938,32182,47634,9122,88938,177876,
5563,136795,148728,321930,607453,136795,148728,321930,607453,1214906,3254.1748
5273,185809,498999,515364,1200172,185809,498999,515364,1200172,2400344,474745.080899999
7327,19451,33018,7379,59848,19451,33018,7379,59848,119696,
1563,7308,5777,5954,19039,7308,5777,5954,19039,38078,
8071,13770,16509,17911,48190,13770,16509,17911,48190,96380,
1734,8163,9306,8194,25663,8163,9306,8194,25663,51326,
1023,186895,379928,126586,693409,186895,379928,126586,693409,1386818,
2194,93474,127847,65304,286625,93474,127847,65304,286625,573250,
6221,129,16,150,295,129,16,150,295,590,
1862,40531,18679,13608,72818,40531,18679,13608,72818,145636,
8437,474974,1265650,587726,2328350,474974,1265650,587726,2328350,4656700,401926.7407
8126,224356,663280,191798,1079434,224356,663280,191798,1079434,2158868,65719.6024
2937,2913,4401,4956,12270,2913,4401,4956,12270,24540,
2558,7339,614,990,8943,7339,614,990,8943,17886,
3072,27197,62283,69148,158628,27197,62283,69148,158628,317256,
8098,7137,2778,1430,11345,7137,2778,1430,11345,22690,
6108,186725,332405,323436,842566,186725,332405,323436,842566,1685132,0.0928
8921,23130,14747,9136,47013,23130,14747,9136,47013,94026,
2235,137382,247789,146228,531399,137382,247789,146228,531399,1062798,36134.8435
5463,44620,67654,202793,315067,44620,67654,202793,315067,630134,123566.7925
8099,3872,9494,6339,19705,3872,9494,6339,19705,39410,
2160,78751,417606,78870,575227,78751,417606,78870,575227,1150454,25835.8319
2829,6558,18422,9771,34751,6558,18422,9771,34751,69502,
2959,4361,7903,9705,21969,4361,7903,9705,21969,43938,
6310,9555,4227,3340,17122,9555,4227,3340,17122,34244,
9845,232554,288165,245411,766130,232554,288165,245411,766130,1532260,912820.309799999
6851,10857,10720,34581,56158,10857,10720,34581,56158,112316,
9618,5066,1443,54786,61295,5066,1443,54786,61295,122590,
5495,32857,42185,98365,173407,32857,42185,98365,173407,346814,
6881,511489,1037057,1878611,3427157,511489,1037057,1878611,3427157,6854314,17653.2245
8568,130889,301810,173297,605996,130889,301810,173297,605996,1211992,
9586,280869,341042,167871,789782,280869,341042,167871,789782,1579564,
2236,2339,6140,2621,11100,2339,6140,2621,11100,22200,
2122,217,13,0,230,217,13,0,230,460,
6882,61074,59490,237423,357987,61074,59490,237423,357987,715974,
8922,26426,10628,16507,53561,26426,10628,16507,53561,107122,
8648,12055,2650,2782,17487,12055,2650,2782,17487,34974,
8778,697,180,613,1490,697,180,613,1490,2980,
9136,149007,301318,128646,578971,149007,301318,128646,578971,1157942,72643.9767
9646,9785,11464,12666,33915,9785,11464,12666,33915,67830,
8649,212901,370487,23303,606691,212901,370487,23303,606691,1213382,78009.079
8614,298,47,0,345,298,47,0,345,690,
8924,88729,64626,72572,225927,88729,64626,72572,225927,451854,
7217,348321,723011,602865,1674197,348321,723011,602865,1674197,3348394,555465.9388
2817,31710,48025,40485,120220,31710,48025,40485,120220,240440,
9508,110107,189914,172143,472164,110107,189914,172143,472164,944328,
5592,144715,141971,276581,563267,144715,141971,276581,563267,1126534,
3110,4132,5942,3191,13265,4132,5942,3191,13265,26530,
3170,22577,18790,51699,93066,22577,18790,51699,93066,186132,
3555,4891,27712,7118,39721,4891,27712,7118,39721,79442,
1097,46475,55310,78177,179962,46475,55310,78177,179962,359924,
4081,2254,1354,0,3608,2254,1354,0,3608,7216,
9648,151312,226062,284006,661380,151312,226062,284006,661380,1322760,
9995,49977,64710,51567,166254,49977,64710,51567,166254,332508,
2605,4625,10157,4107,18889,4625,10157,4107,18889,37778,
5038,4419,7481,4298,16198,4419,7481,4298,16198,32396,
8468,272871,357410,183515,813796,272871,357410,183515,813796,1627592,2818.5788
8925,19757,23305,4439,47501,19757,23305,4439,47501,95002,
6838,38984,65232,302089,406305,38984,65232,302089,406305,812610,
1655,12611,15078,20555,48244,12611,15078,20555,48244,96488,
3325,21895,116121,40118,178134,21895,116121,40118,178134,356268,
1384,622,895,1296,2813,622,895,1296,2813,5626,
5678,8046,19587,1831,29464,8046,19587,1831,29464,58928,
5079,2233,2126,5653,10012,2233,2126,5653,10012,20024,
5205,19359,13601,29384,62344,19359,13601,29384,62344,124688,
1976,31098,48205,32992,112295,31098,48205,32992,112295,224590,
5419,47850,51139,140406,239395,47850,51139,140406,239395,478790,
7011,3862,1968,7935,13765,3862,1968,7935,13765,27530,
9816,9624,16697,7523,33844,9624,16697,7523,33844,67688,
1447,81382,159157,205198,445737,81382,159157,205198,445737,891474,
1448,216913,335615,562995,1115523,216913,335615,562995,1115523,2231046,
3092,357344,513149,1774776,2645269,357344,513149,1774776,2645269,5290538,39693.8177999999
5080,96180,101359,220392,417931,96180,101359,220392,417931,835862,880.1945
1553,276438,294102,276894,847434,276438,294102,276894,847434,1694868,
1449,186793,267125,357579,811497,186793,267125,357579,811497,1622994,
1399,103689,214050,188247,505986,103689,214050,188247,505986,1011972,
1966,6005,3526,1062,10593,6005,3526,1062,10593,21186,
1857,83555,207826,218053,509434,83555,207826,218053,509434,1018868,75940.0378
5593,130029,111918,308958,550905,130029,111918,308958,550905,1101810,
5594,128042,192525,175297,495864,128042,192525,175297,495864,991728,
3571,563,1779,928,3270,563,1779,928,3270,6540,
3237,64114,58314,42209,164637,64114,58314,42209,164637,329274,
5108,95508,83834,293312,472654,95508,83834,293312,472654,945308,
4581,135826,238346,381549,755721,135826,238346,381549,755721,1511442,
1229,39589,29933,13044,82566,39589,29933,13044,82566,165132,9638.1488
4132,5814,3566,3255,12635,5814,3566,3255,12635,25270,
1415,82382,205238,533922,821542,82382,205238,533922,821542,1643084,
7516,797,114,0,911,797,114,0,911,1822,
8652,28,3,0,31,28,3,0,31,62,
4083,6442,2142,228,8812,6442,2142,228,8812,17624,
9512,83298,135692,82519,301509,83298,135692,82519,301509,603018,11530.2777
9516,12806,19646,21180,53632,12806,19646,21180,53632,107264,
9960,13626,19244,26389,59259,13626,19244,26389,59259,118518,
9517,122826,180622,220868,524316,122826,180622,220868,524316,1048632,148667.5461
8653,475,70,0,545,475,70,0,545,1090,
3008,14422,50595,19731,84748,14422,50595,19731,84748,169496,
9142,14524,20302,12496,47322,14524,20302,12496,47322,94644,
6121,2312494,8125457,3789279,14227230,2312494,8125457,3789279,14227230,28454460,3583560.7182
1392,90383,97172,146839,334394,90383,97172,146839,334394,668788,
7115,111993,262942,64983,439918,111993,262942,64983,439918,879836,6.9908
1109,100486,146679,298648,545813,100486,146679,298648,545813,1091626,
5823,133,981,1127,2241,133,981,1127,2241,4482,
9817,24561,38693,29811,93065,24561,38693,29811,93065,186130,
4508,6912,8307,8766,23985,6912,8307,8766,23985,47970,
9217,5015,4767,2889,12671,5015,4767,2889,12671,25342,
5565,673703,1010781,1248230,2932714,673703,1010781,1248230,2932714,5865428,
5366,49897,35882,74452,160231,49897,35882,74452,160231,320462,
8655,11196,8069,1212,20477,11196,8069,1212,20477,40954,
3073,5827,20315,12351,38493,5827,20315,12351,38493,76986,
6862,4697,6109,11102,21908,4697,6109,11102,21908,43816,
6527,22861,15869,41933,80663,22861,15869,41933,80663,161326,
2124,155236,519556,200343,875135,155236,519556,200343,875135,1750270,88956.2545
1867,31689,38306,15933,85928,31689,38306,15933,85928,171856,
2057,11254,3503,874,15631,11254,3503,874,15631,31262,
